productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extRarity,extNumber,extCardType,extCardSubType,extClass,extCost,extPitchValue,extDefenseValue,extFlavorText,extPower,extTalent,extIntellect,extLife
453241,Felling Swing (Yellow),Felling Swing Yellow,https://tcgplayer-cdn.tcgplayer.com/product/453241_200w.jpg,62,17678,https://cpt.tcgcsv.com/RjF5,2025-03-03T20:15:53.82,1,0.05,0.25,1.43,0.16,,Rainbow Foil,Common,DYN083,Action,,Warrior,3,2,3,,,,,
453241,Felling Swing (Yellow),Felling Swing Yellow,https://tcgplayer-cdn.tcgplayer.com/product/453241_200w.jpg,62,17678,https://cpt.tcgcsv.com/RjF5,2025-03-03T20:15:53.82,1,0.04,0.16,1.43,0.11,,Normal,Common,DYN083,Action,,Warrior,3,2,3,,,,,
453242,Felling Swing (Blue),Felling Swing Blue,https://tcgplayer-cdn.tcgplayer.com/product/453242_200w.jpg,62,17678,https://cpt.tcgcsv.com/SjF5,2025-03-03T20:16:02.513,1,0.05,0.16,1.43,0.12,,Normal,Common,DYN084,Action,,Warrior,3,3,3,,,,,
453242,Felling Swing (Blue),Felling Swing Blue,https://tcgplayer-cdn.tcgplayer.com/product/453242_200w.jpg,62,17678,https://cpt.tcgcsv.com/SjF5,2025-03-03T20:16:02.513,1,0.07,0.25,1.45,0.2,,Rainbow Foil,Common,DYN084,Action,,Warrior,3,3,3,,,,,
453243,Visit the Imperial Forge (Red),Visit the Imperial Forge Red,https://tcgplayer-cdn.tcgplayer.com/product/453243_200w.jpg,62,17678,https://cpt.tcgcsv.com/TjF5,2024-05-13T14:24:03.527,1,0.05,0.25,1.43,0.1,,Rainbow Foil,Common,DYN085,Action,,Warrior,0,1,3,<em>The sharpest blades of Rathe are forged within molten rivers that flow from the heart of Mt. Volcor.</em>,,,,
453243,Visit the Imperial Forge (Red),Visit the Imperial Forge Red,https://tcgplayer-cdn.tcgplayer.com/product/453243_200w.jpg,62,17678,https://cpt.tcgcsv.com/TjF5,2024-05-13T14:24:03.527,1,0.02,0.15,1.41,0.05,,Normal,Common,DYN085,Action,,Warrior,0,1,3,<em>The sharpest blades of Rathe are forged within molten rivers that flow from the heart of Mt. Volcor.</em>,,,,
453244,Visit the Imperial Forge (Yellow),Visit the Imperial Forge Yellow,https://tcgplayer-cdn.tcgplayer.com/product/453244_200w.jpg,62,17678,https://cpt.tcgcsv.com/VjF5,2024-05-13T14:25:26.65,1,0.04,0.19,1.42,0.18,,Normal,Common,DYN086,Action,,Warrior,0,2,3,<em>The sharpest blades of Rathe are forged within molten rivers that flow from the heart of Mt. Volcor.</em>,,,,
453244,Visit the Imperial Forge (Yellow),Visit the Imperial Forge Yellow,https://tcgplayer-cdn.tcgplayer.com/product/453244_200w.jpg,62,17678,https://cpt.tcgcsv.com/VjF5,2024-05-13T14:25:26.65,1,0.09,0.25,1.48,0.11,,Rainbow Foil,Common,DYN086,Action,,Warrior,0,2,3,<em>The sharpest blades of Rathe are forged within molten rivers that flow from the heart of Mt. Volcor.</em>,,,,
453245,Visit the Imperial Forge (Blue),Visit the Imperial Forge Blue,https://tcgplayer-cdn.tcgplayer.com/product/453245_200w.jpg,62,17678,https://cpt.tcgcsv.com/WjF5,2024-05-13T14:24:46.153,1,0.02,0.15,1.41,0.06,,Normal,Common,DYN087,Action,,Warrior,0,3,3,<em>The sharpest blades of Rathe are forged within molten rivers that flow from the heart of Mt. Volcor.</em>,,,,
453245,Visit the Imperial Forge (Blue),Visit the Imperial Forge Blue,https://tcgplayer-cdn.tcgplayer.com/product/453245_200w.jpg,62,17678,https://cpt.tcgcsv.com/WjF5,2024-05-13T14:24:46.153,1,0.11,0.25,1.52,0.25,,Rainbow Foil,Common,DYN087,Action,,Warrior,0,3,3,<em>The sharpest blades of Rathe are forged within molten rivers that flow from the heart of Mt. Volcor.</em>,,,,
453246,Hanabi Blaster,Hanabi Blaster,https://tcgplayer-cdn.tcgplayer.com/product/453246_200w.jpg,62,17678,https://cpt.tcgcsv.com/XjF5,2024-05-10T13:41:22.867,1,1.0,2.39,19.99,2.03,,Normal,Majestic,DYN088,Weapon,Gun (2H),Mechanologist,,,,,5,,,
453246,Hanabi Blaster,Hanabi Blaster,https://tcgplayer-cdn.tcgplayer.com/product/453246_200w.jpg,62,17678,https://cpt.tcgcsv.com/XjF5,2024-05-10T13:41:22.867,1,2.98,3.95,5.12,3.1,,Rainbow Foil,Majestic,DYN088,Weapon,Gun (2H),Mechanologist,,,,,5,,,
453247,Wave of Reality,Wave of Reality,https://tcgplayer-cdn.tcgplayer.com/product/453247_200w.jpg,62,17678,https://cpt.tcgcsv.com/ZjF5,2022-11-11T05:03:14.093,1,2.69,4.62,19.99,2.86,,Cold Foil,Rare,DYN214,Equipment,Arms,Illusionist,,,,,,,,
453247,Wave of Reality,Wave of Reality,https://tcgplayer-cdn.tcgplayer.com/product/453247_200w.jpg,62,17678,https://cpt.tcgcsv.com/ZjF5,2022-11-11T05:03:14.093,1,0.2,0.68,2.24,0.64,,Rainbow Foil,Rare,DYN214,Equipment,Arms,Illusionist,,,,,,,,
453247,Wave of Reality,Wave of Reality,https://tcgplayer-cdn.tcgplayer.com/product/453247_200w.jpg,62,17678,https://cpt.tcgcsv.com/ZjF5,2022-11-11T05:03:14.093,1,0.2,0.4,1.64,0.36,,Normal,Rare,DYN214,Equipment,Arms,Illusionist,,,,,,,,
453248,Hanabi Blaster (Marvel),Hanabi Blaster Marvel,https://tcgplayer-cdn.tcgplayer.com/product/453248_200w.jpg,62,17678,https://cpt.tcgcsv.com/-jF5,2024-05-10T13:41:34.943,1,68.5,73.25,99.99,72.53,,Cold Foil,Marvel,DYN088,Weapon,Gun (2H),Mechanologist,,,,,5,,,
453249,Galvanic Bender,Galvanic Bender,https://tcgplayer-cdn.tcgplayer.com/product/453249_200w.jpg,62,17678,https://cpt.tcgcsv.com/_jF5,2024-05-10T13:39:29.743,1,0.2,0.46,2.99,0.32,,Rainbow Foil,Rare,DYN089,Equipment,Arms,Mechanologist,,,1,,,,,
453249,Galvanic Bender,Galvanic Bender,https://tcgplayer-cdn.tcgplayer.com/product/453249_200w.jpg,62,17678,https://cpt.tcgcsv.com/_jF5,2024-05-10T13:39:29.743,1,0.09,0.25,1.48,0.17,,Normal,Rare,DYN089,Equipment,Arms,Mechanologist,,,1,,,,,
453249,Galvanic Bender,Galvanic Bender,https://tcgplayer-cdn.tcgplayer.com/product/453249_200w.jpg,62,17678,https://cpt.tcgcsv.com/_jF5,2024-05-10T13:39:29.743,1,0.72,1.13,4.99,1.03,,Cold Foil,Rare,DYN089,Equipment,Arms,Mechanologist,,,1,,,,,
453250,Phantasmal Symbiosis,Phantasmal Symbiosis,https://tcgplayer-cdn.tcgplayer.com/product/453250_200w.jpg,62,17678,https://cpt.tcgcsv.com/0kF5,2024-05-13T13:11:57.55,1,0.51,1.37,30.0,0.86,,Rainbow Foil,Majestic,DYN215,Action,Attack,Illusionist,1,2,3,,6,,,
453250,Phantasmal Symbiosis,Phantasmal Symbiosis,https://tcgplayer-cdn.tcgplayer.com/product/453250_200w.jpg,62,17678,https://cpt.tcgcsv.com/0kF5,2024-05-13T13:11:57.55,1,0.4,0.99,9.99,0.66,,Normal,Majestic,DYN215,Action,Attack,Illusionist,1,2,3,,6,,,
453252,Tome of Aeo,Tome of Aeo,https://tcgplayer-cdn.tcgplayer.com/product/453252_200w.jpg,62,17678,https://cpt.tcgcsv.com/3kF5,2022-11-11T05:03:14.093,1,0.17,0.75,4.99,0.29,,Normal,Majestic,DYN217,Action,Aura,Illusionist,1,3,2,,,,,
453252,Tome of Aeo,Tome of Aeo,https://tcgplayer-cdn.tcgplayer.com/product/453252_200w.jpg,62,17678,https://cpt.tcgcsv.com/3kF5,2022-11-11T05:03:14.093,1,0.3,0.95,5.0,0.39,,Rainbow Foil,Majestic,DYN217,Action,Aura,Illusionist,1,3,2,,,,,
453253,Pulsewave Harpoon,Pulsewave Harpoon,https://tcgplayer-cdn.tcgplayer.com/product/453253_200w.jpg,62,17678,https://cpt.tcgcsv.com/5kF5,2022-11-11T05:03:14.093,1,13.4,15.0,24.68,13.11,,Normal,Majestic,DYN090,Action,Attack,Mechanologist,1,1,3,,4,,,
453253,Pulsewave Harpoon,Pulsewave Harpoon,https://tcgplayer-cdn.tcgplayer.com/product/453253_200w.jpg,62,17678,https://cpt.tcgcsv.com/5kF5,2022-11-11T05:03:14.093,1,15.0,19.53,29.92,19.9,,Rainbow Foil,Majestic,DYN090,Action,Attack,Mechanologist,1,1,3,,4,,,
453254,Bios Update,Bios Update,https://tcgplayer-cdn.tcgplayer.com/product/453254_200w.jpg,62,17678,https://cpt.tcgcsv.com/6kF5,2024-05-09T16:16:27.437,1,2.19,5.89,9.54,3.21,,Normal,Majestic,DYN091,Action,,Mechanologist,0,1,3,,,,,
453254,Bios Update,Bios Update,https://tcgplayer-cdn.tcgplayer.com/product/453254_200w.jpg,62,17678,https://cpt.tcgcsv.com/6kF5,2024-05-09T16:16:27.437,1,4.7,5.99,13.98,5.84,,Rainbow Foil,Majestic,DYN091,Action,,Mechanologist,0,1,3,,,,,
453255,Construct Nitro Mechanoid // Nitro Mechanoid,Construct Nitro Mechanoid Nitro Mechanoid,https://tcgplayer-cdn.tcgplayer.com/product/453255_200w.jpg,62,17678,https://cpt.tcgcsv.com/7kF5,2024-05-09T16:40:07.75,2,24.99,32.89,54.99,31.73,,Cold Foil,Majestic,DYN092,Action,,Mechanologist,4,2,3/5,,5,,,
453255,Construct Nitro Mechanoid // Nitro Mechanoid,Construct Nitro Mechanoid Nitro Mechanoid,https://tcgplayer-cdn.tcgplayer.com/product/453255_200w.jpg,62,17678,https://cpt.tcgcsv.com/7kF5,2024-05-09T16:40:07.75,2,16.0,20.86,55.0,18.45,,Rainbow Foil,Majestic,DYN092,Action,,Mechanologist,4,2,3/5,,5,,,
453256,Construct Nitro Mechanoid // Nitro Mechanoid (Marvel),Construct Nitro Mechanoid Nitro Mechanoid Marvel,https://tcgplayer-cdn.tcgplayer.com/product/453256_200w.jpg,62,17678,https://cpt.tcgcsv.com/8kF5,2024-05-09T16:40:58.15,2,125.0,130.0,199.99,123.97,,Cold Foil,Marvel,DYN092,Action,,Mechanologist,4,2,3/5,,5,,,
453257,Blessing of Spirits (Red),Blessing of Spirits Red,https://tcgplayer-cdn.tcgplayer.com/product/453257_200w.jpg,62,17678,https://cpt.tcgcsv.com/9kF5,2022-11-11T05:03:14.093,1,0.1,0.25,10.0,,,Rainbow Foil,Rare,DYN218,Action,Aura,Illusionist,1,1,2,,,,,
453257,Blessing of Spirits (Red),Blessing of Spirits Red,https://tcgplayer-cdn.tcgplayer.com/product/453257_200w.jpg,62,17678,https://cpt.tcgcsv.com/9kF5,2022-11-11T05:03:14.093,1,0.04,0.18,1.42,0.06,,Normal,Rare,DYN218,Action,Aura,Illusionist,1,1,2,,,,,
453258,Blessing of Spirits (Yellow),Blessing of Spirits Yellow,https://tcgplayer-cdn.tcgplayer.com/product/453258_200w.jpg,62,17678,https://cpt.tcgcsv.com/bkF5,2022-11-11T05:03:14.093,1,0.02,0.2,1.43,0.08,,Normal,Rare,DYN219,Action,Aura,Illusionist,1,2,2,,,,,
453258,Blessing of Spirits (Yellow),Blessing of Spirits Yellow,https://tcgplayer-cdn.tcgplayer.com/product/453258_200w.jpg,62,17678,https://cpt.tcgcsv.com/bkF5,2022-11-11T05:03:14.093,1,0.17,0.29,1.55,,,Rainbow Foil,Rare,DYN219,Action,Aura,Illusionist,1,2,2,,,,,
453259,Blessing of Spirits (Blue),Blessing of Spirits Blue,https://tcgplayer-cdn.tcgplayer.com/product/453259_200w.jpg,62,17678,https://cpt.tcgcsv.com/ckF5,2022-11-11T05:03:14.093,1,0.15,0.25,1.53,0.15,,Rainbow Foil,Rare,DYN220,Action,Aura,Illusionist,1,3,2,,,,,
453259,Blessing of Spirits (Blue),Blessing of Spirits Blue,https://tcgplayer-cdn.tcgplayer.com/product/453259_200w.jpg,62,17678,https://cpt.tcgcsv.com/ckF5,2022-11-11T05:03:14.093,1,0.03,0.2,1.42,0.06,,Normal,Rare,DYN220,Action,Aura,Illusionist,1,3,2,,,,,
453260,Plasma Mainline,Plasma Mainline,https://tcgplayer-cdn.tcgplayer.com/product/453260_200w.jpg,62,17678,https://cpt.tcgcsv.com/dkF5,2022-11-11T05:03:14.093,1,0.99,2.39,10.0,2.31,,Normal,Majestic,DYN093,Action,Item,Mechanologist,2,1,,,,,,
453260,Plasma Mainline,Plasma Mainline,https://tcgplayer-cdn.tcgplayer.com/product/453260_200w.jpg,62,17678,https://cpt.tcgcsv.com/dkF5,2022-11-11T05:03:14.093,1,1.87,3.56,19.99,2.37,,Rainbow Foil,Majestic,DYN093,Action,Item,Mechanologist,2,1,,,,,,
453260,Plasma Mainline,Plasma Mainline,https://tcgplayer-cdn.tcgplayer.com/product/453260_200w.jpg,62,17678,https://cpt.tcgcsv.com/dkF5,2022-11-11T05:03:14.093,1,7.0,9.99,49.99,10.37,,Cold Foil,Majestic,DYN093,Action,Item,Mechanologist,2,1,,,,,,
453261,Powder Keg,Powder Keg,https://tcgplayer-cdn.tcgplayer.com/product/453261_200w.jpg,62,17678,https://cpt.tcgcsv.com/fkF5,2022-11-11T05:03:14.093,1,0.4,0.99,5.0,0.46,,Normal,Majestic,DYN094,Action,Item,Mechanologist,0,3,,,,,,
453261,Powder Keg,Powder Keg,https://tcgplayer-cdn.tcgplayer.com/product/453261_200w.jpg,62,17678,https://cpt.tcgcsv.com/fkF5,2022-11-11T05:03:14.093,1,0.88,1.12,5.0,1.03,,Rainbow Foil,Majestic,DYN094,Action,Item,Mechanologist,0,3,,,,,,
453261,Powder Keg,Powder Keg,https://tcgplayer-cdn.tcgplayer.com/product/453261_200w.jpg,62,17678,https://cpt.tcgcsv.com/fkF5,2022-11-11T05:03:14.093,1,4.14,5.54,22.0,5.45,,Cold Foil,Majestic,DYN094,Action,Item,Mechanologist,0,3,,,,,,
453262,Tranquil Passing (Red),Tranquil Passing Red,https://tcgplayer-cdn.tcgplayer.com/product/453262_200w.jpg,62,17678,https://cpt.tcgcsv.com/gkF5,2022-11-11T05:03:14.093,1,0.15,0.29,10.0,,,Rainbow Foil,Rare,DYN221,Action,Aura,Illusionist,1,1,2,,,,,
453262,Tranquil Passing (Red),Tranquil Passing Red,https://tcgplayer-cdn.tcgplayer.com/product/453262_200w.jpg,62,17678,https://cpt.tcgcsv.com/gkF5,2022-11-11T05:03:14.093,1,0.01,0.2,1.39,0.05,,Normal,Rare,DYN221,Action,Aura,Illusionist,1,1,2,,,,,
453263,Tranquil Passing (Yellow),Tranquil Passing Yellow,https://tcgplayer-cdn.tcgplayer.com/product/453263_200w.jpg,62,17678,https://cpt.tcgcsv.com/hkF5,2022-11-11T05:03:14.093,1,0.01,0.15,1.4,0.05,,Normal,Rare,DYN222,Action,Aura,Illusionist,1,2,2,,,,,
453263,Tranquil Passing (Yellow),Tranquil Passing Yellow,https://tcgplayer-cdn.tcgplayer.com/product/453263_200w.jpg,62,17678,https://cpt.tcgcsv.com/hkF5,2022-11-11T05:03:14.093,1,0.1,0.25,1.48,,,Rainbow Foil,Rare,DYN222,Action,Aura,Illusionist,1,2,2,,,,,
453264,Tranquil Passing (Blue),Tranquil Passing Blue,https://tcgplayer-cdn.tcgplayer.com/product/453264_200w.jpg,62,17678,https://cpt.tcgcsv.com/jkF5,2022-11-11T05:03:14.093,1,0.15,0.49,1.95,0.64,,Rainbow Foil,Rare,DYN223,Action,Aura,Illusionist,1,3,2,,,,,
453264,Tranquil Passing (Blue),Tranquil Passing Blue,https://tcgplayer-cdn.tcgplayer.com/product/453264_200w.jpg,62,17678,https://cpt.tcgcsv.com/jkF5,2022-11-11T05:03:14.093,1,0.03,0.2,1.42,0.06,,Normal,Rare,DYN223,Action,Aura,Illusionist,1,3,2,,,,,
453265,Cut to the Chase (Red),Cut to the Chase Red,https://tcgplayer-cdn.tcgplayer.com/product/453265_200w.jpg,62,17678,https://cpt.tcgcsv.com/kkF5,2024-05-09T18:04:14.95,1,0.05,0.17,1.45,0.13,,Normal,Common,DYN148,Attack Reaction,,Assassin,0,1,3,,,,,
453265,Cut to the Chase (Red),Cut to the Chase Red,https://tcgplayer-cdn.tcgplayer.com/product/453265_200w.jpg,62,17678,https://cpt.tcgcsv.com/kkF5,2024-05-09T18:04:14.95,1,0.24,0.35,1.63,0.31,,Rainbow Foil,Common,DYN148,Attack Reaction,,Assassin,0,1,3,,,,,
453266,Cut to the Chase (Yellow),Cut to the Chase Yellow,https://tcgplayer-cdn.tcgplayer.com/product/453266_200w.jpg,62,17678,https://cpt.tcgcsv.com/lkF5,2024-05-09T18:04:43.467,1,0.04,0.17,1.42,0.09,,Normal,Common,DYN149,Attack Reaction,,Assassin,0,2,3,,,,,
453266,Cut to the Chase (Yellow),Cut to the Chase Yellow,https://tcgplayer-cdn.tcgplayer.com/product/453266_200w.jpg,62,17678,https://cpt.tcgcsv.com/lkF5,2024-05-09T18:04:43.467,1,0.15,0.35,5.18,,,Rainbow Foil,Common,DYN149,Attack Reaction,,Assassin,0,2,3,,,,,
453267,Spectral Prowler (Red),Spectral Prowler Red,https://tcgplayer-cdn.tcgplayer.com/product/453267_200w.jpg,62,17678,https://cpt.tcgcsv.com/mkF5,2024-05-13T14:01:25.14,1,0.09,0.25,1.47,0.15,,Rainbow Foil,Common,DYN224,Action,Attack,Illusionist,0,1,3,,4,,,
453267,Spectral Prowler (Red),Spectral Prowler Red,https://tcgplayer-cdn.tcgplayer.com/product/453267_200w.jpg,62,17678,https://cpt.tcgcsv.com/mkF5,2024-05-13T14:01:25.14,1,0.04,0.15,0.75,0.11,,Normal,Common,DYN224,Action,Attack,Illusionist,0,1,3,,4,,,
453268,Cut to the Chase (Blue),Cut to the Chase Blue,https://tcgplayer-cdn.tcgplayer.com/product/453268_200w.jpg,62,17678,https://cpt.tcgcsv.com/nkF5,2024-05-09T18:03:46.733,1,0.05,0.15,1.43,0.1,,Normal,Common,DYN150,Attack Reaction,,Assassin,0,3,3,,,,,
453268,Cut to the Chase (Blue),Cut to the Chase Blue,https://tcgplayer-cdn.tcgplayer.com/product/453268_200w.jpg,62,17678,https://cpt.tcgcsv.com/nkF5,2024-05-09T18:03:46.733,1,0.1,0.25,1.48,,,Rainbow Foil,Common,DYN150,Attack Reaction,,Assassin,0,3,3,,,,,
453269,Spectral Prowler (Yellow),Spectral Prowler Yellow,https://tcgplayer-cdn.tcgplayer.com/product/453269_200w.jpg,62,17678,https://cpt.tcgcsv.com/pkF5,2024-05-13T14:01:37.29,1,0.04,0.15,1.43,0.07,,Normal,Common,DYN225,Action,Attack,Illusionist,0,2,3,,3,,,
453269,Spectral Prowler (Yellow),Spectral Prowler Yellow,https://tcgplayer-cdn.tcgplayer.com/product/453269_200w.jpg,62,17678,https://cpt.tcgcsv.com/pkF5,2024-05-13T14:01:37.29,1,0.05,0.25,1.43,0.09,,Rainbow Foil,Common,DYN225,Action,Attack,Illusionist,0,2,3,,3,,,
453270,Spectral Prowler (Blue),Spectral Prowler Blue,https://tcgplayer-cdn.tcgplayer.com/product/453270_200w.jpg,62,17678,https://cpt.tcgcsv.com/qkF5,2024-05-13T14:01:00.99,1,0.09,0.25,1.48,0.14,,Rainbow Foil,Common,DYN226,Action,Attack,Illusionist,0,3,3,,2,,,
453270,Spectral Prowler (Blue),Spectral Prowler Blue,https://tcgplayer-cdn.tcgplayer.com/product/453270_200w.jpg,62,17678,https://cpt.tcgcsv.com/qkF5,2024-05-13T14:01:00.99,1,0.04,0.18,1.43,0.17,,Normal,Common,DYN226,Action,Attack,Illusionist,0,3,3,,2,,,
453271,Sandscour Greatbow (Marvel),Sandscour Greatbow Marvel,https://tcgplayer-cdn.tcgplayer.com/product/453271_200w.jpg,62,17678,https://cpt.tcgcsv.com/rkF5,2024-05-13T13:47:40.913,1,59.99,65.0,149.95,63.44,,Cold Foil,Marvel,DYN151,Weapon,Bow (2H),Ranger,,,,,,,,
453272,Sandscour Greatbow,Sandscour Greatbow,https://tcgplayer-cdn.tcgplayer.com/product/453272_200w.jpg,62,17678,https://cpt.tcgcsv.com/skF5,2024-05-13T13:47:29.127,1,0.56,1.42,4.0,1.32,,Normal,Majestic,DYN151,Weapon,Bow (2H),Ranger,,,,,,,,
453272,Sandscour Greatbow,Sandscour Greatbow,https://tcgplayer-cdn.tcgplayer.com/product/453272_200w.jpg,62,17678,https://cpt.tcgcsv.com/skF5,2024-05-13T13:47:29.127,1,1.49,2.47,29.99,2.27,,Rainbow Foil,Majestic,DYN151,Weapon,Bow (2H),Ranger,,,,,,,,
453274,Spectral Rider (Red),Spectral Rider Red,https://tcgplayer-cdn.tcgplayer.com/product/453274_200w.jpg,62,17678,https://cpt.tcgcsv.com/vkF5,2024-05-13T14:05:19.98,1,0.03,0.25,1.48,0.15,,Rainbow Foil,Common,DYN227,Action,Attack,Illusionist,3,1,3,,8,,,
453274,Spectral Rider (Red),Spectral Rider Red,https://tcgplayer-cdn.tcgplayer.com/product/453274_200w.jpg,62,17678,https://cpt.tcgcsv.com/vkF5,2024-05-13T14:05:19.98,1,0.03,0.15,1.41,0.09,,Normal,Common,DYN227,Action,Attack,Illusionist,3,1,3,,8,,,
453275,Spectral Rider (Yellow),Spectral Rider Yellow,https://tcgplayer-cdn.tcgplayer.com/product/453275_200w.jpg,62,17678,https://cpt.tcgcsv.com/wkF5,2024-05-13T14:05:31.603,1,0.01,0.15,1.39,0.05,,Normal,Common,DYN228,Action,Attack,Illusionist,3,2,3,,7,,,
453275,Spectral Rider (Yellow),Spectral Rider Yellow,https://tcgplayer-cdn.tcgplayer.com/product/453275_200w.jpg,62,17678,https://cpt.tcgcsv.com/wkF5,2024-05-13T14:05:31.603,1,0.05,0.25,1.43,0.13,,Rainbow Foil,Common,DYN228,Action,Attack,Illusionist,3,2,3,,7,,,
453276,Spectral Rider (Blue),Spectral Rider Blue,https://tcgplayer-cdn.tcgplayer.com/product/453276_200w.jpg,62,17678,https://cpt.tcgcsv.com/xkF5,2024-05-13T14:04:18.187,1,0.1,0.29,1.48,0.27,,Rainbow Foil,Common,DYN229,Action,Attack,Illusionist,3,3,3,,6,,,
453276,Spectral Rider (Blue),Spectral Rider Blue,https://tcgplayer-cdn.tcgplayer.com/product/453276_200w.jpg,62,17678,https://cpt.tcgcsv.com/xkF5,2024-05-13T14:04:18.187,1,0.04,0.16,1.43,0.12,,Normal,Common,DYN229,Action,Attack,Illusionist,3,3,3,,6,,,
453277,Water Glow Lanterns (Red),Water Glow Lanterns Red,https://tcgplayer-cdn.tcgplayer.com/product/453277_200w.jpg,62,17678,https://cpt.tcgcsv.com/zkF5,2022-11-11T05:03:14.093,1,0.05,0.25,1.43,0.05,,Rainbow Foil,Common,DYN230,Action,Attack,Illusionist,0,1,2,,,,,
453277,Water Glow Lanterns (Red),Water Glow Lanterns Red,https://tcgplayer-cdn.tcgplayer.com/product/453277_200w.jpg,62,17678,https://cpt.tcgcsv.com/zkF5,2022-11-11T05:03:14.093,1,0.01,0.15,1.39,0.06,,Normal,Common,DYN230,Action,Attack,Illusionist,0,1,2,,,,,
453278,Water Glow Lanterns (Yellow),Water Glow Lanterns Yellow,https://tcgplayer-cdn.tcgplayer.com/product/453278_200w.jpg,62,17678,https://cpt.tcgcsv.com/BkF5,2022-11-11T05:03:14.093,1,0.08,0.25,1.46,,,Rainbow Foil,Common,DYN231,Action,Attack,Illusionist,0,2,2,,,,,
453278,Water Glow Lanterns (Yellow),Water Glow Lanterns Yellow,https://tcgplayer-cdn.tcgplayer.com/product/453278_200w.jpg,62,17678,https://cpt.tcgcsv.com/BkF5,2022-11-11T05:03:14.093,1,0.04,0.15,1.43,0.05,,Normal,Common,DYN231,Action,Attack,Illusionist,0,2,2,,,,,
453279,Water Glow Lanterns (Blue),Water Glow Lanterns Blue,https://tcgplayer-cdn.tcgplayer.com/product/453279_200w.jpg,62,17678,https://cpt.tcgcsv.com/CkF5,2022-11-11T05:03:14.093,1,0.04,0.15,1.43,0.07,,Normal,Common,DYN232,Action,Attack,Illusionist,0,3,2,,,,,
453279,Water Glow Lanterns (Blue),Water Glow Lanterns Blue,https://tcgplayer-cdn.tcgplayer.com/product/453279_200w.jpg,62,17678,https://cpt.tcgcsv.com/CkF5,2022-11-11T05:03:14.093,1,0.15,0.25,1.53,,,Rainbow Foil,Common,DYN232,Action,Attack,Illusionist,0,3,2,,,,,
453280,Hornet's Sting,Hornets Sting,https://tcgplayer-cdn.tcgplayer.com/product/453280_200w.jpg,62,17678,https://cpt.tcgcsv.com/DkF5,2024-05-10T13:43:13.073,1,0.08,0.25,1.46,0.16,,Normal,Rare,DYN152,Equipment,Arms,Ranger,,,1,,,,,
453280,Hornet's Sting,Hornets Sting,https://tcgplayer-cdn.tcgplayer.com/product/453280_200w.jpg,62,17678,https://cpt.tcgcsv.com/DkF5,2024-05-10T13:43:13.073,1,0.15,0.49,1.8,0.22,,Rainbow Foil,Rare,DYN152,Equipment,Arms,Ranger,,,1,,,,,
453280,Hornet's Sting,Hornets Sting,https://tcgplayer-cdn.tcgplayer.com/product/453280_200w.jpg,62,17678,https://cpt.tcgcsv.com/DkF5,2024-05-10T13:43:13.073,1,0.25,0.99,15.0,0.49,,Cold Foil,Rare,DYN152,Equipment,Arms,Ranger,,,1,,,,,
453281,Heat Seeker,Heat Seeker,https://tcgplayer-cdn.tcgplayer.com/product/453281_200w.jpg,62,17678,https://cpt.tcgcsv.com/FkF5,2022-11-11T05:03:14.093,1,1.51,2.99,19.95,2.44,,Rainbow Foil,Majestic,DYN153,Action,Arrow Attack,Ranger,1,1,3,,5,,,
453281,Heat Seeker,Heat Seeker,https://tcgplayer-cdn.tcgplayer.com/product/453281_200w.jpg,62,17678,https://cpt.tcgcsv.com/FkF5,2022-11-11T05:03:14.093,1,1.0,2.4,12.95,1.34,,Normal,Majestic,DYN153,Action,Arrow Attack,Ranger,1,1,3,,5,,,
453282,Rumble Grunting (Blue),Rumble Grunting Blue,https://tcgplayer-cdn.tcgplayer.com/product/453282_200w.jpg,62,17678,https://cpt.tcgcsv.com/GkF5,2024-05-13T13:43:01.923,1,0.04,0.15,1.43,0.05,,Normal,Common,DYN024,Action,,Brute,0,3,3,,,,,
453282,Rumble Grunting (Blue),Rumble Grunting Blue,https://tcgplayer-cdn.tcgplayer.com/product/453282_200w.jpg,62,17678,https://cpt.tcgcsv.com/GkF5,2024-05-13T13:43:01.923,1,0.03,0.25,1.41,,,Rainbow Foil,Common,DYN024,Action,,Brute,0,3,3,,,,,
453283,Dead Eye,Dead Eye,https://tcgplayer-cdn.tcgplayer.com/product/453283_200w.jpg,62,17678,https://cpt.tcgcsv.com/HkF5,2025-03-03T21:06:33.52,1,1.5,5.0,20.0,2.7,,Rainbow Foil,Majestic,DYN155,Action,Arrow Attack,Ranger,0,2,3,,4,,,
453283,Dead Eye,Dead Eye,https://tcgplayer-cdn.tcgplayer.com/product/453283_200w.jpg,62,17678,https://cpt.tcgcsv.com/HkF5,2025-03-03T21:06:33.52,1,0.75,2.97,19.99,0.95,,Normal,Majestic,DYN155,Action,Arrow Attack,Ranger,0,2,3,,4,,,
453284,"Yoji, Royal Protector",Yoji Royal Protector,https://tcgplayer-cdn.tcgplayer.com/product/453284_200w.jpg,62,17678,https://cpt.tcgcsv.com/JkF5,2024-05-13T14:27:43.637,1,0.29,0.52,5.0,0.38,,Normal,Majestic,DYN025,Hero,Young,Guardian,,,,,,,4,22
