productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extRarity,extNumber,extCardType,extCardSubType,extClass,extCost,extPitchValue,extDefenseValue,extPower,extFlavorText,extIntellect,extLife
477233,Outsiders Booster Box,Outsiders Booster Box,https://tcgplayer-cdn.tcgplayer.com/product/477233_200w.jpg,62,22893,https://cpt.tcgcsv.com/HVQ5,2023-03-26T14:16:21.887,1,89.99,102.48,223.21,99.78,,Normal,,,,,,,,,,,,
477234,Outsiders Booster Pack,Outsiders Booster Pack,https://tcgplayer-cdn.tcgplayer.com/product/477234_200w.jpg,62,22893,https://cpt.tcgcsv.com/JVQ5,2023-03-26T13:40:02.597,1,11.03,18.87,18.88,11.03,,Normal,,,,,,,,,,,,
477235,Outsiders Booster Box Case,Outsiders Booster Box Case,https://tcgplayer-cdn.tcgplayer.com/product/477235_200w.jpg,62,22893,https://cpt.tcgcsv.com/KVQ5,2023-03-26T13:39:49.11,1,385.95,414.97,540.0,405.22,,Normal,,,,,,,,,,,,
477994,Outsiders Blitz Deck Display,Outsiders Blitz Deck Display,https://tcgplayer-cdn.tcgplayer.com/product/477994_200w.jpg,62,22893,https://cpt.tcgcsv.com/VcR5,2023-03-26T13:36:26.743,1,49.0,51.38,72.5,47.44,,Normal,,,,,,,,,,,,
477995,Outsiders Blitz Deck [Set of 6],Outsiders Blitz Deck Set of 6,https://tcgplayer-cdn.tcgplayer.com/product/477995_200w.jpg,62,22893,https://cpt.tcgcsv.com/WcR5,2023-03-26T13:36:45.853,1,49.0,55.0,61.99,33.11,,Normal,,,,,,,,,,,,
486562,Collapsing Trap,Collapsing Trap,https://tcgplayer-cdn.tcgplayer.com/product/486562_200w.jpg,62,22893,https://cpt.tcgcsv.com/gFV5,2023-03-24T04:03:16.763,1,2.0,3.23,7.77,3.02,,Normal,Majestic,OUT103,Defense Reaction,Trap,Ranger,0,3,3,,,,
486562,Collapsing Trap,Collapsing Trap,https://tcgplayer-cdn.tcgplayer.com/product/486562_200w.jpg,62,22893,https://cpt.tcgcsv.com/gFV5,2023-03-24T04:03:16.763,1,4.18,6.0,19.99,5.3,,Rainbow Foil,Majestic,OUT103,Defense Reaction,Trap,Ranger,0,3,3,,,,
486569,Dishonor,Dishonor,https://tcgplayer-cdn.tcgplayer.com/product/486569_200w.jpg,62,22893,https://cpt.tcgcsv.com/pFV5,2024-05-08T18:55:20.277,1,2.63,5.7,15.69,4.62,,Normal,Majestic,OUT051,Action,Attack,Ninja,0,3,3,2,,,
486569,Dishonor,Dishonor,https://tcgplayer-cdn.tcgplayer.com/product/486569_200w.jpg,62,22893,https://cpt.tcgcsv.com/pFV5,2024-05-08T18:55:20.277,1,3.46,7.5,29.99,7.14,,Rainbow Foil,Majestic,OUT051,Action,Attack,Ninja,0,3,3,2,,,
486673,Back Stab (Red),Back Stab Red,https://tcgplayer-cdn.tcgplayer.com/product/486673_200w.jpg,62,22893,https://cpt.tcgcsv.com/tHV5,2024-05-08T14:32:28.52,1,0.15,0.34,2.65,0.26,,Rainbow Foil,Rare,OUT015,Action,Attack,Assassin,0,1,3,3,"<em>""Perfect strands of red drawn out by a perfectly angled blade. It's an art form few can appreciate."" - Arakni, Huntsman</em>",,
486673,Back Stab (Red),Back Stab Red,https://tcgplayer-cdn.tcgplayer.com/product/486673_200w.jpg,62,22893,https://cpt.tcgcsv.com/tHV5,2024-05-08T14:32:28.52,1,0.04,0.25,2.57,0.21,,Normal,Rare,OUT015,Action,Attack,Assassin,0,1,3,3,"<em>""Perfect strands of red drawn out by a perfectly angled blade. It's an art form few can appreciate."" - Arakni, Huntsman</em>",,
486766,Shake Down,Shake Down,https://tcgplayer-cdn.tcgplayer.com/product/486766_200w.jpg,62,22893,https://cpt.tcgcsv.com/lKV5,2025-03-03T19:35:12.723,1,1.15,2.59,15.0,1.88,,Rainbow Foil,Majestic,OUT013,Action,Attack,Assassin,2,1,3,6,,,
486766,Shake Down,Shake Down,https://tcgplayer-cdn.tcgplayer.com/product/486766_200w.jpg,62,22893,https://cpt.tcgcsv.com/lKV5,2025-03-03T19:35:12.723,1,0.82,1.59,12.5,1.14,,Normal,Majestic,OUT013,Action,Attack,Assassin,2,1,3,6,,,
487157,Back Stab (Yellow),Back Stab Yellow,https://tcgplayer-cdn.tcgplayer.com/product/487157_200w.jpg,62,22893,https://cpt.tcgcsv.com/9TV5,2024-12-11T21:20:32.263,1,0.09,0.25,1.13,0.19,,Rainbow Foil,Rare,OUT016,Action,Attack,Assassin,0,2,3,2,"<em>""Perfect strands of red drawn out by a perfectly angled blade. It's an art form few can appreciate."" - Arakni, Huntsman</em>",,
487157,Back Stab (Yellow),Back Stab Yellow,https://tcgplayer-cdn.tcgplayer.com/product/487157_200w.jpg,62,22893,https://cpt.tcgcsv.com/9TV5,2024-12-11T21:20:32.263,1,0.04,0.2,2.54,0.15,,Normal,Rare,OUT016,Action,Attack,Assassin,0,2,3,2,"<em>""Perfect strands of red drawn out by a perfectly angled blade. It's an art form few can appreciate."" - Arakni, Huntsman</em>",,
487158,Back Stab (Blue),Back Stab Blue,https://tcgplayer-cdn.tcgplayer.com/product/487158_200w.jpg,62,22893,https://cpt.tcgcsv.com/bTV5,2024-12-11T21:20:32.323,1,0.08,0.25,2.6,0.16,,Normal,Rare,OUT017,Action,Attack,Assassin,0,3,3,1,"<em>""Perfect strands of red drawn out by a perfectly angled blade. It's an art form few can appreciate."" - Arakni, Huntsman</em>",,
487158,Back Stab (Blue),Back Stab Blue,https://tcgplayer-cdn.tcgplayer.com/product/487158_200w.jpg,62,22893,https://cpt.tcgcsv.com/bTV5,2024-12-11T21:20:32.323,1,0.3,0.41,2.84,0.42,,Rainbow Foil,Rare,OUT017,Action,Attack,Assassin,0,3,3,1,"<em>""Perfect strands of red drawn out by a perfectly angled blade. It's an art form few can appreciate."" - Arakni, Huntsman</em>",,
487169,Spike with Frailty,Spike with Frailty,https://tcgplayer-cdn.tcgplayer.com/product/487169_200w.jpg,62,22893,https://cpt.tcgcsv.com/pTV5,2025-03-03T20:24:33.703,1,0.12,0.32,1.0,0.2,,Rainbow Foil,Rare,OUT022,Attack Reaction,,Assassin,1,1,3,,,,
487169,Spike with Frailty,Spike with Frailty,https://tcgplayer-cdn.tcgplayer.com/product/487169_200w.jpg,62,22893,https://cpt.tcgcsv.com/pTV5,2025-03-03T20:24:33.703,1,0.05,0.25,2.55,0.15,,Normal,Rare,OUT022,Attack Reaction,,Assassin,1,1,3,,,,
487171,Spike with Inertia,Spike with Inertia,https://tcgplayer-cdn.tcgplayer.com/product/487171_200w.jpg,62,22893,https://cpt.tcgcsv.com/rTV5,2025-03-03T20:25:50.66,1,0.1,0.29,1.48,0.29,,Rainbow Foil,Rare,OUT023,Attack Reaction,,Assassin,1,1,3,,,,
487171,Spike with Inertia,Spike with Inertia,https://tcgplayer-cdn.tcgplayer.com/product/487171_200w.jpg,62,22893,https://cpt.tcgcsv.com/rTV5,2025-03-03T20:25:50.66,1,0.03,0.25,2.53,0.14,,Normal,Rare,OUT023,Attack Reaction,,Assassin,1,1,3,,,,
487172,Infect (Red),Infect Red,https://tcgplayer-cdn.tcgplayer.com/product/487172_200w.jpg,62,22893,https://cpt.tcgcsv.com/sTV5,2023-03-24T04:03:16.763,1,0.05,0.23,1.03,0.19,,Normal,Common,OUT024,Action,Attack,Assassin,0,1,3,3,,,
487172,Infect (Red),Infect Red,https://tcgplayer-cdn.tcgplayer.com/product/487172_200w.jpg,62,22893,https://cpt.tcgcsv.com/sTV5,2023-03-24T04:03:16.763,1,0.24,0.38,1.99,0.33,,Rainbow Foil,Common,OUT024,Action,Attack,Assassin,0,1,3,3,,,
487174,Infect (Yellow),Infect Yellow,https://tcgplayer-cdn.tcgplayer.com/product/487174_200w.jpg,62,22893,https://cpt.tcgcsv.com/vTV5,2023-03-24T04:03:16.763,1,0.05,0.15,1.43,0.09,,Normal,Common,OUT025,Action,Attack,Assassin,0,2,3,2,,,
487174,Infect (Yellow),Infect Yellow,https://tcgplayer-cdn.tcgplayer.com/product/487174_200w.jpg,62,22893,https://cpt.tcgcsv.com/vTV5,2023-03-24T04:03:16.763,1,0.08,0.29,1.46,0.25,,Rainbow Foil,Common,OUT025,Action,Attack,Assassin,0,2,3,2,,,
487175,Infect (Blue),Infect Blue,https://tcgplayer-cdn.tcgplayer.com/product/487175_200w.jpg,62,22893,https://cpt.tcgcsv.com/wTV5,2023-03-24T04:03:16.763,1,0.2,0.35,0.75,0.45,,Rainbow Foil,Common,OUT026,Action,Attack,Assassin,0,3,3,1,,,
487175,Infect (Blue),Infect Blue,https://tcgplayer-cdn.tcgplayer.com/product/487175_200w.jpg,62,22893,https://cpt.tcgcsv.com/wTV5,2023-03-24T04:03:16.763,1,0.08,0.2,1.02,0.14,,Normal,Common,OUT026,Action,Attack,Assassin,0,3,3,1,,,
487179,Isolate (Red),Isolate Red,https://tcgplayer-cdn.tcgplayer.com/product/487179_200w.jpg,62,22893,https://cpt.tcgcsv.com/CTV5,2023-03-24T04:03:16.763,1,0.05,0.19,1.48,0.14,,Normal,Common,OUT027,Action,Attack,Assassin,0,1,3,3,,,
487179,Isolate (Red),Isolate Red,https://tcgplayer-cdn.tcgplayer.com/product/487179_200w.jpg,62,22893,https://cpt.tcgcsv.com/CTV5,2023-03-24T04:03:16.763,1,0.2,0.38,1.63,0.33,,Rainbow Foil,Common,OUT027,Action,Attack,Assassin,0,1,3,3,,,
487183,Isolate (Yellow),Isolate Yellow,https://tcgplayer-cdn.tcgplayer.com/product/487183_200w.jpg,62,22893,https://cpt.tcgcsv.com/HTV5,2023-03-24T04:03:16.763,1,0.05,0.19,1.43,0.12,,Normal,Common,OUT028,Action,Attack,Assassin,0,2,3,2,,,
487183,Isolate (Yellow),Isolate Yellow,https://tcgplayer-cdn.tcgplayer.com/product/487183_200w.jpg,62,22893,https://cpt.tcgcsv.com/HTV5,2023-03-24T04:03:16.763,1,0.1,0.26,1.48,0.25,,Rainbow Foil,Common,OUT028,Action,Attack,Assassin,0,2,3,2,,,
487185,Isolate (Blue),Isolate Blue,https://tcgplayer-cdn.tcgplayer.com/product/487185_200w.jpg,62,22893,https://cpt.tcgcsv.com/KTV5,2023-03-24T04:03:16.763,1,0.3,0.48,1.74,0.45,,Rainbow Foil,Common,OUT029,Action,Attack,Assassin,0,3,3,1,,,
487185,Isolate (Blue),Isolate Blue,https://tcgplayer-cdn.tcgplayer.com/product/487185_200w.jpg,62,22893,https://cpt.tcgcsv.com/KTV5,2023-03-24T04:03:16.763,1,0.05,0.2,1.48,0.15,,Normal,Common,OUT029,Action,Attack,Assassin,0,3,3,1,,,
487187,Sedate (Red),Sedate Red,https://tcgplayer-cdn.tcgplayer.com/product/487187_200w.jpg,62,22893,https://cpt.tcgcsv.com/MTV5,2023-03-24T04:03:16.763,1,0.11,0.25,5.21,0.2,,Rainbow Foil,Common,OUT036,Action,Attack,Assassin,0,1,3,3,,,
487187,Sedate (Red),Sedate Red,https://tcgplayer-cdn.tcgplayer.com/product/487187_200w.jpg,62,22893,https://cpt.tcgcsv.com/MTV5,2023-03-24T04:03:16.763,1,0.02,0.15,1.4,0.08,,Normal,Common,OUT036,Action,Attack,Assassin,0,1,3,3,,,
487188,Sedate (Yellow),Sedate Yellow,https://tcgplayer-cdn.tcgplayer.com/product/487188_200w.jpg,62,22893,https://cpt.tcgcsv.com/NTV5,2023-03-24T04:03:16.763,1,0.04,0.15,1.42,0.05,,Normal,Common,OUT037,Action,Attack,Assassin,0,2,3,2,,,
487188,Sedate (Yellow),Sedate Yellow,https://tcgplayer-cdn.tcgplayer.com/product/487188_200w.jpg,62,22893,https://cpt.tcgcsv.com/NTV5,2023-03-24T04:03:16.763,1,0.05,0.25,1.43,,,Rainbow Foil,Common,OUT037,Action,Attack,Assassin,0,2,3,2,,,
487190,Sedate (Blue),Sedate Blue,https://tcgplayer-cdn.tcgplayer.com/product/487190_200w.jpg,62,22893,https://cpt.tcgcsv.com/QTV5,2023-03-24T04:03:16.763,1,0.1,0.24,1.4,0.23,,Rainbow Foil,Common,OUT038,Action,Attack,Assassin,0,3,3,1,,,
487190,Sedate (Blue),Sedate Blue,https://tcgplayer-cdn.tcgplayer.com/product/487190_200w.jpg,62,22893,https://cpt.tcgcsv.com/QTV5,2023-03-24T04:03:16.763,1,0.05,0.15,1.43,0.08,,Normal,Common,OUT038,Action,Attack,Assassin,0,3,3,1,,,
487191,Wither (Red),Wither Red,https://tcgplayer-cdn.tcgplayer.com/product/487191_200w.jpg,62,22893,https://cpt.tcgcsv.com/RTV5,2023-03-24T04:03:16.763,1,0.19,0.33,1.58,0.3,,Rainbow Foil,Common,OUT039,Action,Attack,Assassin,0,1,3,3,,,
487191,Wither (Red),Wither Red,https://tcgplayer-cdn.tcgplayer.com/product/487191_200w.jpg,62,22893,https://cpt.tcgcsv.com/RTV5,2023-03-24T04:03:16.763,1,0.02,0.16,1.4,0.12,,Normal,Common,OUT039,Action,Attack,Assassin,0,1,3,3,,,
487201,Wither (Yellow),Wither Yellow,https://tcgplayer-cdn.tcgplayer.com/product/487201_200w.jpg,62,22893,https://cpt.tcgcsv.com/2VV5,2023-03-24T04:03:16.763,1,0.02,0.17,1.4,0.05,,Normal,Common,OUT040,Action,Attack,Assassin,0,2,3,2,,,
487201,Wither (Yellow),Wither Yellow,https://tcgplayer-cdn.tcgplayer.com/product/487201_200w.jpg,62,22893,https://cpt.tcgcsv.com/2VV5,2023-03-24T04:03:16.763,1,0.05,0.25,1.43,0.19,,Rainbow Foil,Common,OUT040,Action,Attack,Assassin,0,2,3,2,,,
487202,Wither (Blue),Wither Blue,https://tcgplayer-cdn.tcgplayer.com/product/487202_200w.jpg,62,22893,https://cpt.tcgcsv.com/3VV5,2023-03-24T04:03:16.763,1,0.1,0.25,1.08,0.23,,Rainbow Foil,Common,OUT041,Action,Attack,Assassin,0,3,3,1,,,
487202,Wither (Blue),Wither Blue,https://tcgplayer-cdn.tcgplayer.com/product/487202_200w.jpg,62,22893,https://cpt.tcgcsv.com/3VV5,2023-03-24T04:03:16.763,1,0.05,0.16,1.43,0.08,,Normal,Common,OUT041,Action,Attack,Assassin,0,3,3,1,,,
487214,Be Like Water (Red),Be Like Water Red,https://tcgplayer-cdn.tcgplayer.com/product/487214_200w.jpg,62,22893,https://cpt.tcgcsv.com/jVV5,2023-03-24T04:03:16.763,1,0.36,0.5,1.76,0.48,,Rainbow Foil,Common,OUT068,Action,Attack,Ninja,0,1,2,3,,,
487214,Be Like Water (Red),Be Like Water Red,https://tcgplayer-cdn.tcgplayer.com/product/487214_200w.jpg,62,22893,https://cpt.tcgcsv.com/jVV5,2023-03-24T04:03:16.763,1,0.11,0.25,1.95,0.23,,Normal,Common,OUT068,Action,Attack,Ninja,0,1,2,3,,,
487216,Be Like Water (Yellow),Be Like Water Yellow,https://tcgplayer-cdn.tcgplayer.com/product/487216_200w.jpg,62,22893,https://cpt.tcgcsv.com/lVV5,2023-03-24T04:03:16.763,1,0.04,0.22,1.5,0.2,,Rainbow Foil,Common,OUT069,Action,Attack,Ninja,0,2,2,2,,,
487216,Be Like Water (Yellow),Be Like Water Yellow,https://tcgplayer-cdn.tcgplayer.com/product/487216_200w.jpg,62,22893,https://cpt.tcgcsv.com/lVV5,2023-03-24T04:03:16.763,1,0.03,0.15,1.41,0.09,,Normal,Common,OUT069,Action,Attack,Ninja,0,2,2,2,,,
487218,Be Like Water (Blue),Be Like Water Blue,https://tcgplayer-cdn.tcgplayer.com/product/487218_200w.jpg,62,22893,https://cpt.tcgcsv.com/nVV5,2023-03-24T04:03:16.763,1,0.05,0.15,1.43,0.11,,Normal,Common,OUT070,Action,Attack,Ninja,0,3,2,1,,,
487218,Be Like Water (Blue),Be Like Water Blue,https://tcgplayer-cdn.tcgplayer.com/product/487218_200w.jpg,62,22893,https://cpt.tcgcsv.com/nVV5,2023-03-24T04:03:16.763,1,0.05,0.29,1.47,0.29,,Rainbow Foil,Common,OUT070,Action,Attack,Ninja,0,3,2,1,,,
487220,Peace of Mind (Blue),Peace of Mind Blue,https://tcgplayer-cdn.tcgplayer.com/product/487220_200w.jpg,62,22893,https://cpt.tcgcsv.com/qVV5,2024-05-08T19:28:55.813,1,0.02,0.15,1.41,0.06,,Normal,Common,OUT233,Instant,Attack,Generic,2,3,,,,,
487220,Peace of Mind (Blue),Peace of Mind Blue,https://tcgplayer-cdn.tcgplayer.com/product/487220_200w.jpg,62,22893,https://cpt.tcgcsv.com/qVV5,2024-05-08T19:28:55.813,1,0.1,0.25,1.49,,,Rainbow Foil,Common,OUT233,Instant,Attack,Generic,2,3,,,,,
487361,Death Touch (Red),Death Touch Red,https://tcgplayer-cdn.tcgplayer.com/product/487361_200w.jpg,62,22893,https://cpt.tcgcsv.com/fZV5,2023-03-24T04:03:16.763,1,2.44,2.74,5.0,2.75,,Rainbow Foil,Rare,OUT162,Action,Attack,Ranger;Assassin,1,1,2,6,"<em>""Inoculate yourself with this merciful madness, that you may survive the horror to come..."" - book of the raven, I'Apocalypta</em>",,
487361,Death Touch (Red),Death Touch Red,https://tcgplayer-cdn.tcgplayer.com/product/487361_200w.jpg,62,22893,https://cpt.tcgcsv.com/fZV5,2023-03-24T04:03:16.763,1,0.1,0.44,8.32,0.35,,Normal,Rare,OUT162,Action,Attack,Ranger;Assassin,1,1,2,6,"<em>""Inoculate yourself with this merciful madness, that you may survive the horror to come..."" - book of the raven, I'Apocalypta</em>",,
487362,Death Touch (Yellow),Death Touch Yellow,https://tcgplayer-cdn.tcgplayer.com/product/487362_200w.jpg,62,22893,https://cpt.tcgcsv.com/gZV5,2023-03-24T04:03:16.763,1,0.04,0.2,2.55,0.14,,Normal,Rare,OUT163,Action,Attack,Ranger;Assassin,1,2,2,5,"<em>""Inoculate yourself with this merciful madness, that you may survive the horror to come..."" - book of the raven, I'Apocalypta</em>",,
487362,Death Touch (Yellow),Death Touch Yellow,https://tcgplayer-cdn.tcgplayer.com/product/487362_200w.jpg,62,22893,https://cpt.tcgcsv.com/gZV5,2023-03-24T04:03:16.763,1,0.18,0.29,2.68,0.24,,Rainbow Foil,Rare,OUT163,Action,Attack,Ranger;Assassin,1,2,2,5,"<em>""Inoculate yourself with this merciful madness, that you may survive the horror to come..."" - book of the raven, I'Apocalypta</em>",,
487365,Death Touch (Blue),Death Touch Blue,https://tcgplayer-cdn.tcgplayer.com/product/487365_200w.jpg,62,22893,https://cpt.tcgcsv.com/kZV5,2023-03-24T04:03:16.763,1,0.05,0.24,2.55,0.15,,Normal,Rare,OUT164,Action,Attack,Ranger;Assassin,1,3,2,4,"<em>""Inoculate yourself with this merciful madness, that you may survive the horror to come..."" - book of the raven, I'Apocalypta</em>",,
487365,Death Touch (Blue),Death Touch Blue,https://tcgplayer-cdn.tcgplayer.com/product/487365_200w.jpg,62,22893,https://cpt.tcgcsv.com/kZV5,2023-03-24T04:03:16.763,1,0.15,0.29,1.53,0.22,,Rainbow Foil,Rare,OUT164,Action,Attack,Ranger;Assassin,1,3,2,4,"<em>""Inoculate yourself with this merciful madness, that you may survive the horror to come..."" - book of the raven, I'Apocalypta</em>",,
487369,Codex of Frailty,Codex of Frailty,https://tcgplayer-cdn.tcgplayer.com/product/487369_200w.jpg,62,22893,https://cpt.tcgcsv.com/pZV5,2023-03-24T15:52:24.06,1,25.43,30.0,124.99,28.2,,Normal,Majestic,OUT160,Action,,Ranger;Assassin,0,2,2,,,,
487369,Codex of Frailty,Codex of Frailty,https://tcgplayer-cdn.tcgplayer.com/product/487369_200w.jpg,62,22893,https://cpt.tcgcsv.com/pZV5,2023-03-24T15:52:24.06,1,29.95,43.82,125.0,43.2,,Rainbow Foil,Majestic,OUT160,Action,,Ranger;Assassin,0,2,2,,,,
487380,Quiver of Rustling Leaves,Quiver of Rustling Leaves,https://tcgplayer-cdn.tcgplayer.com/product/487380_200w.jpg,62,22893,https://cpt.tcgcsv.com/DZV5,2023-03-24T04:03:16.763,1,16.0,22.72,45.0,16.13,,Cold Foil,Majestic,OUT096,Equipment,Quiver,Ranger,,,,,,,
487380,Quiver of Rustling Leaves,Quiver of Rustling Leaves,https://tcgplayer-cdn.tcgplayer.com/product/487380_200w.jpg,62,22893,https://cpt.tcgcsv.com/DZV5,2023-03-24T04:03:16.763,1,2.55,3.0,6.98,2.95,,Normal,Majestic,OUT096,Equipment,Quiver,Ranger,,,,,,,
487380,Quiver of Rustling Leaves,Quiver of Rustling Leaves,https://tcgplayer-cdn.tcgplayer.com/product/487380_200w.jpg,62,22893,https://cpt.tcgcsv.com/DZV5,2023-03-24T04:03:16.763,1,5.52,6.13,9.99,5.92,,Rainbow Foil,Majestic,OUT096,Equipment,Quiver,Ranger,,,,,,,
487388,Peace of Mind (Red),Peace of Mind Red,https://tcgplayer-cdn.tcgplayer.com/product/487388_200w.jpg,62,22893,https://cpt.tcgcsv.com/NZV5,2024-05-08T19:29:18.78,1,0.1,0.29,1.52,0.27,,Rainbow Foil,Common,OUT231,Instant,Attack,Generic,2,1,,,,,
487388,Peace of Mind (Red),Peace of Mind Red,https://tcgplayer-cdn.tcgplayer.com/product/487388_200w.jpg,62,22893,https://cpt.tcgcsv.com/NZV5,2024-05-08T19:29:18.78,1,0.03,0.18,1.43,0.16,,Normal,Common,OUT231,Instant,Attack,Generic,2,1,,,,,
487389,Peace of Mind (Yellow),Peace of Mind Yellow,https://tcgplayer-cdn.tcgplayer.com/product/487389_200w.jpg,62,22893,https://cpt.tcgcsv.com/PZV5,2024-05-08T19:29:48.03,1,0.02,0.15,1.41,0.06,,Normal,Common,OUT232,Instant,Attack,Generic,2,2,,,,,
487389,Peace of Mind (Yellow),Peace of Mind Yellow,https://tcgplayer-cdn.tcgplayer.com/product/487389_200w.jpg,62,22893,https://cpt.tcgcsv.com/PZV5,2024-05-08T19:29:48.03,1,0.1,0.25,1.4,,,Rainbow Foil,Common,OUT232,Instant,Attack,Generic,2,2,,,,,
487390,Head Leads the Tail,Head Leads the Tail,https://tcgplayer-cdn.tcgplayer.com/product/487390_200w.jpg,62,22893,https://cpt.tcgcsv.com/QZV5,2024-05-08T19:07:06.96,1,0.49,1.89,12.99,0.89,,Rainbow Foil,Majestic,OUT052,Action,Attack,Ninja,1,1,2,3,,,
487390,Head Leads the Tail,Head Leads the Tail,https://tcgplayer-cdn.tcgplayer.com/product/487390_200w.jpg,62,22893,https://cpt.tcgcsv.com/QZV5,2024-05-08T19:07:06.96,1,0.25,0.99,6.0,0.64,,Normal,Majestic,OUT052,Action,Attack,Ninja,1,1,2,3,,,
487391,Bonds of Ancestry (Red),Bonds of Ancestry Red,https://tcgplayer-cdn.tcgplayer.com/product/487391_200w.jpg,62,22893,https://cpt.tcgcsv.com/RZV5,2023-03-24T04:03:16.763,1,0.25,0.48,2.75,0.4,,Normal,Rare,OUT056,Action,Attack,Ninja,2,1,3,4,,,
487391,Bonds of Ancestry (Red),Bonds of Ancestry Red,https://tcgplayer-cdn.tcgplayer.com/product/487391_200w.jpg,62,22893,https://cpt.tcgcsv.com/RZV5,2023-03-24T04:03:16.763,1,2.7,4.65,9.94,4.71,,Rainbow Foil,Rare,OUT056,Action,Attack,Ninja,2,1,3,4,,,
487392,Bonds of Ancestry (Yellow),Bonds of Ancestry Yellow,https://tcgplayer-cdn.tcgplayer.com/product/487392_200w.jpg,62,22893,https://cpt.tcgcsv.com/SZV5,2023-03-24T04:03:16.763,1,0.28,0.59,6.49,1.47,,Rainbow Foil,Rare,OUT057,Action,Attack,Ninja,2,2,3,3,,,
487392,Bonds of Ancestry (Yellow),Bonds of Ancestry Yellow,https://tcgplayer-cdn.tcgplayer.com/product/487392_200w.jpg,62,22893,https://cpt.tcgcsv.com/SZV5,2023-03-24T04:03:16.763,1,0.09,0.25,2.6,0.16,,Normal,Rare,OUT057,Action,Attack,Ninja,2,2,3,3,,,
487393,Bonds of Ancestry (Blue),Bonds of Ancestry Blue,https://tcgplayer-cdn.tcgplayer.com/product/487393_200w.jpg,62,22893,https://cpt.tcgcsv.com/TZV5,2023-03-24T04:03:16.763,1,0.02,0.25,2.56,0.16,,Normal,Rare,OUT058,Action,Attack,Ninja,2,3,3,2,,,
487393,Bonds of Ancestry (Blue),Bonds of Ancestry Blue,https://tcgplayer-cdn.tcgplayer.com/product/487393_200w.jpg,62,22893,https://cpt.tcgcsv.com/TZV5,2023-03-24T04:03:16.763,1,0.2,0.5,2.74,0.53,,Rainbow Foil,Rare,OUT058,Action,Attack,Ninja,2,3,3,2,,,
488334,Murkmire Grapnel (Red),Murkmire Grapnel Red,https://tcgplayer-cdn.tcgplayer.com/product/488334_200w.jpg,62,22893,https://cpt.tcgcsv.com/JlW5,2024-05-08T19:21:38.06,1,0.1,0.2,1.53,0.17,,Normal,Common,OUT121,Action,Arrow Attack,Ranger,0,1,3,4,,,
488334,Murkmire Grapnel (Red),Murkmire Grapnel Red,https://tcgplayer-cdn.tcgplayer.com/product/488334_200w.jpg,62,22893,https://cpt.tcgcsv.com/JlW5,2024-05-08T19:21:38.06,1,0.4,0.75,3.75,0.7,,Rainbow Foil,Common,OUT121,Action,Arrow Attack,Ranger,0,1,3,4,,,
488335,Murkmire Grapnel (Yellow),Murkmire Grapnel Yellow,https://tcgplayer-cdn.tcgplayer.com/product/488335_200w.jpg,62,22893,https://cpt.tcgcsv.com/KlW5,2024-05-08T19:21:51.55,1,0.05,0.25,1.47,0.17,,Rainbow Foil,Common,OUT122,Action,Arrow Attack,Ranger,0,2,3,3,,,
488335,Murkmire Grapnel (Yellow),Murkmire Grapnel Yellow,https://tcgplayer-cdn.tcgplayer.com/product/488335_200w.jpg,62,22893,https://cpt.tcgcsv.com/KlW5,2024-05-08T19:21:51.55,1,0.04,0.15,1.42,0.11,,Normal,Common,OUT122,Action,Arrow Attack,Ranger,0,2,3,3,,,
488336,Murkmire Grapnel (Blue),Murkmire Grapnel Blue,https://tcgplayer-cdn.tcgplayer.com/product/488336_200w.jpg,62,22893,https://cpt.tcgcsv.com/LlW5,2024-05-08T19:21:27.363,1,0.05,0.15,1.43,0.13,,Normal,Common,OUT123,Action,Arrow Attack,Ranger,0,3,3,2,,,
488336,Murkmire Grapnel (Blue),Murkmire Grapnel Blue,https://tcgplayer-cdn.tcgplayer.com/product/488336_200w.jpg,62,22893,https://cpt.tcgcsv.com/LlW5,2024-05-08T19:21:27.363,1,0.05,0.22,1.43,0.19,,Rainbow Foil,Common,OUT123,Action,Arrow Attack,Ranger,0,3,3,2,,,
488337,Sedation Shot (Red),Sedation Shot Red,https://tcgplayer-cdn.tcgplayer.com/product/488337_200w.jpg,62,22893,https://cpt.tcgcsv.com/MlW5,2024-05-08T19:45:25.897,1,0.02,0.15,1.43,0.12,,Normal,Common,OUT124,Action,Arrow Attack,Ranger,1,1,3,5,,,
488337,Sedation Shot (Red),Sedation Shot Red,https://tcgplayer-cdn.tcgplayer.com/product/488337_200w.jpg,62,22893,https://cpt.tcgcsv.com/MlW5,2024-05-08T19:45:25.897,1,0.1,0.34,1.53,0.24,,Rainbow Foil,Common,OUT124,Action,Arrow Attack,Ranger,1,1,3,5,,,
488338,Sedation Shot (Yellow),Sedation Shot Yellow,https://tcgplayer-cdn.tcgplayer.com/product/488338_200w.jpg,62,22893,https://cpt.tcgcsv.com/NlW5,2024-05-08T19:45:41.73,1,0.04,0.15,1.42,0.1,,Normal,Common,OUT125,Action,Arrow Attack,Ranger,1,2,3,4,,,
