productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extRarity,extNumber,extCardType,extClass,extTalent,extIntellect,extLife,extCost,extPitchValue,extCardSubType,extPower,extDefenseValue,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extFlavorText
653236,Truth or Trickery,Truth or Trickery,https://tcgplayer-cdn.tcgplayer.com/product/653236_200w.jpg,62,24371,https://cpt.tcgcsv.com/Ljf7,2025-09-09T20:10:29.62,1,Super Rare,SUP077,Block,Guardian,Reviled,,,,2,Attack,,3,,,,,,,
653237,Leave Them Hanging,Leave Them Hanging,https://tcgplayer-cdn.tcgplayer.com/product/653237_200w.jpg,62,24371,https://cpt.tcgcsv.com/Mjf7,2025-09-09T20:08:40.84,1,Super Rare,SUP074,Instant,Guardian,Reviled,,,3,1,Aura,,3,,,,,,,
653238,Leave Them Hanging (Extended Art),Leave Them Hanging Extended Art,https://tcgplayer-cdn.tcgplayer.com/product/653238_200w.jpg,62,24371,https://cpt.tcgcsv.com/Njf7,2025-09-09T20:06:52.573,1,Majestic,SUP074,Instant,Guardian,Reviled,,,3,1,Aura,,3,,,,,,,
653291,Revolting Gesture,Revolting Gesture,https://tcgplayer-cdn.tcgplayer.com/product/653291_200w.jpg,62,24371,https://cpt.tcgcsv.com/Rkf7,2025-09-10T16:25:36.263,1,Common,SUP119,Action,,Reviled,,,1,1,,,2,,,,,,,
653292,Gauntlets of Tyrannical Rex,Gauntlets of Tyrannical Rex,https://tcgplayer-cdn.tcgplayer.com/product/653292_200w.jpg,62,24371,https://cpt.tcgcsv.com/Skf7,2025-09-10T17:07:08.683,1,Common,SUP125,Equipment,Brute,,,,,,Arms,,2,,,,,,,
653293,Reckless Stampede,Reckless Stampede,https://tcgplayer-cdn.tcgplayer.com/product/653293_200w.jpg,62,24371,https://cpt.tcgcsv.com/Tkf7,2025-09-10T16:37:01.197,1,Majestic,SUP127,Action,Brute,,,,2,1,Attack,7,0,,,,,,,
653294,Challenge the Alpha,Challenge the Alpha,https://tcgplayer-cdn.tcgplayer.com/product/653294_200w.jpg,62,24371,https://cpt.tcgcsv.com/Vkf7,2025-09-10T16:38:51.84,1,Super Rare,SUP129,Action,Brute,,,,3,2,Attack,6,3,,,,,,,
653295,Steal Victory,Steal Victory,https://tcgplayer-cdn.tcgplayer.com/product/653295_200w.jpg,62,24371,https://cpt.tcgcsv.com/Wkf7,2025-09-10T16:58:40.6,1,Super Rare,SUP069,Block,Brute,Reviled,,,,3,,,3,,,,,,,"<em>""As the old Chanek saying goes, the battle should be won before the fighters take to the field."" —Fightmaster Kox</em>"
653296,Smashing Ground,Smashing Ground,https://tcgplayer-cdn.tcgplayer.com/product/653296_200w.jpg,62,24371,https://cpt.tcgcsv.com/Xkf7,2025-09-10T16:40:23.04,1,Super Rare,SUP132,Action,Brute,,,,3,3,Attack,5,3,,,,,,,
653297,"Battered, Beaten, and Broken",Battered Beaten and Broken,https://tcgplayer-cdn.tcgplayer.com/product/653297_200w.jpg,62,24371,https://cpt.tcgcsv.com/Zkf7,2025-09-10T16:59:10.473,1,Super Rare,SUP083,Action,Brute,Reviled,,,0,2,Attack,1,3,,,,,,,
653298,Escalate Violence,Escalate Violence,https://tcgplayer-cdn.tcgplayer.com/product/653298_200w.jpg,62,24371,https://cpt.tcgcsv.com/-kf7,2025-09-10T16:45:37.027,1,Super Rare,SUP084,Action,Brute,Reviled,,,1,3,Attack,3,3,,,,,,,
653299,Concealed Object,Concealed Object,https://tcgplayer-cdn.tcgplayer.com/product/653299_200w.jpg,62,24371,https://cpt.tcgcsv.com/_kf7,2025-09-10T17:02:03.943,1,Rare,SUP097,Instant,Brute,Reviled,,,0,3,Item,,,,,,,,,
653300,Low Blow,Low Blow,https://tcgplayer-cdn.tcgplayer.com/product/653300_200w.jpg,62,24371,https://cpt.tcgcsv.com/0lf7,2025-09-10T16:58:14.84,1,Common,SUP110,Action,Brute,Reviled,,,1,1,Attack,3,,,,,,,,
653379,Tension in the Air (Red),Tension in the Air Red,https://tcgplayer-cdn.tcgplayer.com/product/653379_200w.jpg,62,24371,https://cpt.tcgcsv.com/Cmf7,2025-09-11T14:30:31.997,1,Common,SUP204,Instant,Guardian,,,,2,1,Aura,,3,,,,,,,
653380,Tension in the Air (Yellow),Tension in the Air Yellow,https://tcgplayer-cdn.tcgplayer.com/product/653380_200w.jpg,62,24371,https://cpt.tcgcsv.com/Dmf7,2025-09-11T14:32:07.4,1,Common,SUP205,Instant,Guardian,,,,2,2,Aura,,3,,,,,,,
