productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extRarity,extNumber,extCardType,extCardSubType,extClass,extDefenseValue,extCost,extPitchValue,extPower,extIntellect,extLife,extFlavorText
271239,Crush Confidence (Yellow),Crush Confidence Yellow,https://tcgplayer-cdn.tcgplayer.com/product/271239_200w.jpg,62,3053,https://cpt.tcgcsv.com/Pvb3,2025-03-03T22:13:57.273,1,0.05,0.15,1.43,0.08,,Normal,Common,1HP074,Action,Attack,Guardian,3,3,2,6,,,
271240,Pack Hunt (Red),Pack Hunt Red,https://tcgplayer-cdn.tcgplayer.com/product/271240_200w.jpg,62,3053,https://cpt.tcgcsv.com/Qvb3,2022-05-06T10:08:16.697,1,0.05,0.22,1.43,0.05,,Normal,Common,1HP025,Action,Attack,Brute,3,2,1,6,,,"<em>Horrific beasts lurk within the shadows, their gaping maws dripping with blood.</em>"
271241,Nimblism (Yellow),Nimblism Yellow,https://tcgplayer-cdn.tcgplayer.com/product/271241_200w.jpg,62,3053,https://cpt.tcgcsv.com/Rvb3,2025-03-13T19:29:16.04,1,0.05,0.15,1.43,0.05,,Normal,Common,1HP418,Action,Aura,Generic,2,0,2,,,,
271242,Reverberate (Blue),Reverberate Blue,https://tcgplayer-cdn.tcgplayer.com/product/271242_200w.jpg,62,3053,https://cpt.tcgcsv.com/Svb3,2025-03-04T20:24:46.55,1,0.05,0.17,1.43,0.07,,Normal,Common,1HP328,Action,,Wizard,3,1,3,,,,
271243,Crush Confidence (Red),Crush Confidence Red,https://tcgplayer-cdn.tcgplayer.com/product/271243_200w.jpg,62,3053,https://cpt.tcgcsv.com/Tvb3,2025-03-03T22:18:38.81,1,0.05,0.19,1.43,0.09,,Normal,Common,1HP073,Action,Attack,Guardian,3,3,1,7,,,
271244,Nimblism (Blue),Nimblism Blue,https://tcgplayer-cdn.tcgplayer.com/product/271244_200w.jpg,62,3053,https://cpt.tcgcsv.com/Vvb3,2025-03-13T19:29:11.493,1,0.05,0.15,1.43,0.1,,Normal,Common,1HP419,Action,Aura,Generic,2,0,3,,,,
271245,Pack Hunt (Yellow),Pack Hunt Yellow,https://tcgplayer-cdn.tcgplayer.com/product/271245_200w.jpg,62,3053,https://cpt.tcgcsv.com/Wvb3,2022-05-06T10:08:24.293,1,0.05,0.15,1.3,,,Normal,Common,1HP026,Action,Attack,Brute,3,2,2,5,,,"<em>Horrific beasts lurk within the shadows, their gaping maws dripping with blood.</em>"
271246,Scalding Rain (Red),Scalding Rain Red,https://tcgplayer-cdn.tcgplayer.com/product/271246_200w.jpg,62,3053,https://cpt.tcgcsv.com/Xvb3,2022-05-06T10:18:57.753,1,0.05,0.16,1.43,0.08,,Normal,Common,1HP329,Action,,Wizard,3,1,1,,,,
271247,Chokeslam (Blue),Chokeslam Blue,https://tcgplayer-cdn.tcgplayer.com/product/271247_200w.jpg,62,3053,https://cpt.tcgcsv.com/Zvb3,2025-03-13T19:33:38.047,1,0.1,0.25,1.08,0.19,,Normal,Common,1HP072,Action,Attack,Guardian,3,4,3,6,,,
271248,Scalding Rain (Yellow),Scalding Rain Yellow,https://tcgplayer-cdn.tcgplayer.com/product/271248_200w.jpg,62,3053,https://cpt.tcgcsv.com/-vb3,2022-05-06T10:19:00.623,1,0.05,0.15,1.43,0.05,,Normal,Common,1HP330,Action,,Wizard,3,1,2,,,,
271249,Chokeslam (Yellow),Chokeslam Yellow,https://tcgplayer-cdn.tcgplayer.com/product/271249_200w.jpg,62,3053,https://cpt.tcgcsv.com/_vb3,2025-03-13T19:33:31.473,1,0.05,0.19,1.43,,,Normal,Common,1HP071,Action,Attack,Guardian,3,4,2,7,,,
271250,Pack Hunt (Blue),Pack Hunt Blue,https://tcgplayer-cdn.tcgplayer.com/product/271250_200w.jpg,62,3053,https://cpt.tcgcsv.com/0wb3,2022-05-06T10:08:13.443,1,0.05,0.25,31.0,0.05,,Normal,Common,1HP027,Action,Attack,Brute,3,2,3,4,,,"<em>Horrific beasts lurk within the shadows, their gaping maws dripping with blood.</em>"
271251,Sloggism (Red),Sloggism Red,https://tcgplayer-cdn.tcgplayer.com/product/271251_200w.jpg,62,3053,https://cpt.tcgcsv.com/2wb3,2025-03-13T19:29:04.217,1,0.05,0.23,1.43,0.16,,Normal,Common,1HP420,Action,Aura,Generic,2,3,1,,,,
271252,Scalding Rain (Blue),Scalding Rain Blue,https://tcgplayer-cdn.tcgplayer.com/product/271252_200w.jpg,62,3053,https://cpt.tcgcsv.com/3wb3,2022-05-06T10:18:53.467,1,0.05,0.2,1.48,0.12,,Normal,Common,1HP331,Action,,Wizard,3,1,3,,,,
271253,Chokeslam (Red),Chokeslam Red,https://tcgplayer-cdn.tcgplayer.com/product/271253_200w.jpg,62,3053,https://cpt.tcgcsv.com/5wb3,2025-03-13T19:32:48.94,1,0.14,0.25,1.07,0.25,,Normal,Common,1HP070,Action,Attack,Guardian,3,4,1,8,,,
271254,Snapback (Red),Snapback Red,https://tcgplayer-cdn.tcgplayer.com/product/271254_200w.jpg,62,3053,https://cpt.tcgcsv.com/6wb3,2022-05-06T10:27:01.823,1,0.05,0.22,1.43,0.19,,Normal,Common,1HP332,Action,,Wizard,3,1,1,,,,
271255,Sloggism (Yellow),Sloggism Yellow,https://tcgplayer-cdn.tcgplayer.com/product/271255_200w.jpg,62,3053,https://cpt.tcgcsv.com/7wb3,2025-03-13T19:28:54.137,1,0.05,0.16,1.43,0.15,,Normal,Common,1HP421,Action,Aura,Generic,2,3,2,,,,
271256,Cartilage Crush (Blue),Cartilage Crush Blue,https://tcgplayer-cdn.tcgplayer.com/product/271256_200w.jpg,62,3053,https://cpt.tcgcsv.com/8wb3,2022-05-06T09:54:30.53,1,0.05,0.2,1.43,0.18,,Normal,Common,1HP069,Action,Attack,Guardian,3,3,3,5,,,
271257,Sloggism (Blue),Sloggism Blue,https://tcgplayer-cdn.tcgplayer.com/product/271257_200w.jpg,62,3053,https://cpt.tcgcsv.com/9wb3,2025-03-13T19:28:46.083,1,0.05,0.19,1.43,0.13,,Normal,Common,1HP422,Action,Aura,Generic,2,3,3,,,,
271258,Snapback (Yellow),Snapback Yellow,https://tcgplayer-cdn.tcgplayer.com/product/271258_200w.jpg,62,3053,https://cpt.tcgcsv.com/bwb3,2022-05-06T10:27:06.453,1,0.04,0.19,1.42,0.04,,Normal,Common,1HP333,Action,,Wizard,3,1,2,,,,
271259,Cartilage Crush (Yellow),Cartilage Crush Yellow,https://tcgplayer-cdn.tcgplayer.com/product/271259_200w.jpg,62,3053,https://cpt.tcgcsv.com/cwb3,2022-05-06T09:55:03.277,1,0.05,0.19,1.43,0.06,,Normal,Common,1HP068,Action,Attack,Guardian,3,3,2,6,,,
271260,Riled Up (Red),Riled Up Red,https://tcgplayer-cdn.tcgplayer.com/product/271260_200w.jpg,62,3053,https://cpt.tcgcsv.com/dwb3,2025-03-13T18:17:51.017,1,0.05,0.19,1.3,0.07,,Normal,Common,1HP028,Action,Attack,Brute,3,3,1,7,,,"<em>When word of war reached the Rek'vas Bloodboars, they were struck with fear... fear of missing out!</em>"
271261,Snapback (Blue),Snapback Blue,https://tcgplayer-cdn.tcgplayer.com/product/271261_200w.jpg,62,3053,https://cpt.tcgcsv.com/fwb3,2022-05-06T10:25:10.177,1,0.05,0.17,1.43,0.05,,Normal,Common,1HP334,Action,,Wizard,3,1,3,,,,
271262,Cartilage Crush (Red),Cartilage Crush Red,https://tcgplayer-cdn.tcgplayer.com/product/271262_200w.jpg,62,3053,https://cpt.tcgcsv.com/gwb3,2022-05-06T09:55:02.513,1,0.05,0.2,1.43,0.25,,Normal,Common,1HP067,Action,Attack,Guardian,3,3,1,7,,,
271263,Whisper of the Oracle (Red),Whisper of the Oracle Red,https://tcgplayer-cdn.tcgplayer.com/product/271263_200w.jpg,62,3053,https://cpt.tcgcsv.com/hwb3,2025-03-13T18:17:40.657,1,0.05,0.2,1.43,0.09,,Normal,Common,1HP423,Action,,Generic,3,0,1,,,,"<em>Breath turns to mist, mist to aether; in her hands, a glimpse of fate.</em>"
271264,Riled Up (Yellow),Riled Up Yellow,https://tcgplayer-cdn.tcgplayer.com/product/271264_200w.jpg,62,3053,https://cpt.tcgcsv.com/jwb3,2025-03-13T18:17:30.803,1,0.05,0.18,1.43,0.06,,Normal,Common,1HP029,Action,Attack,Brute,3,3,2,6,,,"<em>When word of war reached the Rek'vas Bloodboars, they were struck with fear... fear of missing out!</em>"
271265,Voltic Bolt (Red),Voltic Bolt Red,https://tcgplayer-cdn.tcgplayer.com/product/271265_200w.jpg,62,3053,https://cpt.tcgcsv.com/kwb3,2022-05-06T10:34:46.827,1,0.05,0.2,1.43,0.1,,Normal,Common,1HP335,Action,,Wizard,3,2,1,,,,
271266,Towering Titan (Blue),Towering Titan Blue,https://tcgplayer-cdn.tcgplayer.com/product/271266_200w.jpg,62,3053,https://cpt.tcgcsv.com/lwb3,2025-03-13T18:17:21.437,1,0.11,0.25,1.49,0.19,,Normal,Rare,1HP066,Action,Aura,Guardian,3,9,3,,,,
271267,Whisper of the Oracle (Yellow),Whisper of the Oracle Yellow,https://tcgplayer-cdn.tcgplayer.com/product/271267_200w.jpg,62,3053,https://cpt.tcgcsv.com/mwb3,2025-03-13T18:17:12.283,1,0.05,0.15,1.43,0.08,,Normal,Common,1HP424,Action,,Generic,3,0,2,,,,"<em>Breath turns to mist, mist to aether; in her hands, a glimpse of fate.</em>"
271268,Voltic Bolt (Yellow),Voltic Bolt Yellow,https://tcgplayer-cdn.tcgplayer.com/product/271268_200w.jpg,62,3053,https://cpt.tcgcsv.com/nwb3,2022-05-06T10:34:50.913,1,0.05,0.15,1.43,0.05,,Normal,Common,1HP336,Action,,Wizard,3,2,2,,,,
271269,Towering Titan (Yellow),Towering Titan Yellow,https://tcgplayer-cdn.tcgplayer.com/product/271269_200w.jpg,62,3053,https://cpt.tcgcsv.com/pwb3,2025-03-13T18:17:00.903,1,0.05,0.25,1.43,0.1,,Normal,Rare,1HP065,Action,Aura,Guardian,3,9,2,,,,
271270,Riled Up (Blue),Riled Up Blue,https://tcgplayer-cdn.tcgplayer.com/product/271270_200w.jpg,62,3053,https://cpt.tcgcsv.com/qwb3,2025-03-13T18:16:48.657,1,0.05,0.2,1.43,0.1,,Normal,Common,1HP030,Action,Attack,Brute,3,3,3,5,,,"<em>When word of war reached the Rek'vas Bloodboars, they were struck with fear... fear of missing out!</em>"
271271,Whisper of the Oracle (Blue),Whisper of the Oracle Blue,https://tcgplayer-cdn.tcgplayer.com/product/271271_200w.jpg,62,3053,https://cpt.tcgcsv.com/rwb3,2025-03-13T18:16:37.797,1,0.06,0.21,1.44,0.15,,Normal,Common,1HP425,Action,,Generic,3,0,3,,,,"<em>Breath turns to mist, mist to aether; in her hands, a glimpse of fate.</em>"
271272,Voltic Bolt (Blue),Voltic Bolt Blue,https://tcgplayer-cdn.tcgplayer.com/product/271272_200w.jpg,62,3053,https://cpt.tcgcsv.com/swb3,2022-05-06T10:34:44.747,1,0.1,0.19,1.48,0.15,,Normal,Common,1HP337,Action,,Wizard,3,2,3,,,,
271273,Towering Titan (Red),Towering Titan Red,https://tcgplayer-cdn.tcgplayer.com/product/271273_200w.jpg,62,3053,https://cpt.tcgcsv.com/twb3,2025-03-13T18:16:25.457,1,0.04,0.25,1.42,0.16,,Normal,Rare,1HP064,Action,Aura,Guardian,3,9,1,,,,
271274,Savage Swing (Red),Savage Swing Red,https://tcgplayer-cdn.tcgplayer.com/product/271274_200w.jpg,62,3053,https://cpt.tcgcsv.com/vwb3,2022-05-06T10:18:45.377,1,0.05,0.15,1.43,0.05,,Normal,Common,1HP031,Action,Attack,Brute,3,1,1,7,,,"<em>""I should have listened – no amount of money is worth coming to this wretched place.""</em>"
271275,Zap (Red),Zap Red,https://tcgplayer-cdn.tcgplayer.com/product/271275_200w.jpg,62,3053,https://cpt.tcgcsv.com/wwb3,2022-05-06T10:36:01.283,1,0.05,0.2,1.06,,,Normal,Common,1HP338,Action,,Wizard,3,0,1,,,,
271276,Blessing of Deliverance (Blue),Blessing of Deliverance Blue,https://tcgplayer-cdn.tcgplayer.com/product/271276_200w.jpg,62,3053,https://cpt.tcgcsv.com/xwb3,2022-05-06T09:53:07.33,1,0.07,0.25,7.18,0.14,,Normal,Rare,1HP063,Action,Aura,Guardian,3,2,3,,,,
271277,Zap (Yellow),Zap Yellow,https://tcgplayer-cdn.tcgplayer.com/product/271277_200w.jpg,62,3053,https://cpt.tcgcsv.com/zwb3,2022-05-06T10:36:01.27,1,0.05,0.19,1.43,0.05,,Normal,Common,1HP339,Action,,Wizard,3,0,2,,,,
271278,Blessing of Deliverance (Yellow),Blessing of Deliverance Yellow,https://tcgplayer-cdn.tcgplayer.com/product/271278_200w.jpg,62,3053,https://cpt.tcgcsv.com/Bwb3,2022-05-06T09:53:14.867,1,0.08,0.23,1.63,0.12,,Normal,Rare,1HP062,Action,Aura,Guardian,3,2,2,,,,
271279,Copper,Copper,https://tcgplayer-cdn.tcgplayer.com/product/271279_200w.jpg,62,3053,https://cpt.tcgcsv.com/Cwb3,2025-03-13T19:26:47.607,1,0.09,0.25,0.75,0.23,,Normal,Common,1HP426,Token,Item,Generic,,,,,,,
271280,Savage Swing (Yellow),Savage Swing Yellow,https://tcgplayer-cdn.tcgplayer.com/product/271280_200w.jpg,62,3053,https://cpt.tcgcsv.com/Dwb3,2022-05-06T10:18:47.727,1,0.05,0.2,1.43,0.11,,Normal,Common,1HP032,Action,Attack,Brute,3,1,2,6,,,"<em>""I should have listened – no amount of money is worth coming to this wretched place.""</em>"
271281,Zap (Blue),Zap Blue,https://tcgplayer-cdn.tcgplayer.com/product/271281_200w.jpg,62,3053,https://cpt.tcgcsv.com/Fwb3,2022-05-06T10:36:01.27,1,0.05,0.17,1.07,,,Normal,Common,1HP340,Action,,Wizard,3,0,3,,,,
271282,Blessing of Deliverance (Red),Blessing of Deliverance Red,https://tcgplayer-cdn.tcgplayer.com/product/271282_200w.jpg,62,3053,https://cpt.tcgcsv.com/Gwb3,2022-05-06T09:53:12.033,1,0.08,0.25,1.63,0.11,,Normal,Rare,1HP061,Action,Aura,Guardian,3,2,1,,,,
271283,Quicken,Quicken,https://tcgplayer-cdn.tcgplayer.com/product/271283_200w.jpg,62,3053,https://cpt.tcgcsv.com/Hwb3,2022-05-06T10:10:27.267,1,0.08,0.23,0.99,0.19,,Normal,Common,1HP427,Token,Aura,Generic,,,,,,,
271284,Savage Swing (Blue),Savage Swing Blue,https://tcgplayer-cdn.tcgplayer.com/product/271284_200w.jpg,62,3053,https://cpt.tcgcsv.com/Jwb3,2022-05-06T10:18:27.97,1,0.05,0.2,1.43,0.15,,Normal,Common,1HP033,Action,Attack,Brute,3,1,3,5,,,"<em>""I should have listened – no amount of money is worth coming to this wretched place.""</em>"
271285,Staunch Response (Blue),Staunch Response Blue,https://tcgplayer-cdn.tcgplayer.com/product/271285_200w.jpg,62,3053,https://cpt.tcgcsv.com/Kwb3,2022-05-06T10:28:38.377,1,0.1,0.26,1.0,0.26,,Normal,Rare,1HP060,Defense Reaction,,Guardian,5,2,3,,,,"<em>""Whatever comes, we must not falter."" - Ragnar Frosthelm</em>"
271286,Smash Instinct (Red),Smash Instinct Red,https://tcgplayer-cdn.tcgplayer.com/product/271286_200w.jpg,62,3053,https://cpt.tcgcsv.com/Lwb3,2022-05-06T10:24:52.287,1,0.04,0.19,1.42,0.09,,Normal,Common,1HP034,Action,Attack,Brute,3,3,1,7,,,<em>Following one's instinct may be ill advised.</em>
271287,Staunch Response (Yellow),Staunch Response Yellow,https://tcgplayer-cdn.tcgplayer.com/product/271287_200w.jpg,62,3053,https://cpt.tcgcsv.com/Mwb3,2022-05-06T10:28:45.473,1,0.07,0.25,1.45,0.15,,Normal,Rare,1HP059,Defense Reaction,,Guardian,6,2,2,,,,"<em>""Whatever comes, we must not falter."" - Ragnar Frosthelm</em>"
271288,Staunch Response (Red),Staunch Response Red,https://tcgplayer-cdn.tcgplayer.com/product/271288_200w.jpg,62,3053,https://cpt.tcgcsv.com/Nwb3,2022-05-06T10:28:45.473,1,0.21,0.35,1.08,0.34,,Normal,Rare,1HP058,Defense Reaction,,Guardian,7,2,1,,,,"<em>""Whatever comes, we must not falter."" - Ragnar Frosthelm</em>"
271289,Smash Instinct (Yellow),Smash Instinct Yellow,https://tcgplayer-cdn.tcgplayer.com/product/271289_200w.jpg,62,3053,https://cpt.tcgcsv.com/Pwb3,2022-05-06T10:24:55.347,1,0.05,0.2,1.43,0.08,,Normal,Common,1HP035,Action,Attack,Brute,3,3,2,6,,,<em>Following one's instinct may be ill advised.</em>
271290,Disable (Blue),Disable Blue,https://tcgplayer-cdn.tcgplayer.com/product/271290_200w.jpg,62,3053,https://cpt.tcgcsv.com/Qwb3,2022-05-06T09:57:36.473,1,0.15,0.31,1.59,0.31,,Normal,Rare,1HP057,Action,Attack,Guardian,3,5,3,7,,,
271291,Smash Instinct (Blue),Smash Instinct Blue,https://tcgplayer-cdn.tcgplayer.com/product/271291_200w.jpg,62,3053,https://cpt.tcgcsv.com/Rwb3,2022-05-06T10:24:48.967,1,0.02,0.2,1.4,0.15,,Normal,Common,1HP036,Action,Attack,Brute,3,3,3,5,,,<em>Following one's instinct may be ill advised.</em>
271292,Disable (Yellow),Disable Yellow,https://tcgplayer-cdn.tcgplayer.com/product/271292_200w.jpg,62,3053,https://cpt.tcgcsv.com/Swb3,2022-05-06T09:57:43.31,1,0.1,0.25,1.48,0.19,,Normal,Rare,1HP056,Action,Attack,Guardian,3,5,2,8,,,
271293,Disable (Red),Disable Red,https://tcgplayer-cdn.tcgplayer.com/product/271293_200w.jpg,62,3053,https://cpt.tcgcsv.com/Twb3,2022-05-06T09:57:39.933,1,0.1,0.28,1.48,0.33,,Normal,Rare,1HP055,Action,Attack,Guardian,3,5,1,9,,,
271294,Wrecker Romp (Red),Wrecker Romp Red,https://tcgplayer-cdn.tcgplayer.com/product/271294_200w.jpg,62,3053,https://cpt.tcgcsv.com/Vwb3,2022-05-06T10:36:01.283,1,0.05,0.2,1.43,0.2,,Normal,Common,1HP037,Action,Attack,Brute,3,2,1,8,,,<em>The savage rule of the jungle; only the strong survive.</em>
271295,Wrecker Romp (Yellow),Wrecker Romp Yellow,https://tcgplayer-cdn.tcgplayer.com/product/271295_200w.jpg,62,3053,https://cpt.tcgcsv.com/Wwb3,2022-05-06T10:36:01.363,1,0.05,0.24,1.43,0.15,,Normal,Common,1HP038,Action,Attack,Brute,3,2,2,7,,,<em>The savage rule of the jungle; only the strong survive.</em>
271296,Wrecker Romp (Blue),Wrecker Romp Blue,https://tcgplayer-cdn.tcgplayer.com/product/271296_200w.jpg,62,3053,https://cpt.tcgcsv.com/Xwb3,2022-05-06T10:35:30.75,1,0.1,0.21,1.48,0.19,,Normal,Common,1HP039,Action,Attack,Brute,3,2,3,6,,,<em>The savage rule of the jungle; only the strong survive.</em>
271297,Primeval Bellow (Red),Primeval Bellow Red,https://tcgplayer-cdn.tcgplayer.com/product/271297_200w.jpg,62,3053,https://cpt.tcgcsv.com/Zwb3,2022-05-06T10:09:48.38,1,0.04,0.2,1.42,0.05,,Normal,Common,1HP040,Action,,Brute,3,0,1,,,,
271298,Primeval Bellow (Yellow),Primeval Bellow Yellow,https://tcgplayer-cdn.tcgplayer.com/product/271298_200w.jpg,62,3053,https://cpt.tcgcsv.com/-wb3,2022-05-06T10:09:53,1,0.05,0.2,1.43,0.05,,Normal,Common,1HP041,Action,,Brute,3,0,2,,,,
271299,Primeval Bellow (Blue),Primeval Bellow Blue,https://tcgplayer-cdn.tcgplayer.com/product/271299_200w.jpg,62,3053,https://cpt.tcgcsv.com/_wb3,2022-05-06T10:09:45.407,1,0.05,0.22,1.43,0.18,,Normal,Common,1HP042,Action,,Brute,3,0,3,,,,
271300,Anothos,Anothos,https://tcgplayer-cdn.tcgplayer.com/product/271300_200w.jpg,62,3053,https://cpt.tcgcsv.com/0xb3,2025-03-13T18:16:14.82,1,0.35,0.47,1.99,0.42,,Normal,Common,1HP045,Weapon,Hammer (2H),Guardian,,,,4,,,
271301,Sledge of Anvilheim,Sledge of Anvilheim,https://tcgplayer-cdn.tcgplayer.com/product/271301_200w.jpg,62,3053,https://cpt.tcgcsv.com/2xb3,2025-03-13T18:16:05.853,1,0.14,0.35,1.52,0.34,,Normal,Rare,1HP046,Weapon,Hammer (2H),Guardian,,,,6,,,"<em>""Where Isen's Peak touches the heavens, mighty weapons fit for the Gods are forged."" - Olde tale of Anvilheim</em>"
271302,Zipper Hit (Red),Zipper Hit Red,https://tcgplayer-cdn.tcgplayer.com/product/271302_200w.jpg,62,3053,https://cpt.tcgcsv.com/3xb3,2022-05-06T10:36:37.857,1,0.1,0.25,1.53,0.22,,Normal,Common,1HP214,Action,Attack,Mechanologist,3,1,1,5,,,"<em>""Yes! Yes! Off you go, my tiny zipperwings! Take your gases to the masses!"" - Maxwell</em>"
271303,Tectonic Plating,Tectonic Plating,https://tcgplayer-cdn.tcgplayer.com/product/271303_200w.jpg,62,3053,https://cpt.tcgcsv.com/5xb3,2022-05-06T10:31:31.24,1,18.0,25.84,69.94,31.84,,Normal,Legendary,1HP047,Equipment,Chest,Guardian,2,,,,,,
271304,Helm of Isen's Peak,Helm of Isens Peak,https://tcgplayer-cdn.tcgplayer.com/product/271304_200w.jpg,62,3053,https://cpt.tcgcsv.com/6xb3,2022-05-06T10:00:48.007,1,0.05,0.23,1.45,0.13,,Normal,Common,1HP048,Equipment,Head,Guardian,1,,,,,,
271305,Crater Fist,Crater Fist,https://tcgplayer-cdn.tcgplayer.com/product/271305_200w.jpg,62,3053,https://cpt.tcgcsv.com/7xb3,2025-03-13T18:15:57.887,1,0.74,1.03,8.99,1.03,,Normal,Majestic,1HP049,Equipment,Arms,Guardian,2,,,,,,
271306,Crippling Crush,Crippling Crush,https://tcgplayer-cdn.tcgplayer.com/product/271306_200w.jpg,62,3053,https://cpt.tcgcsv.com/8xb3,2022-05-06T09:56:33.18,1,0.2,0.72,4.5,0.56,,Normal,Majestic,1HP050,Action,Attack,Guardian,3,7,1,11,,,
271307,Mangle,Mangle,https://tcgplayer-cdn.tcgplayer.com/product/271307_200w.jpg,62,3053,https://cpt.tcgcsv.com/9xb3,2025-03-13T18:15:46.59,1,0.24,0.62,3.29,0.55,,Normal,Majestic,1HP051,Action,Attack,Guardian,3,4,1,8,,,"<em>""There will be no peace for warmongers like you."" - Jarl Vetreioi</em>"
271308,Righteous Cleansing,Righteous Cleansing,https://tcgplayer-cdn.tcgplayer.com/product/271308_200w.jpg,62,3053,https://cpt.tcgcsv.com/bxb3,2025-03-13T18:15:40.27,1,1.03,1.76,2.5,1.29,,Normal,Majestic,1HP052,Action,Attack,Guardian,3,7,2,10,,,
271309,Spinal Crush,Spinal Crush,https://tcgplayer-cdn.tcgplayer.com/product/271309_200w.jpg,62,3053,https://cpt.tcgcsv.com/cxb3,2022-05-06T10:28:13.627,1,1.28,2.72,11.98,1.84,,Normal,Majestic,1HP053,Action,Attack,Guardian,3,5,1,9,,,
271310,Show Time!,Show Time,https://tcgplayer-cdn.tcgplayer.com/product/271310_200w.jpg,62,3053,https://cpt.tcgcsv.com/dxb3,2022-05-06T10:20:18.517,1,0.15,0.5,3.0,0.28,,Normal,Majestic,1HP054,Action,Aura,Guardian,3,3,3,,,,
271311,Rhinar,Rhinar,https://tcgplayer-cdn.tcgplayer.com/product/271311_200w.jpg,62,3053,https://cpt.tcgcsv.com/fxb3,2022-05-06T10:14:19.04,1,0.1,0.25,1.48,0.12,,Normal,Token,1HP002,Hero,Young,Brute,,,,,4,20,
271312,Bravo,Bravo,https://tcgplayer-cdn.tcgplayer.com/product/271312_200w.jpg,62,3053,https://cpt.tcgcsv.com/gxb3,2025-03-13T18:15:28.343,1,0.1,0.25,1.48,0.15,,Normal,Token,1HP044,Hero,Young,Guardian,,,,,4,20,
271313,"Bravo, Showstopper",Bravo Showstopper,https://tcgplayer-cdn.tcgplayer.com/product/271313_200w.jpg,62,3053,https://cpt.tcgcsv.com/hxb3,2025-03-13T18:15:19.703,1,0.09,0.25,1.65,0.1,,Normal,Token,1HP043,Hero,,Guardian,,,,,4,40,
495222,Historic Pack 1 Blitz Deck - Dorinthea,Historic Pack 1 Blitz Deck Dorinthea,https://tcgplayer-cdn.tcgplayer.com/product/495222_200w.jpg,62,3053,https://cpt.tcgcsv.com/s6-5,2023-04-28T20:13:34.307,1,19.99,24.41,28.62,23.85,,Normal,,,,,,,,,,,,
495223,Historic Pack 1 Blitz Deck - Bravo,Historic Pack 1 Blitz Deck Bravo,https://tcgplayer-cdn.tcgplayer.com/product/495223_200w.jpg,62,3053,https://cpt.tcgcsv.com/t6-5,2023-04-28T19:53:58.857,1,8.76,10.11,14.39,8.95,,Normal,,,,,,,,,,,,
495224,Historic Pack 1 Blitz Deck - Viserai,Historic Pack 1 Blitz Deck Viserai,https://tcgplayer-cdn.tcgplayer.com/product/495224_200w.jpg,62,3053,https://cpt.tcgcsv.com/v6-5,2023-04-28T19:59:06.217,1,6.99,14.6,16.98,13.81,,Normal,,,,,,,,,,,,
495225,Historic Pack 1 Blitz Deck - Rhinar,Historic Pack 1 Blitz Deck Rhinar,https://tcgplayer-cdn.tcgplayer.com/product/495225_200w.jpg,62,3053,https://cpt.tcgcsv.com/w6-5,2023-04-28T19:58:28.527,1,4.99,9.99,23.98,4.88,,Normal,,,,,,,,,,,,
495226,History Pack 1 Blitz Deck - Dash,History Pack 1 Blitz Deck Dash,https://tcgplayer-cdn.tcgplayer.com/product/495226_200w.jpg,62,3053,https://cpt.tcgcsv.com/x6-5,2023-07-31T18:09:10.107,1,16.99,22.74,25.99,21.58,,Normal,,,,,,,,,,,,
495227,Historic Pack 1 Blitz Deck - Kano,Historic Pack 1 Blitz Deck Kano,https://tcgplayer-cdn.tcgplayer.com/product/495227_200w.jpg,62,3053,https://cpt.tcgcsv.com/z6-5,2023-04-28T19:58:13.09,1,4.99,11.96,23.98,11.51,,Normal,,,,,,,,,,,,
495228,History Pack 1 Blitz Deck Display,History Pack 1 Blitz Deck Display,https://tcgplayer-cdn.tcgplayer.com/product/495228_200w.jpg,62,3053,https://cpt.tcgcsv.com/B6-5,2023-07-31T18:07:57.227,1,57.99,64.97,94.49,52.13,,Normal,,,,,,,,,,,,
