productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extRarity,extNumber,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extCardType,extCardSubType,extClass,extCost,extPitchValue,extTalent,extPower,extDefenseValue,extIntellect,extLife
653971,Take That! (Red),Take That Red,https://tcgplayer-cdn.tcgplayer.com/product/653971_200w.jpg,62,24371,https://cpt.tcgcsv.com/rCf7,2026-06-01T19:45:34.25,1,Common,SUP111,0.1,0.25,4.99,0.13,,Rainbow Foil,,,,,,,,,,
653972,Take That! (Yellow),Take That Yellow,https://tcgplayer-cdn.tcgplayer.com/product/653972_200w.jpg,62,24371,https://cpt.tcgcsv.com/sCf7,2026-06-01T19:45:34.39,1,Common,SUP112,0.01,0.15,1.31,0.02,,Normal,,,,,,,,,,
653972,Take That! (Yellow),Take That Yellow,https://tcgplayer-cdn.tcgplayer.com/product/653972_200w.jpg,62,24371,https://cpt.tcgcsv.com/sCf7,2026-06-01T19:45:34.39,1,Common,SUP112,0.05,0.25,4.99,0.15,,Rainbow Foil,,,,,,,,,,
653973,Take That! (Blue),Take That Blue,https://tcgplayer-cdn.tcgplayer.com/product/653973_200w.jpg,62,24371,https://cpt.tcgcsv.com/tCf7,2026-06-01T19:45:34.563,1,Common,SUP113,0.01,0.15,1.31,0.01,,Normal,,,,,,,,,,
653973,Take That! (Blue),Take That Blue,https://tcgplayer-cdn.tcgplayer.com/product/653973_200w.jpg,62,24371,https://cpt.tcgcsv.com/tCf7,2026-06-01T19:45:34.563,1,Common,SUP113,0.05,0.25,4.99,0.1,,Rainbow Foil,,,,,,,,,,
653974,Booze!,Booze,https://tcgplayer-cdn.tcgplayer.com/product/653974_200w.jpg,62,24371,https://cpt.tcgcsv.com/vCf7,2026-06-01T19:45:35.02,1,Common,SUP117,0.1,0.5,9.99,0.52,,Rainbow Foil,,,,,,,,,,
653974,Booze!,Booze,https://tcgplayer-cdn.tcgplayer.com/product/653974_200w.jpg,62,24371,https://cpt.tcgcsv.com/vCf7,2026-06-01T19:45:35.02,1,Common,SUP117,0.01,0.19,1.32,0.11,,Normal,,,,,,,,,,
653975,Cruel Ambition,Cruel Ambition,https://tcgplayer-cdn.tcgplayer.com/product/653975_200w.jpg,62,24371,https://cpt.tcgcsv.com/wCf7,2026-06-01T19:45:35.197,1,Common,SUP118,0.01,0.15,1.31,0.08,,Normal,,,,,,,,,,
653975,Cruel Ambition,Cruel Ambition,https://tcgplayer-cdn.tcgplayer.com/product/653975_200w.jpg,62,24371,https://cpt.tcgcsv.com/wCf7,2026-06-01T19:45:35.197,1,Common,SUP118,0.09,0.35,4.99,0.37,,Rainbow Foil,,,,,,,,,,
653976,Disdainful Delight,Disdainful Delight,https://tcgplayer-cdn.tcgplayer.com/product/653976_200w.jpg,62,24371,https://cpt.tcgcsv.com/xCf7,2026-06-01T19:45:35.757,1,Common,SUP123,0.01,0.2,1.33,0.1,,Normal,,,,,,,,,,
653976,Disdainful Delight,Disdainful Delight,https://tcgplayer-cdn.tcgplayer.com/product/653976_200w.jpg,62,24371,https://cpt.tcgcsv.com/xCf7,2026-06-01T19:45:35.757,1,Common,SUP123,0.05,0.25,4.99,0.15,,Rainbow Foil,,,,,,,,,,
653977,Not So Tuff,Not So Tuff,https://tcgplayer-cdn.tcgplayer.com/product/653977_200w.jpg,62,24371,https://cpt.tcgcsv.com/zCf7,2026-06-01T19:45:35.947,1,Common,SUP124,0.01,0.15,1.31,0.01,,Normal,,,,,,,,,,
653977,Not So Tuff,Not So Tuff,https://tcgplayer-cdn.tcgplayer.com/product/653977_200w.jpg,62,24371,https://cpt.tcgcsv.com/zCf7,2026-06-01T19:45:35.947,1,Common,SUP124,0.05,0.25,4.99,,,Rainbow Foil,,,,,,,,,,
653978,Overbearing Presence,Overbearing Presence,https://tcgplayer-cdn.tcgplayer.com/product/653978_200w.jpg,62,24371,https://cpt.tcgcsv.com/BCf7,2026-06-01T19:45:36.23,1,Common,SUP126,0.03,0.15,1.34,0.1,,Normal,,,,,,,,,,
653978,Overbearing Presence,Overbearing Presence,https://tcgplayer-cdn.tcgplayer.com/product/653978_200w.jpg,62,24371,https://cpt.tcgcsv.com/BCf7,2026-06-01T19:45:36.23,1,Common,SUP126,0.1,1.64,9.99,1.66,,Cold Foil,,,,,,,,,,
653979,Disturb the Peace,Disturb the Peace,https://tcgplayer-cdn.tcgplayer.com/product/653979_200w.jpg,62,24371,https://cpt.tcgcsv.com/CCf7,2026-06-01T19:45:36.787,1,Super Rare,SUP130,0.12,0.43,29.99,0.27,,Rainbow Foil,,,,,,,,,,
653979,Disturb the Peace,Disturb the Peace,https://tcgplayer-cdn.tcgplayer.com/product/653979_200w.jpg,62,24371,https://cpt.tcgcsv.com/CCf7,2026-06-01T19:45:36.787,1,Super Rare,SUP130,0.05,0.29,12.0,0.27,,Normal,,,,,,,,,,
653980,Energetic Impact,Energetic Impact,https://tcgplayer-cdn.tcgplayer.com/product/653980_200w.jpg,62,24371,https://cpt.tcgcsv.com/DCf7,2026-06-01T19:45:36.96,1,Super Rare,SUP131,0.2,0.89,29.99,0.73,,Rainbow Foil,,,,,,,,,,
653980,Energetic Impact,Energetic Impact,https://tcgplayer-cdn.tcgplayer.com/product/653980_200w.jpg,62,24371,https://cpt.tcgcsv.com/DCf7,2026-06-01T19:45:36.96,1,Super Rare,SUP131,0.35,0.79,12.0,0.76,,Normal,,,,,,,,,,
653981,Strongest Survive (Red),Strongest Survive Red,https://tcgplayer-cdn.tcgplayer.com/product/653981_200w.jpg,62,24371,https://cpt.tcgcsv.com/FCf7,2026-06-01T19:45:37.427,1,Rare,SUP135,0.1,0.33,5.0,0.32,,Normal,,,,,,,,,,
653981,Strongest Survive (Red),Strongest Survive Red,https://tcgplayer-cdn.tcgplayer.com/product/653981_200w.jpg,62,24371,https://cpt.tcgcsv.com/FCf7,2026-06-01T19:45:37.427,1,Rare,SUP135,0.6,1.08,29.99,1.07,,Rainbow Foil,,,,,,,,,,
653982,Strongest Survive (Yellow),Strongest Survive Yellow,https://tcgplayer-cdn.tcgplayer.com/product/653982_200w.jpg,62,24371,https://cpt.tcgcsv.com/GCf7,2026-06-01T19:45:37.6,1,Rare,SUP136,0.09,0.3,1.99,0.3,,Normal,,,,,,,,,,
653982,Strongest Survive (Yellow),Strongest Survive Yellow,https://tcgplayer-cdn.tcgplayer.com/product/653982_200w.jpg,62,24371,https://cpt.tcgcsv.com/GCf7,2026-06-01T19:45:37.6,1,Rare,SUP136,0.1,0.48,14.99,0.48,,Rainbow Foil,,,,,,,,,,
653983,Strongest Survive (Blue),Strongest Survive Blue,https://tcgplayer-cdn.tcgplayer.com/product/653983_200w.jpg,62,24371,https://cpt.tcgcsv.com/HCf7,2026-06-01T19:45:37.773,1,Rare,SUP137,0.22,0.49,6.25,0.39,,Rainbow Foil,,,,,,,,,,
653983,Strongest Survive (Blue),Strongest Survive Blue,https://tcgplayer-cdn.tcgplayer.com/product/653983_200w.jpg,62,24371,https://cpt.tcgcsv.com/HCf7,2026-06-01T19:45:37.773,1,Rare,SUP137,0.07,0.25,5.0,0.22,,Normal,,,,,,,,,,
653984,Vigorous Roar,Vigorous Roar,https://tcgplayer-cdn.tcgplayer.com/product/653984_200w.jpg,62,24371,https://cpt.tcgcsv.com/JCf7,2026-06-01T19:45:37.953,1,Rare,SUP138,0.2,0.39,6.25,0.37,,Rainbow Foil,,,,,,,,,,
653984,Vigorous Roar,Vigorous Roar,https://tcgplayer-cdn.tcgplayer.com/product/653984_200w.jpg,62,24371,https://cpt.tcgcsv.com/JCf7,2026-06-01T19:45:37.953,1,Rare,SUP138,0.03,0.25,5.0,0.17,,Normal,,,,,,,,,,
653985,Asking for Trouble,Asking for Trouble,https://tcgplayer-cdn.tcgplayer.com/product/653985_200w.jpg,62,24371,https://cpt.tcgcsv.com/KCf7,2026-06-01T19:45:38.263,1,Rare,SUP140,0.02,0.25,1.99,0.14,,Normal,,,,,,,,,,
653985,Asking for Trouble,Asking for Trouble,https://tcgplayer-cdn.tcgplayer.com/product/653985_200w.jpg,62,24371,https://cpt.tcgcsv.com/KCf7,2026-06-01T19:45:38.263,1,Rare,SUP140,0.05,0.37,6.25,0.37,,Rainbow Foil,,,,,,,,,,
653986,Bash Guardian,Bash Guardian,https://tcgplayer-cdn.tcgplayer.com/product/653986_200w.jpg,62,24371,https://cpt.tcgcsv.com/LCf7,2026-06-01T19:45:38.42,1,Common,SUP141,0.21,0.5,9.99,0.5,,Rainbow Foil,,,,,,,,,,
653986,Bash Guardian,Bash Guardian,https://tcgplayer-cdn.tcgplayer.com/product/653986_200w.jpg,62,24371,https://cpt.tcgcsv.com/LCf7,2026-06-01T19:45:38.42,1,Common,SUP141,0.01,0.16,1.32,0.16,,Normal,,,,,,,,,,
653987,Familiar Stench,Familiar Stench,https://tcgplayer-cdn.tcgplayer.com/product/653987_200w.jpg,62,24371,https://cpt.tcgcsv.com/MCf7,2026-06-01T19:45:38.59,1,Common,SUP142,0.01,0.21,1.31,0.24,,Normal,,,,,,,,,,
653987,Familiar Stench,Familiar Stench,https://tcgplayer-cdn.tcgplayer.com/product/653987_200w.jpg,62,24371,https://cpt.tcgcsv.com/MCf7,2026-06-01T19:45:38.59,1,Common,SUP142,0.14,0.25,4.99,,,Rainbow Foil,,,,,,,,,,
653988,Buckwild (Red),Buckwild Red,https://tcgplayer-cdn.tcgplayer.com/product/653988_200w.jpg,62,24371,https://cpt.tcgcsv.com/NCf7,2026-06-01T19:45:38.76,1,Common,SUP143,0.14,0.35,4.99,0.34,,Rainbow Foil,,,,,,,,,,
653988,Buckwild (Red),Buckwild Red,https://tcgplayer-cdn.tcgplayer.com/product/653988_200w.jpg,62,24371,https://cpt.tcgcsv.com/NCf7,2026-06-01T19:45:38.76,1,Common,SUP143,0.05,0.2,1.4,0.19,,Normal,,,,,,,,,,
653989,Buckwild (Yellow),Buckwild Yellow,https://tcgplayer-cdn.tcgplayer.com/product/653989_200w.jpg,62,24371,https://cpt.tcgcsv.com/PCf7,2026-06-01T19:45:38.947,1,Common,SUP144,0.02,0.25,1.34,0.21,,Normal,,,,,,,,,,
653989,Buckwild (Yellow),Buckwild Yellow,https://tcgplayer-cdn.tcgplayer.com/product/653989_200w.jpg,62,24371,https://cpt.tcgcsv.com/PCf7,2026-06-01T19:45:38.947,1,Common,SUP144,0.25,0.5,4.99,0.43,,Rainbow Foil,,,,,,,,,,
653990,Buckwild (Blue),Buckwild Blue,https://tcgplayer-cdn.tcgplayer.com/product/653990_200w.jpg,62,24371,https://cpt.tcgcsv.com/QCf7,2026-06-01T19:45:39.127,1,Common,SUP145,0.03,0.2,1.34,0.17,,Normal,,,,,,,,,,
653990,Buckwild (Blue),Buckwild Blue,https://tcgplayer-cdn.tcgplayer.com/product/653990_200w.jpg,62,24371,https://cpt.tcgcsv.com/QCf7,2026-06-01T19:45:39.127,1,Common,SUP145,0.24,0.4,4.99,0.4,,Rainbow Foil,,,,,,,,,,
653991,Flex Speed (Red),Flex Speed Red,https://tcgplayer-cdn.tcgplayer.com/product/653991_200w.jpg,62,24371,https://cpt.tcgcsv.com/RCf7,2026-06-01T19:45:39.31,1,Common,SUP146,0.02,0.17,1.34,0.1,,Normal,,,,,,,,,,
653991,Flex Speed (Red),Flex Speed Red,https://tcgplayer-cdn.tcgplayer.com/product/653991_200w.jpg,62,24371,https://cpt.tcgcsv.com/RCf7,2026-06-01T19:45:39.31,1,Common,SUP146,0.04,0.33,19.99,0.33,,Rainbow Foil,,,,,,,,,,
653992,Flex Speed (Yellow),Flex Speed Yellow,https://tcgplayer-cdn.tcgplayer.com/product/653992_200w.jpg,62,24371,https://cpt.tcgcsv.com/SCf7,2026-06-01T19:45:39.497,1,Common,SUP147,0.05,0.25,4.99,,,Rainbow Foil,,,,,,,,,,
653992,Flex Speed (Yellow),Flex Speed Yellow,https://tcgplayer-cdn.tcgplayer.com/product/653992_200w.jpg,62,24371,https://cpt.tcgcsv.com/SCf7,2026-06-01T19:45:39.497,1,Common,SUP147,0.01,0.15,1.31,0.08,,Normal,,,,,,,,,,
653993,Flex Speed (Blue),Flex Speed Blue,https://tcgplayer-cdn.tcgplayer.com/product/653993_200w.jpg,62,24371,https://cpt.tcgcsv.com/TCf7,2026-06-01T19:45:39.653,1,Common,SUP148,0.01,0.15,1.31,0.1,,Normal,,,,,,,,,,
653993,Flex Speed (Blue),Flex Speed Blue,https://tcgplayer-cdn.tcgplayer.com/product/653993_200w.jpg,62,24371,https://cpt.tcgcsv.com/TCf7,2026-06-01T19:45:39.653,1,Common,SUP148,0.1,0.29,4.99,,,Rainbow Foil,,,,,,,,,,
653994,Flex Strength (Red),Flex Strength Red,https://tcgplayer-cdn.tcgplayer.com/product/653994_200w.jpg,62,24371,https://cpt.tcgcsv.com/VCf7,2026-06-01T19:45:39.84,1,Common,SUP149,0.01,0.15,1.31,0.1,,Normal,,,,,,,,,,
653994,Flex Strength (Red),Flex Strength Red,https://tcgplayer-cdn.tcgplayer.com/product/653994_200w.jpg,62,24371,https://cpt.tcgcsv.com/VCf7,2026-06-01T19:45:39.84,1,Common,SUP149,0.1,0.35,4.99,0.38,,Rainbow Foil,,,,,,,,,,
653995,Flex Strength (Yellow),Flex Strength Yellow,https://tcgplayer-cdn.tcgplayer.com/product/653995_200w.jpg,62,24371,https://cpt.tcgcsv.com/WCf7,2026-06-01T19:45:39.997,1,Common,SUP150,0.03,0.25,4.99,,,Rainbow Foil,,,,,,,,,,
653995,Flex Strength (Yellow),Flex Strength Yellow,https://tcgplayer-cdn.tcgplayer.com/product/653995_200w.jpg,62,24371,https://cpt.tcgcsv.com/WCf7,2026-06-01T19:45:39.997,1,Common,SUP150,0.01,0.15,1.31,0.1,,Normal,,,,,,,,,,
653996,Flex Strength (Blue),Flex Strength Blue,https://tcgplayer-cdn.tcgplayer.com/product/653996_200w.jpg,62,24371,https://cpt.tcgcsv.com/XCf7,2026-06-01T19:45:40.207,1,Common,SUP151,0.12,0.35,4.99,0.35,,Rainbow Foil,,,,,,,,,,
653996,Flex Strength (Blue),Flex Strength Blue,https://tcgplayer-cdn.tcgplayer.com/product/653996_200w.jpg,62,24371,https://cpt.tcgcsv.com/XCf7,2026-06-01T19:45:40.207,1,Common,SUP151,0.01,0.15,1.31,0.12,,Normal,,,,,,,,,,
653997,Give 'Em a Piece of Your Mind (Red),Give Em a Piece of Your Mind Red,https://tcgplayer-cdn.tcgplayer.com/product/653997_200w.jpg,62,24371,https://cpt.tcgcsv.com/ZCf7,2026-06-01T19:45:40.373,1,Common,SUP152,0.02,0.2,1.33,0.11,,Normal,,,,,,,,,,
653997,Give 'Em a Piece of Your Mind (Red),Give Em a Piece of Your Mind Red,https://tcgplayer-cdn.tcgplayer.com/product/653997_200w.jpg,62,24371,https://cpt.tcgcsv.com/ZCf7,2026-06-01T19:45:40.373,1,Common,SUP152,0.1,0.26,4.99,0.26,,Rainbow Foil,,,,,,,,,,
653998,Give 'Em a Piece of Your Mind (Yellow),Give Em a Piece of Your Mind Yellow,https://tcgplayer-cdn.tcgplayer.com/product/653998_200w.jpg,62,24371,https://cpt.tcgcsv.com/-Cf7,2026-06-01T19:45:40.543,1,Common,SUP153,0.05,0.25,80.72,0.22,,Rainbow Foil,,,,,,,,,,
653998,Give 'Em a Piece of Your Mind (Yellow),Give Em a Piece of Your Mind Yellow,https://tcgplayer-cdn.tcgplayer.com/product/653998_200w.jpg,62,24371,https://cpt.tcgcsv.com/-Cf7,2026-06-01T19:45:40.543,1,Common,SUP153,0.01,0.15,1.31,0.11,,Normal,,,,,,,,,,
653999,Give 'Em a Piece of Your Mind (Blue),Give Em a Piece of Your Mind Blue,https://tcgplayer-cdn.tcgplayer.com/product/653999_200w.jpg,62,24371,https://cpt.tcgcsv.com/_Cf7,2026-06-01T19:45:40.727,1,Common,SUP154,0.1,0.31,4.99,0.32,,Rainbow Foil,,,,,,,,,,
653999,Give 'Em a Piece of Your Mind (Blue),Give Em a Piece of Your Mind Blue,https://tcgplayer-cdn.tcgplayer.com/product/653999_200w.jpg,62,24371,https://cpt.tcgcsv.com/_Cf7,2026-06-01T19:45:40.727,1,Common,SUP154,0.01,0.15,1.31,0.13,,Normal,,,,,,,,,,
654000,High Pitched Howl (Red),High Pitched Howl Red,https://tcgplayer-cdn.tcgplayer.com/product/654000_200w.jpg,62,24371,https://cpt.tcgcsv.com/0Df7,2026-06-01T19:45:40.913,1,Common,SUP155,0.05,0.3,4.99,0.31,,Rainbow Foil,,,,,,,,,,
654000,High Pitched Howl (Red),High Pitched Howl Red,https://tcgplayer-cdn.tcgplayer.com/product/654000_200w.jpg,62,24371,https://cpt.tcgcsv.com/0Df7,2026-06-01T19:45:40.913,1,Common,SUP155,0.03,0.2,1.34,0.12,,Normal,,,,,,,,,,
654001,High Pitched Howl (Yellow),High Pitched Howl Yellow,https://tcgplayer-cdn.tcgplayer.com/product/654001_200w.jpg,62,24371,https://cpt.tcgcsv.com/2Df7,2026-06-01T19:45:41.087,1,Common,SUP156,0.01,0.15,1.35,0.09,,Normal,,,,,,,,,,
654001,High Pitched Howl (Yellow),High Pitched Howl Yellow,https://tcgplayer-cdn.tcgplayer.com/product/654001_200w.jpg,62,24371,https://cpt.tcgcsv.com/2Df7,2026-06-01T19:45:41.087,1,Common,SUP156,0.05,0.25,4.99,,,Rainbow Foil,,,,,,,,,,
654002,High Pitched Howl (Blue),High Pitched Howl Blue,https://tcgplayer-cdn.tcgplayer.com/product/654002_200w.jpg,62,24371,https://cpt.tcgcsv.com/3Df7,2026-06-01T19:45:41.263,1,Common,SUP157,0.01,0.15,1.31,0.12,,Normal,,,,,,,,,,
654002,High Pitched Howl (Blue),High Pitched Howl Blue,https://tcgplayer-cdn.tcgplayer.com/product/654002_200w.jpg,62,24371,https://cpt.tcgcsv.com/3Df7,2026-06-01T19:45:41.263,1,Common,SUP157,0.03,0.25,9.99,0.1,,Rainbow Foil,,,,,,,,,,
654003,Rough Up (Red),Rough Up Red,https://tcgplayer-cdn.tcgplayer.com/product/654003_200w.jpg,62,24371,https://cpt.tcgcsv.com/5Df7,2026-06-01T19:45:41.433,1,Common,SUP158,0.14,0.3,4.99,0.3,,Rainbow Foil,,,,,,,,,,
654003,Rough Up (Red),Rough Up Red,https://tcgplayer-cdn.tcgplayer.com/product/654003_200w.jpg,62,24371,https://cpt.tcgcsv.com/5Df7,2026-06-01T19:45:41.433,1,Common,SUP158,0.03,0.2,1.34,0.13,,Normal,,,,,,,,,,
654004,Rough Up (Yellow),Rough Up Yellow,https://tcgplayer-cdn.tcgplayer.com/product/654004_200w.jpg,62,24371,https://cpt.tcgcsv.com/6Df7,2026-06-01T19:45:41.607,1,Common,SUP159,0.1,0.29,4.99,0.35,,Rainbow Foil,,,,,,,,,,
654004,Rough Up (Yellow),Rough Up Yellow,https://tcgplayer-cdn.tcgplayer.com/product/654004_200w.jpg,62,24371,https://cpt.tcgcsv.com/6Df7,2026-06-01T19:45:41.607,1,Common,SUP159,0.01,0.17,1.31,0.13,,Normal,,,,,,,,,,
654005,Rough Up (Blue),Rough Up Blue,https://tcgplayer-cdn.tcgplayer.com/product/654005_200w.jpg,62,24371,https://cpt.tcgcsv.com/7Df7,2026-06-01T19:45:41.77,1,Common,SUP160,0.1,0.25,4.99,,,Rainbow Foil,,,,,,,,,,
654005,Rough Up (Blue),Rough Up Blue,https://tcgplayer-cdn.tcgplayer.com/product/654005_200w.jpg,62,24371,https://cpt.tcgcsv.com/7Df7,2026-06-01T19:45:41.77,1,Common,SUP160,0.01,0.15,1.31,0.13,,Normal,,,,,,,,,,
654006,Vigorous Smashup (Red),Vigorous Smashup Red,https://tcgplayer-cdn.tcgplayer.com/product/654006_200w.jpg,62,24371,https://cpt.tcgcsv.com/8Df7,2026-06-01T19:45:42.27,1,Common,SUP164,0.21,0.4,4.99,0.39,,Rainbow Foil,,,,,,,,,,
654006,Vigorous Smashup (Red),Vigorous Smashup Red,https://tcgplayer-cdn.tcgplayer.com/product/654006_200w.jpg,62,24371,https://cpt.tcgcsv.com/8Df7,2026-06-01T19:45:42.27,1,Common,SUP164,0.01,0.2,1.31,0.16,,Normal,,,,,,,,,,
654007,Vigorous Smashup (Yellow),Vigorous Smashup Yellow,https://tcgplayer-cdn.tcgplayer.com/product/654007_200w.jpg,62,24371,https://cpt.tcgcsv.com/9Df7,2026-06-01T19:45:42.457,1,Common,SUP165,0.03,0.2,1.34,0.16,,Normal,,,,,,,,,,
654007,Vigorous Smashup (Yellow),Vigorous Smashup Yellow,https://tcgplayer-cdn.tcgplayer.com/product/654007_200w.jpg,62,24371,https://cpt.tcgcsv.com/9Df7,2026-06-01T19:45:42.457,1,Common,SUP165,0.15,0.4,4.99,0.38,,Rainbow Foil,,,,,,,,,,
654008,Vigorous Smashup (Blue),Vigorous Smashup Blue,https://tcgplayer-cdn.tcgplayer.com/product/654008_200w.jpg,62,24371,https://cpt.tcgcsv.com/bDf7,2026-06-01T19:45:42.647,1,Common,SUP166,0.32,0.4,4.99,0.4,,Rainbow Foil,,,,,,,,,,
654008,Vigorous Smashup (Blue),Vigorous Smashup Blue,https://tcgplayer-cdn.tcgplayer.com/product/654008_200w.jpg,62,24371,https://cpt.tcgcsv.com/bDf7,2026-06-01T19:45:42.647,1,Common,SUP166,0.02,0.2,1.34,0.14,,Normal,,,,,,,,,,
654009,Bark Obscenities,Bark Obscenities,https://tcgplayer-cdn.tcgplayer.com/product/654009_200w.jpg,62,24371,https://cpt.tcgcsv.com/cDf7,2026-06-01T19:45:42.86,1,Common,SUP167,0.1,0.3,4.99,,,Rainbow Foil,,,,,,,,,,
654009,Bark Obscenities,Bark Obscenities,https://tcgplayer-cdn.tcgplayer.com/product/654009_200w.jpg,62,24371,https://cpt.tcgcsv.com/cDf7,2026-06-01T19:45:42.86,1,Common,SUP167,0.01,0.15,1.31,0.07,,Normal,,,,,,,,,,
654010,Stand Strong,Stand Strong,https://tcgplayer-cdn.tcgplayer.com/product/654010_200w.jpg,62,24371,https://cpt.tcgcsv.com/dDf7,2026-06-01T19:45:43.203,1,Common,SUP169,0.01,0.15,25.0,0.12,,Normal,,,,,,,,,,
654010,Stand Strong,Stand Strong,https://tcgplayer-cdn.tcgplayer.com/product/654010_200w.jpg,62,24371,https://cpt.tcgcsv.com/dDf7,2026-06-01T19:45:43.203,1,Common,SUP169,0.34,0.55,19.99,0.51,,Cold Foil,,,,,,,,,,
654011,Cut Off at the Knees,Cut Off at the Knees,https://tcgplayer-cdn.tcgplayer.com/product/654011_200w.jpg,62,24371,https://cpt.tcgcsv.com/fDf7,2026-06-01T19:45:43.707,1,Super Rare,SUP173,0.05,0.5,5.0,0.46,,Normal,,,,,,,,,,
654011,Cut Off at the Knees,Cut Off at the Knees,https://tcgplayer-cdn.tcgplayer.com/product/654011_200w.jpg,62,24371,https://cpt.tcgcsv.com/fDf7,2026-06-01T19:45:43.707,1,Super Rare,SUP173,0.2,0.85,19.99,0.66,,Rainbow Foil,,,,,,,,,,
654012,Cut the Small Talk,Cut the Small Talk,https://tcgplayer-cdn.tcgplayer.com/product/654012_200w.jpg,62,24371,https://cpt.tcgcsv.com/gDf7,2026-06-01T19:45:43.877,1,Super Rare,SUP174,0.2,0.76,29.99,0.67,,Rainbow Foil,,,,,,,,,,
654012,Cut the Small Talk,Cut the Small Talk,https://tcgplayer-cdn.tcgplayer.com/product/654012_200w.jpg,62,24371,https://cpt.tcgcsv.com/gDf7,2026-06-01T19:45:43.877,1,Super Rare,SUP174,0.05,0.43,5.34,0.36,,Normal,,,,,,,,,,
654013,Who Blinks First?,Who Blinks First,https://tcgplayer-cdn.tcgplayer.com/product/654013_200w.jpg,62,24371,https://cpt.tcgcsv.com/hDf7,2026-06-01T19:45:44.303,1,Super Rare,SUP177,0.12,0.49,5.75,0.41,,Rainbow Foil,,,,,,,,,,
654013,Who Blinks First?,Who Blinks First,https://tcgplayer-cdn.tcgplayer.com/product/654013_200w.jpg,62,24371,https://cpt.tcgcsv.com/hDf7,2026-06-01T19:45:44.303,1,Super Rare,SUP177,0.05,0.27,5.0,0.19,,Normal,,,,,,,,,,
654014,Full of Bravado (Red),Full of Bravado Red,https://tcgplayer-cdn.tcgplayer.com/product/654014_200w.jpg,62,24371,https://cpt.tcgcsv.com/jDf7,2026-06-01T19:45:44.49,1,Rare,SUP178,0.04,0.25,1.99,0.15,,Normal,,,,,,,,,,
654014,Full of Bravado (Red),Full of Bravado Red,https://tcgplayer-cdn.tcgplayer.com/product/654014_200w.jpg,62,24371,https://cpt.tcgcsv.com/jDf7,2026-06-01T19:45:44.49,1,Rare,SUP178,0.08,0.3,9.99,0.19,,Rainbow Foil,,,,,,,,,,
654015,Full of Bravado (Yellow),Full of Bravado Yellow,https://tcgplayer-cdn.tcgplayer.com/product/654015_200w.jpg,62,24371,https://cpt.tcgcsv.com/kDf7,2026-06-01T19:45:44.687,1,Rare,SUP179,0.04,0.25,1.99,0.07,,Normal,,,,,,,,,,
654015,Full of Bravado (Yellow),Full of Bravado Yellow,https://tcgplayer-cdn.tcgplayer.com/product/654015_200w.jpg,62,24371,https://cpt.tcgcsv.com/kDf7,2026-06-01T19:45:44.687,1,Rare,SUP179,0.09,0.29,6.25,0.19,,Rainbow Foil,,,,,,,,,,
654016,Full of Bravado (Blue),Full of Bravado Blue,https://tcgplayer-cdn.tcgplayer.com/product/654016_200w.jpg,62,24371,https://cpt.tcgcsv.com/lDf7,2026-06-01T19:45:44.867,1,Rare,SUP180,0.05,0.4,4.99,0.36,,Rainbow Foil,,,,,,,,,,
654016,Full of Bravado (Blue),Full of Bravado Blue,https://tcgplayer-cdn.tcgplayer.com/product/654016_200w.jpg,62,24371,https://cpt.tcgcsv.com/lDf7,2026-06-01T19:45:44.867,1,Rare,SUP180,0.01,0.25,1.99,0.16,,Normal,,,,,,,,,,
654017,Story Beats (Red),Story Beats Red,https://tcgplayer-cdn.tcgplayer.com/product/654017_200w.jpg,62,24371,https://cpt.tcgcsv.com/mDf7,2026-06-01T19:45:45.04,1,Rare,SUP181,0.27,0.41,6.25,0.36,,Rainbow Foil,,,,,,,,,,
654017,Story Beats (Red),Story Beats Red,https://tcgplayer-cdn.tcgplayer.com/product/654017_200w.jpg,62,24371,https://cpt.tcgcsv.com/mDf7,2026-06-01T19:45:45.04,1,Rare,SUP181,0.02,0.25,1.99,0.16,,Normal,,,,,,,,,,
654018,Story Beats (Yellow),Story Beats Yellow,https://tcgplayer-cdn.tcgplayer.com/product/654018_200w.jpg,62,24371,https://cpt.tcgcsv.com/nDf7,2026-06-01T19:45:45.24,1,Rare,SUP182,0.02,0.25,1.99,0.14,,Normal,,,,,,,,,,
654018,Story Beats (Yellow),Story Beats Yellow,https://tcgplayer-cdn.tcgplayer.com/product/654018_200w.jpg,62,24371,https://cpt.tcgcsv.com/nDf7,2026-06-01T19:45:45.24,1,Rare,SUP182,0.1,0.3,4.99,0.3,,Rainbow Foil,,,,,,,,,,
654019,Story Beats (Blue),Story Beats Blue,https://tcgplayer-cdn.tcgplayer.com/product/654019_200w.jpg,62,24371,https://cpt.tcgcsv.com/pDf7,2026-06-01T19:45:45.44,1,Rare,SUP183,0.3,0.49,6.25,0.47,,Rainbow Foil,,,,,,,,,,
654019,Story Beats (Blue),Story Beats Blue,https://tcgplayer-cdn.tcgplayer.com/product/654019_200w.jpg,62,24371,https://cpt.tcgcsv.com/pDf7,2026-06-01T19:45:45.44,1,Rare,SUP183,0.05,0.24,1.99,0.14,,Normal,,,,,,,,,,
