productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extRarity,extNumber,extCardType,extClass,extTalent,extIntellect,extLife,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extCost,extPitchValue,extCardSubType,extPower,extDefenseValue,extFlavorText
653952,"Kayo, Strong-arm (Marvel)",Kayo Strong arm Marvel,https://tcgplayer-cdn.tcgplayer.com/product/653952_200w.jpg,62,24371,https://cpt.tcgcsv.com/3Cf7,2025-09-26T04:11:04.067,1,Marvel,SUP064,Hero,Brute,Reviled,4,20,61.89,61.99,71.17,39.59,,Cold Foil,,,Young,,,
653953,Laughing Knee-Slappers,Laughing Knee Slappers,https://tcgplayer-cdn.tcgplayer.com/product/653953_200w.jpg,62,24371,https://cpt.tcgcsv.com/5Cf7,2025-09-26T04:11:04.067,1,Common,SUP065,Equipment,Brute,Reviled,,,0.65,1.51,3.95,1.51,,Cold Foil,,,Legs,,1,
653953,Laughing Knee-Slappers,Laughing Knee Slappers,https://tcgplayer-cdn.tcgplayer.com/product/653953_200w.jpg,62,24371,https://cpt.tcgcsv.com/5Cf7,2025-09-26T04:11:04.067,1,Common,SUP065,Equipment,Brute,Reviled,,,0.03,0.15,0.99,0.08,,Normal,,,Legs,,1,
653954,Lyath Goldmane (Marvel),Lyath Goldmane Marvel,https://tcgplayer-cdn.tcgplayer.com/product/653954_200w.jpg,62,24371,https://cpt.tcgcsv.com/6Cf7,2025-09-26T04:11:04.067,1,Marvel,SUP072,Hero,Guardian,Reviled,5,20,38.68,44.61,50.61,31.76,,Cold Foil,,,Young,,,
653955,Strong Stomach for Adversity,Strong Stomach for Adversity,https://tcgplayer-cdn.tcgplayer.com/product/653955_200w.jpg,62,24371,https://cpt.tcgcsv.com/7Cf7,2025-09-26T04:11:04.067,1,Common,SUP073,Equipment,Guardian,Reviled,,,1.46,1.92,19.99,1.72,,Cold Foil,,,Chest,,1,
653955,Strong Stomach for Adversity,Strong Stomach for Adversity,https://tcgplayer-cdn.tcgplayer.com/product/653955_200w.jpg,62,24371,https://cpt.tcgcsv.com/7Cf7,2025-09-26T04:11:04.067,1,Common,SUP073,Equipment,Guardian,Reviled,,,0.01,0.15,0.75,0.1,,Normal,,,Chest,,1,
653956,Horns of the Despised,Horns of the Despised,https://tcgplayer-cdn.tcgplayer.com/product/653956_200w.jpg,62,24371,https://cpt.tcgcsv.com/8Cf7,2025-09-29T12:21:42.947,1,Common,SUP079,Equipment,,Reviled,,,0.03,0.19,1.99,0.11,,Normal,,,Head,,1,
653957,Horns of the Despised (Extended Art),Horns of the Despised Extended Art,https://tcgplayer-cdn.tcgplayer.com/product/653957_200w.jpg,62,24371,https://cpt.tcgcsv.com/9Cf7,2025-09-26T04:11:04.067,1,Rare,SUP079,Equipment,,Reviled,,,0.99,1.75,19.99,1.43,,Cold Foil,,,Head,,1,
653958,Mightybone Knuckles,Mightybone Knuckles,https://tcgplayer-cdn.tcgplayer.com/product/653958_200w.jpg,62,24371,https://cpt.tcgcsv.com/bCf7,2025-09-26T04:11:04.067,1,Common,SUP080,Equipment,,Reviled,,,0.04,0.15,0.99,0.11,,Normal,,,Arms,,1,
653958,Mightybone Knuckles,Mightybone Knuckles,https://tcgplayer-cdn.tcgplayer.com/product/653958_200w.jpg,62,24371,https://cpt.tcgcsv.com/bCf7,2025-09-26T04:11:04.067,1,Common,SUP080,Equipment,,Reviled,,,1.68,2.69,15.0,2.5,,Cold Foil,,,Arms,,1,
653959,Tear Down the Idols,Tear Down the Idols,https://tcgplayer-cdn.tcgplayer.com/product/653959_200w.jpg,62,24371,https://cpt.tcgcsv.com/cCf7,2025-09-26T04:11:04.067,1,Super Rare,SUP086,Action,,Reviled,,,0.01,0.25,12.0,0.17,,Normal,3,1,Attack,7,3,
653959,Tear Down the Idols,Tear Down the Idols,https://tcgplayer-cdn.tcgplayer.com/product/653959_200w.jpg,62,24371,https://cpt.tcgcsv.com/cCf7,2025-09-26T04:11:04.067,1,Super Rare,SUP086,Action,,Reviled,,,0.19,0.44,19.99,0.36,,Rainbow Foil,3,1,Attack,7,3,
653960,Rip Up Their Virtues,Rip Up Their Virtues,https://tcgplayer-cdn.tcgplayer.com/product/653960_200w.jpg,62,24371,https://cpt.tcgcsv.com/dCf7,2025-09-26T04:11:04.067,1,Super Rare,SUP088,Instant,,Reviled,,,0.47,0.75,19.99,0.75,,Rainbow Foil,0,3,,,,
653960,Rip Up Their Virtues,Rip Up Their Virtues,https://tcgplayer-cdn.tcgplayer.com/product/653960_200w.jpg,62,24371,https://cpt.tcgcsv.com/dCf7,2025-09-26T04:11:04.067,1,Super Rare,SUP088,Instant,,Reviled,,,0.1,0.39,5.26,0.28,,Normal,0,3,,,,
653961,Arrogant Showboating,Arrogant Showboating,https://tcgplayer-cdn.tcgplayer.com/product/653961_200w.jpg,62,24371,https://cpt.tcgcsv.com/fCf7,2025-09-26T04:11:04.067,1,Rare,SUP096,Instant,,Reviled,,,0.03,0.24,1.99,0.12,,Normal,0,3,,,,
653961,Arrogant Showboating,Arrogant Showboating,https://tcgplayer-cdn.tcgplayer.com/product/653961_200w.jpg,62,24371,https://cpt.tcgcsv.com/fCf7,2025-09-26T04:11:04.067,1,Rare,SUP096,Instant,,Reviled,,,0.3,0.5,4.99,0.5,,Rainbow Foil,0,3,,,,
653962,Clench the Upper Hand (Red),Clench the Upper Hand Red,https://tcgplayer-cdn.tcgplayer.com/product/653962_200w.jpg,62,24371,https://cpt.tcgcsv.com/gCf7,2025-09-26T04:11:04.067,1,Common,SUP101,Action,,Reviled,,,0.01,0.15,0.99,0.07,,Normal,0,1,Attack,4,2,
653962,Clench the Upper Hand (Red),Clench the Upper Hand Red,https://tcgplayer-cdn.tcgplayer.com/product/653962_200w.jpg,62,24371,https://cpt.tcgcsv.com/gCf7,2025-09-26T04:11:04.067,1,Common,SUP101,Action,,Reviled,,,0.14,0.25,4.99,0.25,,Rainbow Foil,0,1,Attack,4,2,
653963,Clench the Upper Hand (Yellow),Clench the Upper Hand Yellow,https://tcgplayer-cdn.tcgplayer.com/product/653963_200w.jpg,62,24371,https://cpt.tcgcsv.com/hCf7,2025-09-26T04:11:04.067,1,Common,SUP102,Action,,Reviled,,,0.01,0.15,0.99,0.05,,Normal,0,2,Attack,3,2,
653963,Clench the Upper Hand (Yellow),Clench the Upper Hand Yellow,https://tcgplayer-cdn.tcgplayer.com/product/653963_200w.jpg,62,24371,https://cpt.tcgcsv.com/hCf7,2025-09-26T04:11:04.067,1,Common,SUP102,Action,,Reviled,,,0.1,0.27,4.99,0.27,,Rainbow Foil,0,2,Attack,3,2,
653964,Clench the Upper Hand (Blue),Clench the Upper Hand Blue,https://tcgplayer-cdn.tcgplayer.com/product/653964_200w.jpg,62,24371,https://cpt.tcgcsv.com/jCf7,2025-09-26T04:11:04.067,1,Common,SUP103,Action,,Reviled,,,0.01,0.17,0.75,0.07,,Normal,0,3,Attack,2,2,
653964,Clench the Upper Hand (Blue),Clench the Upper Hand Blue,https://tcgplayer-cdn.tcgplayer.com/product/653964_200w.jpg,62,24371,https://cpt.tcgcsv.com/jCf7,2025-09-26T04:11:04.067,1,Common,SUP103,Action,,Reviled,,,0.09,0.25,4.99,0.22,,Rainbow Foil,0,3,Attack,2,2,
653965,Goon Battery,Goon Battery,https://tcgplayer-cdn.tcgplayer.com/product/653965_200w.jpg,62,24371,https://cpt.tcgcsv.com/kCf7,2025-09-26T04:11:04.067,1,Common,SUP104,Action,,Reviled,,,0.18,0.26,4.99,0.26,,Rainbow Foil,0,3,Attack,1,3,
653965,Goon Battery,Goon Battery,https://tcgplayer-cdn.tcgplayer.com/product/653965_200w.jpg,62,24371,https://cpt.tcgcsv.com/kCf7,2025-09-26T04:11:04.067,1,Common,SUP104,Action,,Reviled,,,0.01,0.15,0.75,0.06,,Normal,0,3,Attack,1,3,
653966,Goon Beatdown,Goon Beatdown,https://tcgplayer-cdn.tcgplayer.com/product/653966_200w.jpg,62,24371,https://cpt.tcgcsv.com/lCf7,2025-09-26T04:11:04.067,1,Common,SUP105,Action,,Reviled,,,0.04,0.15,0.76,0.12,,Normal,0,3,Attack,1,3,
653966,Goon Beatdown,Goon Beatdown,https://tcgplayer-cdn.tcgplayer.com/product/653966_200w.jpg,62,24371,https://cpt.tcgcsv.com/lCf7,2025-09-26T04:11:04.067,1,Common,SUP105,Action,,Reviled,,,0.16,0.28,4.99,0.27,,Rainbow Foil,0,3,Attack,1,3,
653967,Goon Tactics,Goon Tactics,https://tcgplayer-cdn.tcgplayer.com/product/653967_200w.jpg,62,24371,https://cpt.tcgcsv.com/mCf7,2025-09-26T04:11:04.067,1,Common,SUP106,Action,,Reviled,,,0.08,0.3,4.99,0.21,,Rainbow Foil,0,3,Attack,1,3,
653967,Goon Tactics,Goon Tactics,https://tcgplayer-cdn.tcgplayer.com/product/653967_200w.jpg,62,24371,https://cpt.tcgcsv.com/mCf7,2025-09-26T04:11:04.067,1,Common,SUP106,Action,,Reviled,,,0.01,0.15,9.88,0.08,,Normal,0,3,Attack,1,3,
653968,Instill Fear (Red),Instill Fear Red,https://tcgplayer-cdn.tcgplayer.com/product/653968_200w.jpg,62,24371,https://cpt.tcgcsv.com/nCf7,2025-09-26T04:11:04.067,1,Common,SUP107,Action,,Reviled,,,0.14,0.27,4.99,0.27,,Rainbow Foil,0,1,Attack,3,3,
653968,Instill Fear (Red),Instill Fear Red,https://tcgplayer-cdn.tcgplayer.com/product/653968_200w.jpg,62,24371,https://cpt.tcgcsv.com/nCf7,2025-09-26T04:11:04.067,1,Common,SUP107,Action,,Reviled,,,0.01,0.2,0.75,0.05,,Normal,0,1,Attack,3,3,
653969,Instill Fear (Yellow),Instill Fear Yellow,https://tcgplayer-cdn.tcgplayer.com/product/653969_200w.jpg,62,24371,https://cpt.tcgcsv.com/pCf7,2025-09-26T04:11:04.067,1,Common,SUP108,Action,,Reviled,,,0.01,0.15,0.75,0.03,,Normal,0,2,Attack,2,3,
653969,Instill Fear (Yellow),Instill Fear Yellow,https://tcgplayer-cdn.tcgplayer.com/product/653969_200w.jpg,62,24371,https://cpt.tcgcsv.com/pCf7,2025-09-26T04:11:04.067,1,Common,SUP108,Action,,Reviled,,,0.05,0.3,4.99,0.24,,Rainbow Foil,0,2,Attack,2,3,
653970,Instill Fear (Blue),Instill Fear Blue,https://tcgplayer-cdn.tcgplayer.com/product/653970_200w.jpg,62,24371,https://cpt.tcgcsv.com/qCf7,2025-09-26T04:11:04.067,1,Common,SUP109,Action,,Reviled,,,0.19,0.31,4.99,0.29,,Rainbow Foil,0,3,Attack,1,3,
653970,Instill Fear (Blue),Instill Fear Blue,https://tcgplayer-cdn.tcgplayer.com/product/653970_200w.jpg,62,24371,https://cpt.tcgcsv.com/qCf7,2025-09-26T04:11:04.067,1,Common,SUP109,Action,,Reviled,,,0.01,0.15,0.79,0.07,,Normal,0,3,Attack,1,3,
653971,Take That! (Red),Take That Red,https://tcgplayer-cdn.tcgplayer.com/product/653971_200w.jpg,62,24371,https://cpt.tcgcsv.com/rCf7,2025-09-26T04:11:04.067,1,Common,SUP111,Action,,Reviled,,,0.01,0.2,0.99,0.03,,Normal,0,1,Attack,5,2,
653971,Take That! (Red),Take That Red,https://tcgplayer-cdn.tcgplayer.com/product/653971_200w.jpg,62,24371,https://cpt.tcgcsv.com/rCf7,2025-09-26T04:11:04.067,1,Common,SUP111,Action,,Reviled,,,0.1,0.25,4.99,0.23,,Rainbow Foil,0,1,Attack,5,2,
653972,Take That! (Yellow),Take That Yellow,https://tcgplayer-cdn.tcgplayer.com/product/653972_200w.jpg,62,24371,https://cpt.tcgcsv.com/sCf7,2025-09-26T04:11:04.067,1,Common,SUP112,Action,,Reviled,,,0.01,0.15,0.75,0.01,,Normal,0,2,Attack,4,2,
653972,Take That! (Yellow),Take That Yellow,https://tcgplayer-cdn.tcgplayer.com/product/653972_200w.jpg,62,24371,https://cpt.tcgcsv.com/sCf7,2025-09-26T04:11:04.067,1,Common,SUP112,Action,,Reviled,,,0.13,0.3,4.99,0.25,,Rainbow Foil,0,2,Attack,4,2,
653973,Take That! (Blue),Take That Blue,https://tcgplayer-cdn.tcgplayer.com/product/653973_200w.jpg,62,24371,https://cpt.tcgcsv.com/tCf7,2025-09-26T04:11:04.067,1,Common,SUP113,Action,,Reviled,,,0.01,0.2,0.9,0.01,,Normal,0,3,Attack,3,2,
653973,Take That! (Blue),Take That Blue,https://tcgplayer-cdn.tcgplayer.com/product/653973_200w.jpg,62,24371,https://cpt.tcgcsv.com/tCf7,2025-09-26T04:11:04.067,1,Common,SUP113,Action,,Reviled,,,0.05,0.26,4.99,0.26,,Rainbow Foil,0,3,Attack,3,2,
653974,Booze!,Booze,https://tcgplayer-cdn.tcgplayer.com/product/653974_200w.jpg,62,24371,https://cpt.tcgcsv.com/vCf7,2025-09-26T04:11:04.067,1,Common,SUP117,Action,,Reviled,,,0.3,0.54,9.99,0.54,,Rainbow Foil,0,3,Aura,,3,
653974,Booze!,Booze,https://tcgplayer-cdn.tcgplayer.com/product/653974_200w.jpg,62,24371,https://cpt.tcgcsv.com/vCf7,2025-09-26T04:11:04.067,1,Common,SUP117,Action,,Reviled,,,0.01,0.18,0.75,0.11,,Normal,0,3,Aura,,3,
653975,Cruel Ambition,Cruel Ambition,https://tcgplayer-cdn.tcgplayer.com/product/653975_200w.jpg,62,24371,https://cpt.tcgcsv.com/wCf7,2025-09-26T04:11:04.067,1,Common,SUP118,Action,,Reviled,,,0.01,0.15,9.88,0.08,,Normal,0,1,,,2,
653975,Cruel Ambition,Cruel Ambition,https://tcgplayer-cdn.tcgplayer.com/product/653975_200w.jpg,62,24371,https://cpt.tcgcsv.com/wCf7,2025-09-26T04:11:04.067,1,Common,SUP118,Action,,Reviled,,,0.2,0.38,4.99,0.38,,Rainbow Foil,0,1,,,2,
653976,Disdainful Delight,Disdainful Delight,https://tcgplayer-cdn.tcgplayer.com/product/653976_200w.jpg,62,24371,https://cpt.tcgcsv.com/xCf7,2025-09-26T04:11:04.067,1,Common,SUP123,Block,,Reviled,,,0.02,0.2,0.77,0.13,,Normal,,2,,,3,
653976,Disdainful Delight,Disdainful Delight,https://tcgplayer-cdn.tcgplayer.com/product/653976_200w.jpg,62,24371,https://cpt.tcgcsv.com/xCf7,2025-09-26T04:11:04.067,1,Common,SUP123,Block,,Reviled,,,0.01,0.27,4.99,0.18,,Rainbow Foil,,2,,,3,
653977,Not So Tuff,Not So Tuff,https://tcgplayer-cdn.tcgplayer.com/product/653977_200w.jpg,62,24371,https://cpt.tcgcsv.com/zCf7,2025-09-26T04:11:04.067,1,Common,SUP124,Block,,Reviled,,,0.01,0.15,0.75,0.04,,Normal,,3,,,2,
653977,Not So Tuff,Not So Tuff,https://tcgplayer-cdn.tcgplayer.com/product/653977_200w.jpg,62,24371,https://cpt.tcgcsv.com/zCf7,2025-09-26T04:11:04.067,1,Common,SUP124,Block,,Reviled,,,0.05,0.26,4.99,0.25,,Rainbow Foil,,3,,,2,
653978,Overbearing Presence,Overbearing Presence,https://tcgplayer-cdn.tcgplayer.com/product/653978_200w.jpg,62,24371,https://cpt.tcgcsv.com/BCf7,2025-09-26T04:11:04.067,1,Common,SUP126,Equipment,Brute,,,,0.03,0.19,9.88,0.11,,Normal,,,Chest,,1,
653978,Overbearing Presence,Overbearing Presence,https://tcgplayer-cdn.tcgplayer.com/product/653978_200w.jpg,62,24371,https://cpt.tcgcsv.com/BCf7,2025-09-26T04:11:04.067,1,Common,SUP126,Equipment,Brute,,,,1.49,2.0,9.99,2.23,,Cold Foil,,,Chest,,1,
653979,Disturb the Peace,Disturb the Peace,https://tcgplayer-cdn.tcgplayer.com/product/653979_200w.jpg,62,24371,https://cpt.tcgcsv.com/CCf7,2025-09-26T04:11:04.067,1,Super Rare,SUP130,Action,Brute,,,,0.12,0.52,29.99,0.45,,Rainbow Foil,2,1,Attack,6,3,
653979,Disturb the Peace,Disturb the Peace,https://tcgplayer-cdn.tcgplayer.com/product/653979_200w.jpg,62,24371,https://cpt.tcgcsv.com/CCf7,2025-09-26T04:11:04.067,1,Super Rare,SUP130,Action,Brute,,,,0.09,0.3,12.0,0.24,,Normal,2,1,Attack,6,3,
653980,Energetic Impact,Energetic Impact,https://tcgplayer-cdn.tcgplayer.com/product/653980_200w.jpg,62,24371,https://cpt.tcgcsv.com/DCf7,2025-09-26T04:11:04.067,1,Super Rare,SUP131,Action,Brute,,,,0.5,1.0,29.99,0.74,,Rainbow Foil,3,3,Attack,5,3,
653980,Energetic Impact,Energetic Impact,https://tcgplayer-cdn.tcgplayer.com/product/653980_200w.jpg,62,24371,https://cpt.tcgcsv.com/DCf7,2025-09-26T04:11:04.067,1,Super Rare,SUP131,Action,Brute,,,,0.35,0.87,12.0,0.75,,Normal,3,3,Attack,5,3,
653981,Strongest Survive (Red),Strongest Survive Red,https://tcgplayer-cdn.tcgplayer.com/product/653981_200w.jpg,62,24371,https://cpt.tcgcsv.com/FCf7,2025-09-26T04:11:04.067,1,Rare,SUP135,Action,Brute,,,,0.1,0.33,5.0,0.33,,Normal,3,1,Attack,7,3,
653981,Strongest Survive (Red),Strongest Survive Red,https://tcgplayer-cdn.tcgplayer.com/product/653981_200w.jpg,62,24371,https://cpt.tcgcsv.com/FCf7,2025-09-26T04:11:04.067,1,Rare,SUP135,Action,Brute,,,,0.6,1.05,29.99,0.89,,Rainbow Foil,3,1,Attack,7,3,
653982,Strongest Survive (Yellow),Strongest Survive Yellow,https://tcgplayer-cdn.tcgplayer.com/product/653982_200w.jpg,62,24371,https://cpt.tcgcsv.com/GCf7,2025-09-26T04:11:04.067,1,Rare,SUP136,Action,Brute,,,,0.1,0.28,1.99,0.27,,Normal,3,2,Attack,6,3,
653982,Strongest Survive (Yellow),Strongest Survive Yellow,https://tcgplayer-cdn.tcgplayer.com/product/653982_200w.jpg,62,24371,https://cpt.tcgcsv.com/GCf7,2025-09-26T04:11:04.067,1,Rare,SUP136,Action,Brute,,,,0.17,0.49,14.99,0.37,,Rainbow Foil,3,2,Attack,6,3,
653983,Strongest Survive (Blue),Strongest Survive Blue,https://tcgplayer-cdn.tcgplayer.com/product/653983_200w.jpg,62,24371,https://cpt.tcgcsv.com/HCf7,2025-09-26T04:11:04.067,1,Rare,SUP137,Action,Brute,,,,0.22,0.51,1.25,0.51,,Rainbow Foil,3,3,Attack,5,3,
653983,Strongest Survive (Blue),Strongest Survive Blue,https://tcgplayer-cdn.tcgplayer.com/product/653983_200w.jpg,62,24371,https://cpt.tcgcsv.com/HCf7,2025-09-26T04:11:04.067,1,Rare,SUP137,Action,Brute,,,,0.09,0.25,2.99,0.26,,Normal,3,3,Attack,5,3,
653984,Vigorous Roar,Vigorous Roar,https://tcgplayer-cdn.tcgplayer.com/product/653984_200w.jpg,62,24371,https://cpt.tcgcsv.com/JCf7,2025-09-26T04:11:04.067,1,Rare,SUP138,Action,Brute,,,,0.19,0.6,4.99,0.61,,Rainbow Foil,0,1,,,2,
653984,Vigorous Roar,Vigorous Roar,https://tcgplayer-cdn.tcgplayer.com/product/653984_200w.jpg,62,24371,https://cpt.tcgcsv.com/JCf7,2025-09-26T04:11:04.067,1,Rare,SUP138,Action,Brute,,,,0.01,0.25,2.99,0.17,,Normal,0,1,,,2,
653985,Asking for Trouble,Asking for Trouble,https://tcgplayer-cdn.tcgplayer.com/product/653985_200w.jpg,62,24371,https://cpt.tcgcsv.com/KCf7,2025-09-26T04:11:04.067,1,Rare,SUP140,Block,Brute,,,,0.04,0.15,1.99,0.11,,Normal,,2,,,4,
653985,Asking for Trouble,Asking for Trouble,https://tcgplayer-cdn.tcgplayer.com/product/653985_200w.jpg,62,24371,https://cpt.tcgcsv.com/KCf7,2025-09-26T04:11:04.067,1,Rare,SUP140,Block,Brute,,,,0.01,0.5,5.0,0.28,,Rainbow Foil,,2,,,4,
653986,Bash Guardian,Bash Guardian,https://tcgplayer-cdn.tcgplayer.com/product/653986_200w.jpg,62,24371,https://cpt.tcgcsv.com/LCf7,2025-09-26T04:11:04.067,1,Common,SUP141,Action,Brute,,,,0.3,0.5,9.99,0.55,,Rainbow Foil,2,1,Attack,6,2,
653986,Bash Guardian,Bash Guardian,https://tcgplayer-cdn.tcgplayer.com/product/653986_200w.jpg,62,24371,https://cpt.tcgcsv.com/LCf7,2025-09-26T04:11:04.067,1,Common,SUP141,Action,Brute,,,,0.01,0.15,0.75,0.07,,Normal,2,1,Attack,6,2,
653987,Familiar Stench,Familiar Stench,https://tcgplayer-cdn.tcgplayer.com/product/653987_200w.jpg,62,24371,https://cpt.tcgcsv.com/MCf7,2025-09-26T04:11:04.067,1,Common,SUP142,Action,Brute,,,,0.01,0.15,0.75,0.07,,Normal,2,1,Attack,6,2,
653987,Familiar Stench,Familiar Stench,https://tcgplayer-cdn.tcgplayer.com/product/653987_200w.jpg,62,24371,https://cpt.tcgcsv.com/MCf7,2025-09-26T04:11:04.067,1,Common,SUP142,Action,Brute,,,,0.15,0.25,4.99,0.25,,Rainbow Foil,2,1,Attack,6,2,
653988,Buckwild (Red),Buckwild Red,https://tcgplayer-cdn.tcgplayer.com/product/653988_200w.jpg,62,24371,https://cpt.tcgcsv.com/NCf7,2025-09-26T04:11:04.067,1,Common,SUP143,Action,Brute,,,,0.14,0.38,4.99,0.38,,Rainbow Foil,3,1,Attack,7,2,
653988,Buckwild (Red),Buckwild Red,https://tcgplayer-cdn.tcgplayer.com/product/653988_200w.jpg,62,24371,https://cpt.tcgcsv.com/NCf7,2025-09-26T04:11:04.067,1,Common,SUP143,Action,Brute,,,,0.09,0.2,0.99,0.17,,Normal,3,1,Attack,7,2,
653989,Buckwild (Yellow),Buckwild Yellow,https://tcgplayer-cdn.tcgplayer.com/product/653989_200w.jpg,62,24371,https://cpt.tcgcsv.com/PCf7,2025-09-26T04:11:04.067,1,Common,SUP144,Action,Brute,,,,0.03,0.2,0.78,0.14,,Normal,3,2,Attack,6,2,
653989,Buckwild (Yellow),Buckwild Yellow,https://tcgplayer-cdn.tcgplayer.com/product/653989_200w.jpg,62,24371,https://cpt.tcgcsv.com/PCf7,2025-09-26T04:11:04.067,1,Common,SUP144,Action,Brute,,,,0.14,0.41,4.99,0.41,,Rainbow Foil,3,2,Attack,6,2,
653990,Buckwild (Blue),Buckwild Blue,https://tcgplayer-cdn.tcgplayer.com/product/653990_200w.jpg,62,24371,https://cpt.tcgcsv.com/QCf7,2025-09-26T04:11:04.067,1,Common,SUP145,Action,Brute,,,,0.03,0.2,0.78,0.14,,Normal,3,3,Attack,5,2,
653990,Buckwild (Blue),Buckwild Blue,https://tcgplayer-cdn.tcgplayer.com/product/653990_200w.jpg,62,24371,https://cpt.tcgcsv.com/QCf7,2025-09-26T04:11:04.067,1,Common,SUP145,Action,Brute,,,,0.23,0.43,4.99,0.44,,Rainbow Foil,3,3,Attack,5,2,
653991,Flex Speed (Red),Flex Speed Red,https://tcgplayer-cdn.tcgplayer.com/product/653991_200w.jpg,62,24371,https://cpt.tcgcsv.com/RCf7,2025-09-26T04:11:04.067,1,Common,SUP146,Action,Brute,,,,0.03,0.19,1.0,0.08,,Normal,2,1,Attack,5,3,
653991,Flex Speed (Red),Flex Speed Red,https://tcgplayer-cdn.tcgplayer.com/product/653991_200w.jpg,62,24371,https://cpt.tcgcsv.com/RCf7,2025-09-26T04:11:04.067,1,Common,SUP146,Action,Brute,,,,0.09,0.4,19.99,0.41,,Rainbow Foil,2,1,Attack,5,3,
653992,Flex Speed (Yellow),Flex Speed Yellow,https://tcgplayer-cdn.tcgplayer.com/product/653992_200w.jpg,62,24371,https://cpt.tcgcsv.com/SCf7,2025-09-26T04:11:04.067,1,Common,SUP147,Action,Brute,,,,0.07,0.28,4.99,0.28,,Rainbow Foil,2,2,Attack,4,3,
653992,Flex Speed (Yellow),Flex Speed Yellow,https://tcgplayer-cdn.tcgplayer.com/product/653992_200w.jpg,62,24371,https://cpt.tcgcsv.com/SCf7,2025-09-26T04:11:04.067,1,Common,SUP147,Action,Brute,,,,0.01,0.15,0.75,0.06,,Normal,2,2,Attack,4,3,
653993,Flex Speed (Blue),Flex Speed Blue,https://tcgplayer-cdn.tcgplayer.com/product/653993_200w.jpg,62,24371,https://cpt.tcgcsv.com/TCf7,2025-09-26T04:11:04.067,1,Common,SUP148,Action,Brute,,,,0.01,0.15,0.99,0.08,,Normal,2,3,Attack,3,3,
653993,Flex Speed (Blue),Flex Speed Blue,https://tcgplayer-cdn.tcgplayer.com/product/653993_200w.jpg,62,24371,https://cpt.tcgcsv.com/TCf7,2025-09-26T04:11:04.067,1,Common,SUP148,Action,Brute,,,,0.09,0.28,4.99,0.28,,Rainbow Foil,2,3,Attack,3,3,
653994,Flex Strength (Red),Flex Strength Red,https://tcgplayer-cdn.tcgplayer.com/product/653994_200w.jpg,62,24371,https://cpt.tcgcsv.com/VCf7,2025-09-26T04:11:04.067,1,Common,SUP149,Action,Brute,,,,0.01,0.15,0.75,0.09,,Normal,2,1,Attack,4,3,
653994,Flex Strength (Red),Flex Strength Red,https://tcgplayer-cdn.tcgplayer.com/product/653994_200w.jpg,62,24371,https://cpt.tcgcsv.com/VCf7,2025-09-26T04:11:04.067,1,Common,SUP149,Action,Brute,,,,0.09,0.25,4.99,0.22,,Rainbow Foil,2,1,Attack,4,3,
653995,Flex Strength (Yellow),Flex Strength Yellow,https://tcgplayer-cdn.tcgplayer.com/product/653995_200w.jpg,62,24371,https://cpt.tcgcsv.com/WCf7,2025-09-26T04:11:04.067,1,Common,SUP150,Action,Brute,,,,0.1,0.3,4.99,0.3,,Rainbow Foil,2,2,Attack,3,3,
653995,Flex Strength (Yellow),Flex Strength Yellow,https://tcgplayer-cdn.tcgplayer.com/product/653995_200w.jpg,62,24371,https://cpt.tcgcsv.com/WCf7,2025-09-26T04:11:04.067,1,Common,SUP150,Action,Brute,,,,0.01,0.15,0.75,0.05,,Normal,2,2,Attack,3,3,
653996,Flex Strength (Blue),Flex Strength Blue,https://tcgplayer-cdn.tcgplayer.com/product/653996_200w.jpg,62,24371,https://cpt.tcgcsv.com/XCf7,2025-09-26T04:11:04.067,1,Common,SUP151,Action,Brute,,,,0.13,0.36,4.99,0.36,,Rainbow Foil,2,3,Attack,2,3,
653996,Flex Strength (Blue),Flex Strength Blue,https://tcgplayer-cdn.tcgplayer.com/product/653996_200w.jpg,62,24371,https://cpt.tcgcsv.com/XCf7,2025-09-26T04:11:04.067,1,Common,SUP151,Action,Brute,,,,0.01,0.15,9.88,0.1,,Normal,2,3,Attack,2,3,
653997,Give 'Em a Piece of Your Mind (Red),Give Em a Piece of Your Mind Red,https://tcgplayer-cdn.tcgplayer.com/product/653997_200w.jpg,62,24371,https://cpt.tcgcsv.com/ZCf7,2025-09-26T04:11:04.067,1,Common,SUP152,Action,Brute,,,,0.02,0.15,0.75,0.1,,Normal,2,1,Attack,7,2,
653997,Give 'Em a Piece of Your Mind (Red),Give Em a Piece of Your Mind Red,https://tcgplayer-cdn.tcgplayer.com/product/653997_200w.jpg,62,24371,https://cpt.tcgcsv.com/ZCf7,2025-09-26T04:11:04.067,1,Common,SUP152,Action,Brute,,,,0.09,0.3,4.99,0.26,,Rainbow Foil,2,1,Attack,7,2,
653998,Give 'Em a Piece of Your Mind (Yellow),Give Em a Piece of Your Mind Yellow,https://tcgplayer-cdn.tcgplayer.com/product/653998_200w.jpg,62,24371,https://cpt.tcgcsv.com/-Cf7,2025-09-26T04:11:04.067,1,Common,SUP153,Action,Brute,,,,0.08,0.28,4.99,0.25,,Rainbow Foil,2,2,Attack,6,2,
