productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extRarity,extNumber,extCardType,extCardSubType,extClass,extPower,extIntellect,extLife,extPitchValue,extDefenseValue,extCost,extFlavorText
224712,Welcome to Rathe Booster Box [1st Edition],Welcome to Rathe Booster Box 1st Edition,https://tcgplayer-cdn.tcgplayer.com/product/224712_200w.jpg,62,2726,https://cpt.tcgcsv.com/gVP2,2021-12-26T18:47:40.447,1,1420.6,3350.0,10000.0,1999.95,,Normal,,,,,,,,,,,,
224713,Welcome to Rathe Booster Pack [1st Edition],Welcome to Rathe Booster Pack 1st Edition,https://tcgplayer-cdn.tcgplayer.com/product/224713_200w.jpg,62,2726,https://cpt.tcgcsv.com/hVP2,2021-12-26T19:13:49.057,1,98.01,100.0,777.0,98.85,,Normal,,,,,,,,,,,,
224714,Welcome to Rathe Booster Box Case [1st Edition],Welcome to Rathe Booster Box Case 1st Edition,https://tcgplayer-cdn.tcgplayer.com/product/224714_200w.jpg,62,2726,https://cpt.tcgcsv.com/jVP2,2021-12-26T19:14:34.363,1,14000.0,14000.0,14000.0,,,Normal,,,,,,,,,,,,
224715,Hero Decks: Welcome to Rathe Display [1st Edition],Hero Decks Welcome to Rathe Display 1st Edition,https://tcgplayer-cdn.tcgplayer.com/product/224715_200w.jpg,62,2726,https://cpt.tcgcsv.com/kVP2,2021-12-26T18:47:16.357,1,275.9,409.48,1000.0,284.95,,Normal,,,,,,,,,,,,
224726,Welcome to Rathe Booster Box Case [Unlimited Edition],Welcome to Rathe Booster Box Case Unlimited Edition,https://tcgplayer-cdn.tcgplayer.com/product/224726_200w.jpg,62,2726,https://cpt.tcgcsv.com/xVP2,2021-12-29T19:10:31.023,1,284.98,302.99,999.99,307.77,,Normal,,,,,,,,,,,,
224727,Welcome to Rathe Booster Box [Unlimited Edition],Welcome to Rathe Booster Box Unlimited Edition,https://tcgplayer-cdn.tcgplayer.com/product/224727_200w.jpg,62,2726,https://cpt.tcgcsv.com/zVP2,2021-12-26T18:48:16.7,1,67.01,80.99,218.0,75.07,,Normal,,,,,,,,,,,,
224728,Welcome to Rathe Booster Pack [Unlimited Edition],Welcome to Rathe Booster Pack Unlimited Edition,https://tcgplayer-cdn.tcgplayer.com/product/224728_200w.jpg,62,2726,https://cpt.tcgcsv.com/BVP2,2021-12-29T19:10:50.723,1,2.99,5.0,9.75,5.22,,Normal,,,,,,,,,,,,
225011,Anothos // Bravo,Anothos Bravo,https://tcgplayer-cdn.tcgplayer.com/product/225011_200w.jpg,62,2726,https://cpt.tcgcsv.com/f0Q2,2025-03-04T21:47:27.577,2,1.0,1.0,1.0,,,1st Edition Normal,Token,WTR040 // WTR039,Hero;Weapon,Hammer (2H);Young,Guardian,4,4,20,,,,
225013,Heart of Fyendal,Heart of Fyendal,https://tcgplayer-cdn.tcgplayer.com/product/225013_200w.jpg,62,2726,https://cpt.tcgcsv.com/h0Q2,2020-11-05T20:51:02.903,1,224.75,236.58,649.99,238.17,,Unlimited Edition Rainbow Foil,Fabled,WTR000,Resource,Gem,Generic,,,,3,,,
225014,Scabskin Leathers,Scabskin Leathers,https://tcgplayer-cdn.tcgplayer.com/product/225014_200w.jpg,62,2726,https://cpt.tcgcsv.com/j0Q2,2020-11-05T20:45:37.28,1,1100.0,1100.0,1100.0,1199.99,,1st Edition Cold Foil,Legendary,WTR004,Equipment,Legs,Brute,,,,,2,,
225014,Scabskin Leathers,Scabskin Leathers,https://tcgplayer-cdn.tcgplayer.com/product/225014_200w.jpg,62,2726,https://cpt.tcgcsv.com/j0Q2,2020-11-05T20:45:37.28,1,37.0,39.75,75.0,40.76,,Unlimited Edition Rainbow Foil,Legendary,WTR004,Equipment,Legs,Brute,,,,,2,,
225015,Barkbone Strapping,Barkbone Strapping,https://tcgplayer-cdn.tcgplayer.com/product/225015_200w.jpg,62,2726,https://cpt.tcgcsv.com/k0Q2,2020-11-05T21:01:20.073,1,0.01,0.19,1.43,0.11,,Unlimited Edition Normal,Common,WTR005,Equipment,Chest,Brute,,,,,1,,
225015,Barkbone Strapping,Barkbone Strapping,https://tcgplayer-cdn.tcgplayer.com/product/225015_200w.jpg,62,2726,https://cpt.tcgcsv.com/k0Q2,2020-11-05T21:01:20.073,1,0.21,0.37,2.71,0.32,,1st Edition Normal,Common,WTR005,Equipment,Chest,Brute,,,,,1,,
225015,Barkbone Strapping,Barkbone Strapping,https://tcgplayer-cdn.tcgplayer.com/product/225015_200w.jpg,62,2726,https://cpt.tcgcsv.com/k0Q2,2020-11-05T21:01:20.073,1,138.9,159.99,309.99,140.99,,1st Edition Cold Foil,Common,WTR005,Equipment,Chest,Brute,,,,,1,,
225015,Barkbone Strapping,Barkbone Strapping,https://tcgplayer-cdn.tcgplayer.com/product/225015_200w.jpg,62,2726,https://cpt.tcgcsv.com/k0Q2,2020-11-05T21:01:20.073,1,0.15,0.39,9.95,0.36,,Unlimited Edition Rainbow Foil,Common,WTR005,Equipment,Chest,Brute,,,,,1,,
225016,"Anothos // Bravo, Showstopper",Anothos Bravo Showstopper,https://tcgplayer-cdn.tcgplayer.com/product/225016_200w.jpg,62,2726,https://cpt.tcgcsv.com/l0Q2,2025-03-04T21:47:32.653,2,1.0,1.0,1.0,,,1st Edition Normal,Token,WTR040 // WTR038,Hero;Weapon,Hammer (2H),Guardian,4,4,40,,,,
225017,Alpha Rampage,Alpha Rampage,https://tcgplayer-cdn.tcgplayer.com/product/225017_200w.jpg,62,2726,https://cpt.tcgcsv.com/m0Q2,2020-11-05T21:10:32.783,1,229.99,264.99,299.99,,,1st Edition Rainbow Foil,Majestic,WTR006,Action,Attack,Brute,9,,,1,3,3,
225017,Alpha Rampage,Alpha Rampage,https://tcgplayer-cdn.tcgplayer.com/product/225017_200w.jpg,62,2726,https://cpt.tcgcsv.com/m0Q2,2020-11-05T21:10:32.783,1,0.17,0.62,15.0,0.29,,Unlimited Edition Normal,Majestic,WTR006,Action,Attack,Brute,9,,,1,3,3,
225017,Alpha Rampage,Alpha Rampage,https://tcgplayer-cdn.tcgplayer.com/product/225017_200w.jpg,62,2726,https://cpt.tcgcsv.com/m0Q2,2020-11-05T21:10:32.783,1,4.92,14.0,24.99,9.95,,1st Edition Normal,Majestic,WTR006,Action,Attack,Brute,9,,,1,3,3,
225017,Alpha Rampage,Alpha Rampage,https://tcgplayer-cdn.tcgplayer.com/product/225017_200w.jpg,62,2726,https://cpt.tcgcsv.com/m0Q2,2020-11-05T21:10:32.783,1,2.25,3.0,20.0,2.67,,Unlimited Edition Rainbow Foil,Majestic,WTR006,Action,Attack,Brute,9,,,1,3,3,
225018,Anothos // Dawnblade,Anothos Dawnblade,https://tcgplayer-cdn.tcgplayer.com/product/225018_200w.jpg,62,2726,https://cpt.tcgcsv.com/n0Q2,2025-03-04T21:47:38.05,2,1.0,1.0,1.0,,,1st Edition Normal,Token,WTR040 // WTR115,Weapon,Hammer (2H);Sword (2H),Guardian;Warrior,4 // 3,,,,,,
225019,Bloodrush Bellow,Bloodrush Bellow,https://tcgplayer-cdn.tcgplayer.com/product/225019_200w.jpg,62,2726,https://cpt.tcgcsv.com/p0Q2,2020-11-30T13:14:05.983,1,8.0,8.51,16.99,8.64,,1st Edition Normal,Majestic,WTR007,Action,,Brute,,,,2,3,1,
225019,Bloodrush Bellow,Bloodrush Bellow,https://tcgplayer-cdn.tcgplayer.com/product/225019_200w.jpg,62,2726,https://cpt.tcgcsv.com/p0Q2,2020-11-30T13:14:05.983,1,404.0,420.75,795.0,,,1st Edition Rainbow Foil,Majestic,WTR007,Action,,Brute,,,,2,3,1,
225019,Bloodrush Bellow,Bloodrush Bellow,https://tcgplayer-cdn.tcgplayer.com/product/225019_200w.jpg,62,2726,https://cpt.tcgcsv.com/p0Q2,2020-11-30T13:14:05.983,1,3.99,5.95,22.22,5.17,,Unlimited Edition Normal,Majestic,WTR007,Action,,Brute,,,,2,3,1,
225019,Bloodrush Bellow,Bloodrush Bellow,https://tcgplayer-cdn.tcgplayer.com/product/225019_200w.jpg,62,2726,https://cpt.tcgcsv.com/p0Q2,2020-11-30T13:14:05.983,1,12.12,13.98,29.99,15.52,,Unlimited Edition Rainbow Foil,Majestic,WTR007,Action,,Brute,,,,2,3,1,
225020,Anothos // Dorinthea,Anothos Dorinthea,https://tcgplayer-cdn.tcgplayer.com/product/225020_200w.jpg,62,2726,https://cpt.tcgcsv.com/q0Q2,2025-03-04T21:47:45.52,2,0.49,0.49,0.49,,,Unlimited Edition Normal,Token,WTR040 // WTR114,Hero;Weapon,Hammer (2H);Young,Guardian;Warrior,4,4,20,,,,
225020,Anothos // Dorinthea,Anothos Dorinthea,https://tcgplayer-cdn.tcgplayer.com/product/225020_200w.jpg,62,2726,https://cpt.tcgcsv.com/q0Q2,2025-03-04T21:47:45.52,2,1.0,1.0,1.0,,,1st Edition Normal,Token,WTR040 // WTR114,Hero;Weapon,Hammer (2H);Young,Guardian;Warrior,4,4,20,,,,
225021,Anothos // Dorinthea Ironsong,Anothos Dorinthea Ironsong,https://tcgplayer-cdn.tcgplayer.com/product/225021_200w.jpg,62,2726,https://cpt.tcgcsv.com/r0Q2,2025-03-04T21:47:50.737,2,0.01,0.15,1.25,0.11,,Unlimited Edition Normal,Token,WTR040 // WTR113,Hero;Weapon,Hammer (2H),Guardian;Warrior,4,4,40,,,,
225021,Anothos // Dorinthea Ironsong,Anothos Dorinthea Ironsong,https://tcgplayer-cdn.tcgplayer.com/product/225021_200w.jpg,62,2726,https://cpt.tcgcsv.com/r0Q2,2025-03-04T21:47:50.737,2,0.15,1.49,5.0,0.2,,1st Edition Normal,Token,WTR040 // WTR113,Hero;Weapon,Hammer (2H),Guardian;Warrior,4,4,40,,,,
225022,Reckless Swing,Reckless Swing,https://tcgplayer-cdn.tcgplayer.com/product/225022_200w.jpg,62,2726,https://cpt.tcgcsv.com/s0Q2,2020-11-05T21:25:38.167,1,0.5,1.05,10.0,0.91,,Unlimited Edition Normal,Super Rare,WTR008,Defense Reaction,,Brute,,,,3,4,0,
225022,Reckless Swing,Reckless Swing,https://tcgplayer-cdn.tcgplayer.com/product/225022_200w.jpg,62,2726,https://cpt.tcgcsv.com/s0Q2,2020-11-05T21:25:38.167,1,3.36,4.06,40.98,4.93,,1st Edition Normal,Super Rare,WTR008,Defense Reaction,,Brute,,,,3,4,0,
225022,Reckless Swing,Reckless Swing,https://tcgplayer-cdn.tcgplayer.com/product/225022_200w.jpg,62,2726,https://cpt.tcgcsv.com/s0Q2,2020-11-05T21:25:38.167,1,69.99,98.51,149.99,,,1st Edition Rainbow Foil,Super Rare,WTR008,Defense Reaction,,Brute,,,,3,4,0,
225022,Reckless Swing,Reckless Swing,https://tcgplayer-cdn.tcgplayer.com/product/225022_200w.jpg,62,2726,https://cpt.tcgcsv.com/s0Q2,2020-11-05T21:25:38.167,1,2.49,3.49,40.0,3.62,,Unlimited Edition Rainbow Foil,Super Rare,WTR008,Defense Reaction,,Brute,,,,3,4,0,
225023,Anothos // Harmonized Kodachi,Anothos Harmonized Kodachi,https://tcgplayer-cdn.tcgplayer.com/product/225023_200w.jpg,62,2726,https://cpt.tcgcsv.com/t0Q2,2025-03-04T21:47:55.99,2,0.15,0.25,2.09,,,1st Edition Normal,Token,WTR040 // WTR078,Weapon,Dagger (1H);Hammer (2H),Guardian;Ninja,4 // 1,,,,,,
225023,Anothos // Harmonized Kodachi,Anothos Harmonized Kodachi,https://tcgplayer-cdn.tcgplayer.com/product/225023_200w.jpg,62,2726,https://cpt.tcgcsv.com/t0Q2,2025-03-04T21:47:55.99,2,0.02,0.15,1.3,0.14,,Unlimited Edition Normal,Token,WTR040 // WTR078,Weapon,Dagger (1H);Hammer (2H),Guardian;Ninja,4 // 1,,,,,,
225024,Sand Sketched Plan,Sand Sketched Plan,https://tcgplayer-cdn.tcgplayer.com/product/225024_200w.jpg,62,2726,https://cpt.tcgcsv.com/v0Q2,2020-11-05T21:25:51.973,1,1.54,1.98,25.98,1.81,,1st Edition Normal,Super Rare,WTR009,Action,,Brute,,,,3,3,0,
225024,Sand Sketched Plan,Sand Sketched Plan,https://tcgplayer-cdn.tcgplayer.com/product/225024_200w.jpg,62,2726,https://cpt.tcgcsv.com/v0Q2,2020-11-05T21:25:51.973,1,88.99,99.99,199.99,,,1st Edition Rainbow Foil,Super Rare,WTR009,Action,,Brute,,,,3,3,0,
225024,Sand Sketched Plan,Sand Sketched Plan,https://tcgplayer-cdn.tcgplayer.com/product/225024_200w.jpg,62,2726,https://cpt.tcgcsv.com/v0Q2,2020-11-05T21:25:51.973,1,0.1,0.5,15.0,0.39,,Unlimited Edition Normal,Super Rare,WTR009,Action,,Brute,,,,3,3,0,
225024,Sand Sketched Plan,Sand Sketched Plan,https://tcgplayer-cdn.tcgplayer.com/product/225024_200w.jpg,62,2726,https://cpt.tcgcsv.com/v0Q2,2020-11-05T21:25:51.973,1,0.9,1.2,9.99,1.16,,Unlimited Edition Rainbow Foil,Super Rare,WTR009,Action,,Brute,,,,3,3,0,
225025,Bone Head Barrier,Bone Head Barrier,https://tcgplayer-cdn.tcgplayer.com/product/225025_200w.jpg,62,2726,https://cpt.tcgcsv.com/w0Q2,2020-11-05T21:25:05.327,1,0.99,2.02,22.99,1.95,,1st Edition Normal,Super Rare,WTR010,Instant,,Brute,,,,2,,1,"<em>""Sometimes you gotta roll with the punches.""</em>"
225025,Bone Head Barrier,Bone Head Barrier,https://tcgplayer-cdn.tcgplayer.com/product/225025_200w.jpg,62,2726,https://cpt.tcgcsv.com/w0Q2,2020-11-05T21:25:05.327,1,0.09,0.4,10.0,0.24,,Unlimited Edition Normal,Super Rare,WTR010,Instant,,Brute,,,,2,,1,"<em>""Sometimes you gotta roll with the punches.""</em>"
225025,Bone Head Barrier,Bone Head Barrier,https://tcgplayer-cdn.tcgplayer.com/product/225025_200w.jpg,62,2726,https://cpt.tcgcsv.com/w0Q2,2020-11-05T21:25:05.327,1,69.68,81.56,199.99,,,1st Edition Rainbow Foil,Super Rare,WTR010,Instant,,Brute,,,,2,,1,"<em>""Sometimes you gotta roll with the punches.""</em>"
225025,Bone Head Barrier,Bone Head Barrier,https://tcgplayer-cdn.tcgplayer.com/product/225025_200w.jpg,62,2726,https://cpt.tcgcsv.com/w0Q2,2020-11-05T21:25:05.327,1,0.2,0.99,15.0,0.39,,Unlimited Edition Rainbow Foil,Super Rare,WTR010,Instant,,Brute,,,,2,,1,"<em>""Sometimes you gotta roll with the punches.""</em>"
225026,Anothos // Katsu,Anothos Katsu,https://tcgplayer-cdn.tcgplayer.com/product/225026_200w.jpg,62,2726,https://cpt.tcgcsv.com/x0Q2,2025-03-04T21:48:00.41,2,0.22,1.0,15.24,,,1st Edition Normal,Token,WTR040 // WTR077,Hero;Weapon,Hammer (2H);Young,Guardian;Ninja,4,4,20,,,,
225026,Anothos // Katsu,Anothos Katsu,https://tcgplayer-cdn.tcgplayer.com/product/225026_200w.jpg,62,2726,https://cpt.tcgcsv.com/x0Q2,2025-03-04T21:48:00.41,2,0.01,0.15,1.01,0.08,,Unlimited Edition Normal,Token,WTR040 // WTR077,Hero;Weapon,Hammer (2H);Young,Guardian;Ninja,4,4,20,,,,
225027,Breakneck Battery (Red),Breakneck Battery Red,https://tcgplayer-cdn.tcgplayer.com/product/225027_200w.jpg,62,2726,https://cpt.tcgcsv.com/z0Q2,2020-11-05T21:13:24.593,1,0.25,0.33,3.0,0.29,,1st Edition Normal,Rare,WTR011,Action,Attack,Brute,6,,,1,3,2,
225027,Breakneck Battery (Red),Breakneck Battery Red,https://tcgplayer-cdn.tcgplayer.com/product/225027_200w.jpg,62,2726,https://cpt.tcgcsv.com/z0Q2,2020-11-05T21:13:24.593,1,0.05,0.2,1.43,0.16,,Unlimited Edition Normal,Rare,WTR011,Action,Attack,Brute,6,,,1,3,2,
225027,Breakneck Battery (Red),Breakneck Battery Red,https://tcgplayer-cdn.tcgplayer.com/product/225027_200w.jpg,62,2726,https://cpt.tcgcsv.com/z0Q2,2020-11-05T21:13:24.593,1,4.99,8.74,19.99,8.49,,1st Edition Rainbow Foil,Rare,WTR011,Action,Attack,Brute,6,,,1,3,2,
225027,Breakneck Battery (Red),Breakneck Battery Red,https://tcgplayer-cdn.tcgplayer.com/product/225027_200w.jpg,62,2726,https://cpt.tcgcsv.com/z0Q2,2020-11-05T21:13:24.593,1,0.16,0.4,9.95,0.34,,Unlimited Edition Rainbow Foil,Rare,WTR011,Action,Attack,Brute,6,,,1,3,2,
225028,"Anothos // Katsu, the Wanderer",Anothos Katsu the Wanderer,https://tcgplayer-cdn.tcgplayer.com/product/225028_200w.jpg,62,2726,https://cpt.tcgcsv.com/B0Q2,2025-03-04T21:48:06.003,2,1.0,1.0,1.0,,,1st Edition Normal,Token,WTR040 // WTR076,Hero;Weapon,Hammer (2H),Guardian;Ninja,4,4,40,,,,
225029,Breakneck Battery (Yellow),Breakneck Battery Yellow,https://tcgplayer-cdn.tcgplayer.com/product/225029_200w.jpg,62,2726,https://cpt.tcgcsv.com/C0Q2,2020-11-05T21:13:27.977,1,0.01,0.2,1.3,0.08,,Unlimited Edition Normal,Rare,WTR012,Action,Attack,Brute,5,,,2,3,2,
225029,Breakneck Battery (Yellow),Breakneck Battery Yellow,https://tcgplayer-cdn.tcgplayer.com/product/225029_200w.jpg,62,2726,https://cpt.tcgcsv.com/C0Q2,2020-11-05T21:13:27.977,1,8.99,17.48,39.99,8.99,,1st Edition Rainbow Foil,Rare,WTR012,Action,Attack,Brute,5,,,2,3,2,
225029,Breakneck Battery (Yellow),Breakneck Battery Yellow,https://tcgplayer-cdn.tcgplayer.com/product/225029_200w.jpg,62,2726,https://cpt.tcgcsv.com/C0Q2,2020-11-05T21:13:27.977,1,0.25,0.6,3.0,,,1st Edition Normal,Rare,WTR012,Action,Attack,Brute,5,,,2,3,2,
225029,Breakneck Battery (Yellow),Breakneck Battery Yellow,https://tcgplayer-cdn.tcgplayer.com/product/225029_200w.jpg,62,2726,https://cpt.tcgcsv.com/C0Q2,2020-11-05T21:13:27.977,1,0.08,0.25,9.95,,,Unlimited Edition Rainbow Foil,Rare,WTR012,Action,Attack,Brute,5,,,2,3,2,
225030,Breakneck Battery (Blue),Breakneck Battery Blue,https://tcgplayer-cdn.tcgplayer.com/product/225030_200w.jpg,62,2726,https://cpt.tcgcsv.com/D0Q2,2020-11-05T21:13:20.403,1,0.04,0.24,1.42,0.18,,Unlimited Edition Normal,Rare,WTR013,Action,Attack,Brute,4,,,3,3,2,
225030,Breakneck Battery (Blue),Breakneck Battery Blue,https://tcgplayer-cdn.tcgplayer.com/product/225030_200w.jpg,62,2726,https://cpt.tcgcsv.com/D0Q2,2020-11-05T21:13:20.403,1,0.22,0.4,1.49,,,1st Edition Normal,Rare,WTR013,Action,Attack,Brute,4,,,3,3,2,
225030,Breakneck Battery (Blue),Breakneck Battery Blue,https://tcgplayer-cdn.tcgplayer.com/product/225030_200w.jpg,62,2726,https://cpt.tcgcsv.com/D0Q2,2020-11-05T21:13:20.403,1,14.94,14.95,34.99,,,1st Edition Rainbow Foil,Rare,WTR013,Action,Attack,Brute,4,,,3,3,2,
225030,Breakneck Battery (Blue),Breakneck Battery Blue,https://tcgplayer-cdn.tcgplayer.com/product/225030_200w.jpg,62,2726,https://cpt.tcgcsv.com/D0Q2,2020-11-05T21:13:20.403,1,0.1,0.27,9.95,0.25,,Unlimited Edition Rainbow Foil,Rare,WTR013,Action,Attack,Brute,4,,,3,3,2,
225031,Savage Feast (Red),Savage Feast Red,https://tcgplayer-cdn.tcgplayer.com/product/225031_200w.jpg,62,2726,https://cpt.tcgcsv.com/F0Q2,2020-11-05T21:15:13.747,1,0.1,0.3,9999.99,0.27,,Unlimited Edition Normal,Rare,WTR014,Action,Attack,Brute,6,,,1,3,1,
225031,Savage Feast (Red),Savage Feast Red,https://tcgplayer-cdn.tcgplayer.com/product/225031_200w.jpg,62,2726,https://cpt.tcgcsv.com/F0Q2,2020-11-05T21:15:13.747,1,2.2,2.42,8.95,2.4,,1st Edition Normal,Rare,WTR014,Action,Attack,Brute,6,,,1,3,1,
225031,Savage Feast (Red),Savage Feast Red,https://tcgplayer-cdn.tcgplayer.com/product/225031_200w.jpg,62,2726,https://cpt.tcgcsv.com/F0Q2,2020-11-05T21:15:13.747,1,44.23,45.22,45.94,45.27,,1st Edition Rainbow Foil,Rare,WTR014,Action,Attack,Brute,6,,,1,3,1,
225031,Savage Feast (Red),Savage Feast Red,https://tcgplayer-cdn.tcgplayer.com/product/225031_200w.jpg,62,2726,https://cpt.tcgcsv.com/F0Q2,2020-11-05T21:15:13.747,1,0.75,1.4,19.95,1.6,,Unlimited Edition Rainbow Foil,Rare,WTR014,Action,Attack,Brute,6,,,1,3,1,
225032,Savage Feast (Yellow),Savage Feast Yellow,https://tcgplayer-cdn.tcgplayer.com/product/225032_200w.jpg,62,2726,https://cpt.tcgcsv.com/G0Q2,2020-11-05T21:15:14.017,1,0.03,0.21,1.41,0.14,,Unlimited Edition Normal,Rare,WTR015,Action,Attack,Brute,5,,,2,3,1,
225032,Savage Feast (Yellow),Savage Feast Yellow,https://tcgplayer-cdn.tcgplayer.com/product/225032_200w.jpg,62,2726,https://cpt.tcgcsv.com/G0Q2,2020-11-05T21:15:14.017,1,8.69,11.0,29.99,,,1st Edition Rainbow Foil,Rare,WTR015,Action,Attack,Brute,5,,,2,3,1,
225032,Savage Feast (Yellow),Savage Feast Yellow,https://tcgplayer-cdn.tcgplayer.com/product/225032_200w.jpg,62,2726,https://cpt.tcgcsv.com/G0Q2,2020-11-05T21:15:14.017,1,0.1,0.5,1.55,0.1,,1st Edition Normal,Rare,WTR015,Action,Attack,Brute,5,,,2,3,1,
225032,Savage Feast (Yellow),Savage Feast Yellow,https://tcgplayer-cdn.tcgplayer.com/product/225032_200w.jpg,62,2726,https://cpt.tcgcsv.com/G0Q2,2020-11-05T21:15:14.017,1,0.08,0.27,9.95,0.28,,Unlimited Edition Rainbow Foil,Rare,WTR015,Action,Attack,Brute,5,,,2,3,1,
225033,Savage Feast (Blue),Savage Feast Blue,https://tcgplayer-cdn.tcgplayer.com/product/225033_200w.jpg,62,2726,https://cpt.tcgcsv.com/H0Q2,2020-11-05T21:15:13.287,1,0.04,0.24,1.05,0.09,,Unlimited Edition Normal,Rare,WTR016,Action,Attack,Brute,4,,,3,3,1,
225033,Savage Feast (Blue),Savage Feast Blue,https://tcgplayer-cdn.tcgplayer.com/product/225033_200w.jpg,62,2726,https://cpt.tcgcsv.com/H0Q2,2020-11-05T21:15:13.287,1,0.75,0.91,24.89,,,1st Edition Normal,Rare,WTR016,Action,Attack,Brute,4,,,3,3,1,
225033,Savage Feast (Blue),Savage Feast Blue,https://tcgplayer-cdn.tcgplayer.com/product/225033_200w.jpg,62,2726,https://cpt.tcgcsv.com/H0Q2,2020-11-05T21:15:13.287,1,6.98,8.97,19.99,6.98,,1st Edition Rainbow Foil,Rare,WTR016,Action,Attack,Brute,4,,,3,3,1,
225033,Savage Feast (Blue),Savage Feast Blue,https://tcgplayer-cdn.tcgplayer.com/product/225033_200w.jpg,62,2726,https://cpt.tcgcsv.com/H0Q2,2020-11-05T21:15:13.287,1,0.1,0.25,9.95,,,Unlimited Edition Rainbow Foil,Rare,WTR016,Action,Attack,Brute,4,,,3,3,1,
225034,Barraging Beatdown (Red),Barraging Beatdown Red,https://tcgplayer-cdn.tcgplayer.com/product/225034_200w.jpg,62,2726,https://cpt.tcgcsv.com/J0Q2,2020-11-05T21:12:42.9,1,0.56,0.75,4.0,0.58,,1st Edition Normal,Rare,WTR017,Action,,Brute,,,,1,3,0,
225034,Barraging Beatdown (Red),Barraging Beatdown Red,https://tcgplayer-cdn.tcgplayer.com/product/225034_200w.jpg,62,2726,https://cpt.tcgcsv.com/J0Q2,2020-11-05T21:12:42.9,1,0.05,0.25,1.05,0.18,,Unlimited Edition Normal,Rare,WTR017,Action,,Brute,,,,1,3,0,
225034,Barraging Beatdown (Red),Barraging Beatdown Red,https://tcgplayer-cdn.tcgplayer.com/product/225034_200w.jpg,62,2726,https://cpt.tcgcsv.com/J0Q2,2020-11-05T21:12:42.9,1,13.01,15.12,24.99,15.12,,1st Edition Rainbow Foil,Rare,WTR017,Action,,Brute,,,,1,3,0,
225034,Barraging Beatdown (Red),Barraging Beatdown Red,https://tcgplayer-cdn.tcgplayer.com/product/225034_200w.jpg,62,2726,https://cpt.tcgcsv.com/J0Q2,2020-11-05T21:12:42.9,1,0.15,0.5,9.95,0.39,,Unlimited Edition Rainbow Foil,Rare,WTR017,Action,,Brute,,,,1,3,0,
225035,Barraging Beatdown (Yellow),Barraging Beatdown Yellow,https://tcgplayer-cdn.tcgplayer.com/product/225035_200w.jpg,62,2726,https://cpt.tcgcsv.com/K0Q2,2020-11-05T21:12:47.883,1,0.71,0.9,3.0,,,1st Edition Normal,Rare,WTR018,Action,,Brute,,,,2,3,0,
225035,Barraging Beatdown (Yellow),Barraging Beatdown Yellow,https://tcgplayer-cdn.tcgplayer.com/product/225035_200w.jpg,62,2726,https://cpt.tcgcsv.com/K0Q2,2020-11-05T21:12:47.883,1,0.05,0.25,1.46,0.15,,Unlimited Edition Normal,Rare,WTR018,Action,,Brute,,,,2,3,0,
225035,Barraging Beatdown (Yellow),Barraging Beatdown Yellow,https://tcgplayer-cdn.tcgplayer.com/product/225035_200w.jpg,62,2726,https://cpt.tcgcsv.com/K0Q2,2020-11-05T21:12:47.883,1,23.66,27.97,173.6,,,1st Edition Rainbow Foil,Rare,WTR018,Action,,Brute,,,,2,3,0,
225035,Barraging Beatdown (Yellow),Barraging Beatdown Yellow,https://tcgplayer-cdn.tcgplayer.com/product/225035_200w.jpg,62,2726,https://cpt.tcgcsv.com/K0Q2,2020-11-05T21:12:47.883,1,0.14,0.44,9.95,0.45,,Unlimited Edition Rainbow Foil,Rare,WTR018,Action,,Brute,,,,2,3,0,
225036,Barraging Beatdown (Blue),Barraging Beatdown Blue,https://tcgplayer-cdn.tcgplayer.com/product/225036_200w.jpg,62,2726,https://cpt.tcgcsv.com/L0Q2,2020-11-05T21:12:37.4,1,23.0,24.28,150.0,22.0,,1st Edition Rainbow Foil,Rare,WTR019,Action,,Brute,,,,3,3,0,
225036,Barraging Beatdown (Blue),Barraging Beatdown Blue,https://tcgplayer-cdn.tcgplayer.com/product/225036_200w.jpg,62,2726,https://cpt.tcgcsv.com/L0Q2,2020-11-05T21:12:37.4,1,0.3,1.4,2.0,1.46,,1st Edition Normal,Rare,WTR019,Action,,Brute,,,,3,3,0,
225036,Barraging Beatdown (Blue),Barraging Beatdown Blue,https://tcgplayer-cdn.tcgplayer.com/product/225036_200w.jpg,62,2726,https://cpt.tcgcsv.com/L0Q2,2020-11-05T21:12:37.4,1,0.15,0.41,2.27,0.34,,Unlimited Edition Normal,Rare,WTR019,Action,,Brute,,,,3,3,0,
225036,Barraging Beatdown (Blue),Barraging Beatdown Blue,https://tcgplayer-cdn.tcgplayer.com/product/225036_200w.jpg,62,2726,https://cpt.tcgcsv.com/L0Q2,2020-11-05T21:12:37.4,1,0.39,0.75,9.95,1.02,,Unlimited Edition Rainbow Foil,Rare,WTR019,Action,,Brute,,,,3,3,0,
225037,Savage Swing (Red),Savage Swing Red,https://tcgplayer-cdn.tcgplayer.com/product/225037_200w.jpg,62,2726,https://cpt.tcgcsv.com/M0Q2,2020-11-05T21:25:06.24,1,0.01,0.15,1.42,0.1,,Unlimited Edition Normal,Common,WTR020,Action,Attack,Brute,7,,,1,3,1,"<em>""I should have listened – no amount of money is worth coming to this wretched place.""</em>"
