productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extRarity,extNumber,extCardType,extClass,extIntellect,extLife,extCardSubType,extTalent,extCost,extPitchValue,extDefenseValue,extPower,extFlavorText
612687,Incision (Blue),Incision Blue,https://tcgplayer-cdn.tcgplayer.com/product/612687_200w.jpg,62,23815,https://cpt.tcgcsv.com/M5W6,2025-01-31T05:10:13.37,1,0.12,0.31,5.0,0.28,,Rainbow Foil,Common,HNT207,Attack Reaction,Warrior;Assassin,,,,,0,3,3,,
612688,Scar Tissue (Red),Scar Tissue Red,https://tcgplayer-cdn.tcgplayer.com/product/612688_200w.jpg,62,23815,https://cpt.tcgcsv.com/N5W6,2025-01-31T05:10:13.37,1,0.19,0.31,5.0,0.29,,Rainbow Foil,Common,HNT208,Attack Reaction,Warrior;Assassin,,,,,0,1,2,,
612688,Scar Tissue (Red),Scar Tissue Red,https://tcgplayer-cdn.tcgplayer.com/product/612688_200w.jpg,62,23815,https://cpt.tcgcsv.com/N5W6,2025-01-31T05:10:13.37,1,0.05,0.22,1.47,0.15,,Normal,Common,HNT208,Attack Reaction,Warrior;Assassin,,,,,0,1,2,,
612689,Scar Tissue (Yellow),Scar Tissue Yellow,https://tcgplayer-cdn.tcgplayer.com/product/612689_200w.jpg,62,23815,https://cpt.tcgcsv.com/P5W6,2025-01-31T05:10:13.37,1,0.2,0.35,5.0,0.33,,Rainbow Foil,Common,HNT209,Attack Reaction,Warrior;Assassin,,,,,0,2,2,,
612689,Scar Tissue (Yellow),Scar Tissue Yellow,https://tcgplayer-cdn.tcgplayer.com/product/612689_200w.jpg,62,23815,https://cpt.tcgcsv.com/P5W6,2025-01-31T05:10:13.37,1,0.05,0.2,1.0,0.13,,Normal,Common,HNT209,Attack Reaction,Warrior;Assassin,,,,,0,2,2,,
612690,Scar Tissue (Blue),Scar Tissue Blue,https://tcgplayer-cdn.tcgplayer.com/product/612690_200w.jpg,62,23815,https://cpt.tcgcsv.com/Q5W6,2025-01-31T05:10:13.37,1,0.05,0.2,1.0,0.12,,Normal,Common,HNT210,Attack Reaction,Warrior;Assassin,,,,,0,3,2,,
612690,Scar Tissue (Blue),Scar Tissue Blue,https://tcgplayer-cdn.tcgplayer.com/product/612690_200w.jpg,62,23815,https://cpt.tcgcsv.com/Q5W6,2025-01-31T05:10:13.37,1,0.15,0.25,5.0,0.23,,Rainbow Foil,Common,HNT210,Attack Reaction,Warrior;Assassin,,,,,0,3,2,,
612691,Take a Stab (Red),Take a Stab Red,https://tcgplayer-cdn.tcgplayer.com/product/612691_200w.jpg,62,23815,https://cpt.tcgcsv.com/R5W6,2025-01-31T05:10:13.37,1,0.15,0.25,1.0,0.22,,Rainbow Foil,Common,HNT211,Attack Reaction,Warrior;Assassin,,,,,0,1,2,,
612691,Take a Stab (Red),Take a Stab Red,https://tcgplayer-cdn.tcgplayer.com/product/612691_200w.jpg,62,23815,https://cpt.tcgcsv.com/R5W6,2025-01-31T05:10:13.37,1,0.05,0.2,1.43,0.12,,Normal,Common,HNT211,Attack Reaction,Warrior;Assassin,,,,,0,1,2,,
612692,Take a Stab (Yellow),Take a Stab Yellow,https://tcgplayer-cdn.tcgplayer.com/product/612692_200w.jpg,62,23815,https://cpt.tcgcsv.com/S5W6,2025-01-31T05:10:13.37,1,0.01,0.15,1.0,0.1,,Normal,Common,HNT212,Attack Reaction,Warrior;Assassin,,,,,0,2,2,,
612692,Take a Stab (Yellow),Take a Stab Yellow,https://tcgplayer-cdn.tcgplayer.com/product/612692_200w.jpg,62,23815,https://cpt.tcgcsv.com/S5W6,2025-01-31T05:10:13.37,1,0.1,0.24,0.99,0.2,,Rainbow Foil,Common,HNT212,Attack Reaction,Warrior;Assassin,,,,,0,2,2,,
612693,Take a Stab (Blue),Take a Stab Blue,https://tcgplayer-cdn.tcgplayer.com/product/612693_200w.jpg,62,23815,https://cpt.tcgcsv.com/T5W6,2025-01-31T05:10:13.37,1,0.05,0.25,2.0,0.2,,Rainbow Foil,Common,HNT213,Attack Reaction,Warrior;Assassin,,,,,0,3,2,,
612693,Take a Stab (Blue),Take a Stab Blue,https://tcgplayer-cdn.tcgplayer.com/product/612693_200w.jpg,62,23815,https://cpt.tcgcsv.com/T5W6,2025-01-31T05:10:13.37,1,0.05,0.15,0.79,0.08,,Normal,Common,HNT213,Attack Reaction,Warrior;Assassin,,,,,0,3,2,,
612694,Den of the Spider (Red),Den of the Spider Red,https://tcgplayer-cdn.tcgplayer.com/product/612694_200w.jpg,62,23815,https://cpt.tcgcsv.com/V5W6,2025-01-31T05:10:13.37,1,0.05,0.2,1.43,0.1,,Normal,Common,HNT214,Defense Reaction,Warrior;Assassin,,,Trap,,0,1,3,,
612694,Den of the Spider (Red),Den of the Spider Red,https://tcgplayer-cdn.tcgplayer.com/product/612694_200w.jpg,62,23815,https://cpt.tcgcsv.com/V5W6,2025-01-31T05:10:13.37,1,0.12,0.31,5.0,0.28,,Rainbow Foil,Common,HNT214,Defense Reaction,Warrior;Assassin,,,Trap,,0,1,3,,
612695,Blade Beckoner Helm,Blade Beckoner Helm,https://tcgplayer-cdn.tcgplayer.com/product/612695_200w.jpg,62,23815,https://cpt.tcgcsv.com/W5W6,2025-01-31T05:10:13.37,1,3.66,4.99,45.0,4.71,,Normal,Rare,HNT216,Equipment,Generic,,,Head,,,,1,,
612695,Blade Beckoner Helm,Blade Beckoner Helm,https://tcgplayer-cdn.tcgplayer.com/product/612695_200w.jpg,62,23815,https://cpt.tcgcsv.com/W5W6,2025-01-31T05:10:13.37,1,15.0,16.92,29.95,17.14,,Cold Foil,Rare,HNT216,Equipment,Generic,,,Head,,,,1,,
612696,Blade Beckoner Plating,Blade Beckoner Plating,https://tcgplayer-cdn.tcgplayer.com/product/612696_200w.jpg,62,23815,https://cpt.tcgcsv.com/X5W6,2025-01-31T05:10:13.37,1,4.0,6.64,19.99,5.64,,Cold Foil,Rare,HNT217,Equipment,Generic,,,Chest,,,,1,,
612696,Blade Beckoner Plating,Blade Beckoner Plating,https://tcgplayer-cdn.tcgplayer.com/product/612696_200w.jpg,62,23815,https://cpt.tcgcsv.com/X5W6,2025-01-31T05:10:13.37,1,0.25,0.68,4.99,0.59,,Normal,Rare,HNT217,Equipment,Generic,,,Chest,,,,1,,
612697,Blade Beckoner Gauntlets,Blade Beckoner Gauntlets,https://tcgplayer-cdn.tcgplayer.com/product/612697_200w.jpg,62,23815,https://cpt.tcgcsv.com/Z5W6,2025-01-31T05:10:13.37,1,2.4,2.75,7.99,2.6,,Normal,Rare,HNT218,Equipment,Generic,,,Arms,,,,1,,
612697,Blade Beckoner Gauntlets,Blade Beckoner Gauntlets,https://tcgplayer-cdn.tcgplayer.com/product/612697_200w.jpg,62,23815,https://cpt.tcgcsv.com/Z5W6,2025-01-31T05:10:13.37,1,7.01,14.75,29.95,15.72,,Cold Foil,Rare,HNT218,Equipment,Generic,,,Arms,,,,1,,
612698,Blade Beckoner Boots,Blade Beckoner Boots,https://tcgplayer-cdn.tcgplayer.com/product/612698_200w.jpg,62,23815,https://cpt.tcgcsv.com/-5W6,2025-01-31T05:10:13.37,1,15.58,17.98,33.99,17.99,,Cold Foil,Rare,HNT219,Equipment,Generic,,,Legs,,,,1,,
612698,Blade Beckoner Boots,Blade Beckoner Boots,https://tcgplayer-cdn.tcgplayer.com/product/612698_200w.jpg,62,23815,https://cpt.tcgcsv.com/-5W6,2025-01-31T05:10:13.37,1,3.12,4.0,7.99,3.22,,Normal,Rare,HNT219,Equipment,Generic,,,Legs,,,,1,,
612699,Bunker Beard,Bunker Beard,https://tcgplayer-cdn.tcgplayer.com/product/612699_200w.jpg,62,23815,https://cpt.tcgcsv.com/_5W6,2025-01-31T05:10:13.37,1,0.01,0.19,1.39,0.09,,Normal,Common,HNT220,Equipment,Generic,,,Head,,,,0,,
612699,Bunker Beard,Bunker Beard,https://tcgplayer-cdn.tcgplayer.com/product/612699_200w.jpg,62,23815,https://cpt.tcgcsv.com/_5W6,2025-01-31T05:10:13.37,1,0.2,1.0,9.95,0.54,,Cold Foil,Common,HNT220,Equipment,Generic,,,Head,,,,0,,
612700,Rotten Remains,Rotten Remains,https://tcgplayer-cdn.tcgplayer.com/product/612700_200w.jpg,62,23815,https://cpt.tcgcsv.com/06W6,2025-01-31T19:02:13.973,1,1.49,4.69,40.0,3.5,,Rainbow Foil,Majestic,HNT221,Action,Generic,,,Attack,,0,3,3,1,
612700,Rotten Remains,Rotten Remains,https://tcgplayer-cdn.tcgplayer.com/product/612700_200w.jpg,62,23815,https://cpt.tcgcsv.com/06W6,2025-01-31T19:02:13.973,1,1.41,3.0,39.99,1.64,,Normal,Majestic,HNT221,Action,Generic,,,Attack,,0,3,3,1,
612701,Shelter from the Storm,Shelter from the Storm,https://tcgplayer-cdn.tcgplayer.com/product/612701_200w.jpg,62,23815,https://cpt.tcgcsv.com/26W6,2025-01-31T19:05:10.993,1,62.36,69.95,100.21,64.29,,Normal,Majestic,HNT222,Defense Reaction,Generic,,,,,0,1,4,,
612701,Shelter from the Storm,Shelter from the Storm,https://tcgplayer-cdn.tcgplayer.com/product/612701_200w.jpg,62,23815,https://cpt.tcgcsv.com/26W6,2025-01-31T19:05:10.993,1,83.49,90.49,124.04,102.32,,Rainbow Foil,Majestic,HNT222,Defense Reaction,Generic,,,,,0,1,4,,
612702,Dual Threat,Dual Threat,https://tcgplayer-cdn.tcgplayer.com/product/612702_200w.jpg,62,23815,https://cpt.tcgcsv.com/36W6,2025-01-31T05:10:13.37,1,5.75,7.47,35.98,5.72,,Rainbow Foil,Majestic,HNT223,Action,Generic,,,,,0,2,3,,
612702,Dual Threat,Dual Threat,https://tcgplayer-cdn.tcgplayer.com/product/612702_200w.jpg,62,23815,https://cpt.tcgcsv.com/36W6,2025-01-31T05:10:13.37,1,4.01,5.73,30.0,4.87,,Normal,Majestic,HNT223,Action,Generic,,,,,0,2,3,,
612703,Pursue to the Edge of Oblivion (Red),Pursue to the Edge of Oblivion Red,https://tcgplayer-cdn.tcgplayer.com/product/612703_200w.jpg,62,23815,https://cpt.tcgcsv.com/56W6,2025-01-31T05:10:13.37,1,0.04,0.25,1.99,0.15,,Normal,Rare,HNT224,Action,Generic,,,Attack,,0,1,3,4,
612703,Pursue to the Edge of Oblivion (Red),Pursue to the Edge of Oblivion Red,https://tcgplayer-cdn.tcgplayer.com/product/612703_200w.jpg,62,23815,https://cpt.tcgcsv.com/56W6,2025-01-31T05:10:13.37,1,0.2,0.59,5.0,0.59,,Rainbow Foil,Rare,HNT224,Action,Generic,,,Attack,,0,1,3,4,
612704,Pursue to the Pits of Despair (Red),Pursue to the Pits of Despair Red,https://tcgplayer-cdn.tcgplayer.com/product/612704_200w.jpg,62,23815,https://cpt.tcgcsv.com/66W6,2025-01-31T05:10:13.37,1,0.08,0.25,1.5,0.19,,Normal,Rare,HNT225,Action,Generic,,,Attack,,1,1,3,5,
612704,Pursue to the Pits of Despair (Red),Pursue to the Pits of Despair Red,https://tcgplayer-cdn.tcgplayer.com/product/612704_200w.jpg,62,23815,https://cpt.tcgcsv.com/66W6,2025-01-31T05:10:13.37,1,0.19,0.49,5.0,0.41,,Rainbow Foil,Rare,HNT225,Action,Generic,,,Attack,,1,1,3,5,
612705,Sound the Alarm (Red),Sound the Alarm Red,https://tcgplayer-cdn.tcgplayer.com/product/612705_200w.jpg,62,23815,https://cpt.tcgcsv.com/76W6,2025-01-31T05:10:13.37,1,0.25,0.75,1.99,0.68,,Rainbow Foil,Rare,HNT226,Action,Generic,,,Attack,,1,1,3,5,
612705,Sound the Alarm (Red),Sound the Alarm Red,https://tcgplayer-cdn.tcgplayer.com/product/612705_200w.jpg,62,23815,https://cpt.tcgcsv.com/76W6,2025-01-31T05:10:13.37,1,0.2,0.45,1.0,0.41,,Normal,Rare,HNT226,Action,Generic,,,Attack,,1,1,3,5,
612706,Razor Reflex (Red),Razor Reflex Red,https://tcgplayer-cdn.tcgplayer.com/product/612706_200w.jpg,62,23815,https://cpt.tcgcsv.com/86W6,2025-01-31T05:10:13.37,1,0.15,0.25,1.0,0.22,,Normal,Rare,HNT227,Attack Reaction,Generic,,,,,1,1,2,,
612707,Relentless Pursuit (Blue),Relentless Pursuit Blue,https://tcgplayer-cdn.tcgplayer.com/product/612707_200w.jpg,62,23815,https://cpt.tcgcsv.com/96W6,2025-01-31T05:10:13.37,1,0.83,0.9,5.0,0.9,,Rainbow Foil,Rare,HNT229,Action,Generic,,,,,0,3,3,,
612707,Relentless Pursuit (Blue),Relentless Pursuit Blue,https://tcgplayer-cdn.tcgplayer.com/product/612707_200w.jpg,62,23815,https://cpt.tcgcsv.com/96W6,2025-01-31T05:10:13.37,1,0.15,0.3,1.0,0.23,,Normal,Rare,HNT229,Action,Generic,,,,,0,3,3,,
612708,Sigil of Solace (Red),Sigil of Solace Red,https://tcgplayer-cdn.tcgplayer.com/product/612708_200w.jpg,62,23815,https://cpt.tcgcsv.com/b6W6,2025-01-31T05:10:13.37,1,0.68,1.22,5.69,1.12,,Normal,Rare,HNT231,Instant,Generic,,,,,0,1,,,
612709,Tip-Off (Red),Tip Off Red,https://tcgplayer-cdn.tcgplayer.com/product/612709_200w.jpg,62,23815,https://cpt.tcgcsv.com/c6W6,2025-01-31T05:10:13.37,1,0.03,0.15,0.75,0.07,,Normal,Common,HNT232,Action,Generic,,,Attack,,1,1,2,5,
612709,Tip-Off (Red),Tip Off Red,https://tcgplayer-cdn.tcgplayer.com/product/612709_200w.jpg,62,23815,https://cpt.tcgcsv.com/c6W6,2025-01-31T05:10:13.37,1,0.1,0.25,1.41,,,Rainbow Foil,Common,HNT232,Action,Generic,,,Attack,,1,1,2,5,
612710,Tip-Off (Yellow),Tip Off Yellow,https://tcgplayer-cdn.tcgplayer.com/product/612710_200w.jpg,62,23815,https://cpt.tcgcsv.com/d6W6,2025-01-31T05:10:13.37,1,0.02,0.2,1.0,0.05,,Normal,Common,HNT233,Action,Generic,,,Attack,,1,2,2,4,
612710,Tip-Off (Yellow),Tip Off Yellow,https://tcgplayer-cdn.tcgplayer.com/product/612710_200w.jpg,62,23815,https://cpt.tcgcsv.com/d6W6,2025-01-31T05:10:13.37,1,0.12,0.25,2.01,0.25,,Rainbow Foil,Common,HNT233,Action,Generic,,,Attack,,1,2,2,4,
612711,Tip-Off (Blue),Tip Off Blue,https://tcgplayer-cdn.tcgplayer.com/product/612711_200w.jpg,62,23815,https://cpt.tcgcsv.com/f6W6,2025-01-31T05:10:13.37,1,0.12,0.28,1.0,0.28,,Rainbow Foil,Common,HNT234,Action,Generic,,,Attack,,1,3,2,3,
612711,Tip-Off (Blue),Tip Off Blue,https://tcgplayer-cdn.tcgplayer.com/product/612711_200w.jpg,62,23815,https://cpt.tcgcsv.com/f6W6,2025-01-31T05:10:13.37,1,0.05,0.2,0.8,0.11,,Normal,Common,HNT234,Action,Generic,,,Attack,,1,3,2,3,
612712,Put in Context (Blue),Put in Context Blue,https://tcgplayer-cdn.tcgplayer.com/product/612712_200w.jpg,62,23815,https://cpt.tcgcsv.com/g6W6,2025-01-31T05:10:13.37,1,0.12,0.3,5.0,0.34,,Rainbow Foil,Common,HNT238,Defense Reaction,Generic,,,,,0,3,3,,
612712,Put in Context (Blue),Put in Context Blue,https://tcgplayer-cdn.tcgplayer.com/product/612712_200w.jpg,62,23815,https://cpt.tcgcsv.com/g6W6,2025-01-31T05:10:13.37,1,0.03,0.2,1.46,0.12,,Normal,Common,HNT238,Defense Reaction,Generic,,,,,0,3,3,,
612713,Nip at the Heels (Blue),Nip at the Heels Blue,https://tcgplayer-cdn.tcgplayer.com/product/612713_200w.jpg,62,23815,https://cpt.tcgcsv.com/h6W6,2025-01-31T05:10:13.37,1,0.1,0.36,1.73,0.37,,Normal,Common,HNT239,Attack Reaction,Generic,,,,,0,3,3,,
612713,Nip at the Heels (Blue),Nip at the Heels Blue,https://tcgplayer-cdn.tcgplayer.com/product/612713_200w.jpg,62,23815,https://cpt.tcgcsv.com/h6W6,2025-01-31T05:10:13.37,1,0.2,0.35,5.0,0.32,,Rainbow Foil,Common,HNT239,Attack Reaction,Generic,,,,,0,3,3,,
612714,Trot Along (Blue),Trot Along Blue,https://tcgplayer-cdn.tcgplayer.com/product/612714_200w.jpg,62,23815,https://cpt.tcgcsv.com/j6W6,2025-01-31T05:10:13.37,1,0.35,0.75,2.01,1.13,,Rainbow Foil,Common,HNT240,Action,Generic,,,,,0,3,3,,
612714,Trot Along (Blue),Trot Along Blue,https://tcgplayer-cdn.tcgplayer.com/product/612714_200w.jpg,62,23815,https://cpt.tcgcsv.com/j6W6,2025-01-31T05:10:13.37,1,0.2,0.5,1.99,0.59,,Normal,Common,HNT240,Action,Generic,,,,,0,3,3,,
612715,Misfire Dampener,Misfire Dampener,https://tcgplayer-cdn.tcgplayer.com/product/612715_200w.jpg,62,23815,https://cpt.tcgcsv.com/k6W6,2025-01-31T05:10:13.37,1,0.55,1.0,3.0,0.83,,Normal,Majestic,HNT250,Equipment,Mechanologist,,,Arms,,,,1,,
612715,Misfire Dampener,Misfire Dampener,https://tcgplayer-cdn.tcgplayer.com/product/612715_200w.jpg,62,23815,https://cpt.tcgcsv.com/k6W6,2025-01-31T05:10:13.37,1,7.52,9.12,14.99,7.32,,Cold Foil,Majestic,HNT250,Equipment,Mechanologist,,,Arms,,,,1,,
612716,Null Time Zone,Null Time Zone,https://tcgplayer-cdn.tcgplayer.com/product/612716_200w.jpg,62,23815,https://cpt.tcgcsv.com/l6W6,2025-01-31T05:10:13.37,1,9.21,11.0,29.69,9.27,,Normal,Majestic,HNT251,Action,Mechanologist,,,Item,,0,3,,,
612716,Null Time Zone,Null Time Zone,https://tcgplayer-cdn.tcgplayer.com/product/612716_200w.jpg,62,23815,https://cpt.tcgcsv.com/l6W6,2025-01-31T05:10:13.37,1,39.0,47.78,48.98,30.46,,Cold Foil,Majestic,HNT251,Action,Mechanologist,,,Item,,0,3,,,
612717,Douse in Runeblood,Douse in Runeblood,https://tcgplayer-cdn.tcgplayer.com/product/612717_200w.jpg,62,23815,https://cpt.tcgcsv.com/m6W6,2025-01-31T05:10:13.37,1,3.51,4.9,39.0,3.7,,Rainbow Foil,Majestic,HNT254,Action,Runeblade,,,Attack,,1,1,3,4,
612717,Douse in Runeblood,Douse in Runeblood,https://tcgplayer-cdn.tcgplayer.com/product/612717_200w.jpg,62,23815,https://cpt.tcgcsv.com/m6W6,2025-01-31T05:10:13.37,1,1.63,2.64,24.99,2.11,,Normal,Majestic,HNT254,Action,Runeblade,,,Attack,,1,1,3,4,
612718,Command and Conquer,Command and Conquer,https://tcgplayer-cdn.tcgplayer.com/product/612718_200w.jpg,62,23815,https://cpt.tcgcsv.com/n6W6,2025-01-31T05:10:13.37,1,80.0,96.27,299.99,91.99,,Normal,Legendary,HNT260,Action,Generic,,,Attack,,2,1,3,6,
613096,Mask of Deceit,Mask of Deceit,https://tcgplayer-cdn.tcgplayer.com/product/613096_200w.jpg,62,23815,https://cpt.tcgcsv.com/XfW6,2025-01-31T05:10:13.37,1,13.86,16.62,54.95,14.04,,Rainbow Foil,Legendary,HNT011,Equipment,Assassin,,,Head,,,,2,,
613097,Kiss of Death,Kiss of Death,https://tcgplayer-cdn.tcgplayer.com/product/613097_200w.jpg,62,23815,https://cpt.tcgcsv.com/ZfW6,2025-01-31T05:10:13.37,1,20.0,21.0,29.69,9.01,,Rainbow Foil,Majestic,HNT012,Action,Assassin,,,Attack;Dagger (1H),,0,1,3,3,
613097,Kiss of Death,Kiss of Death,https://tcgplayer-cdn.tcgplayer.com/product/613097_200w.jpg,62,23815,https://cpt.tcgcsv.com/ZfW6,2025-01-31T05:10:13.37,1,14.67,15.34,19.69,6.32,,Normal,Majestic,HNT012,Action,Assassin,,,Attack;Dagger (1H),,0,1,3,3,
613100,Under the Trap-Door,Under the Trap Door,https://tcgplayer-cdn.tcgplayer.com/product/613100_200w.jpg,62,23815,https://cpt.tcgcsv.com/0gW6,2025-01-31T05:10:13.37,1,1.99,3.3,30.88,2.62,,Rainbow Foil,Majestic,HNT013,Action,Assassin,,,Attack,,0,3,3,1,
613100,Under the Trap-Door,Under the Trap Door,https://tcgplayer-cdn.tcgplayer.com/product/613100_200w.jpg,62,23815,https://cpt.tcgcsv.com/0gW6,2025-01-31T05:10:13.37,1,1.19,2.94,14.98,1.48,,Normal,Majestic,HNT013,Action,Assassin,,,Attack,,0,3,3,1,
613101,Take Up the Mantle,Take Up the Mantle,https://tcgplayer-cdn.tcgplayer.com/product/613101_200w.jpg,62,23815,https://cpt.tcgcsv.com/2gW6,2025-01-31T05:10:13.37,1,3.91,6.34,34.99,5.41,,Rainbow Foil,Majestic,HNT014,Attack Reaction,Assassin,,,,,0,2,3,,
613101,Take Up the Mantle,Take Up the Mantle,https://tcgplayer-cdn.tcgplayer.com/product/613101_200w.jpg,62,23815,https://cpt.tcgcsv.com/2gW6,2025-01-31T05:10:13.37,1,2.19,5.34,24.99,2.71,,Normal,Majestic,HNT014,Attack Reaction,Assassin,,,,,0,2,3,,
613102,Anaphylactic Shock,Anaphylactic Shock,https://tcgplayer-cdn.tcgplayer.com/product/613102_200w.jpg,62,23815,https://cpt.tcgcsv.com/3gW6,2025-01-31T05:10:13.37,1,0.57,1.28,30.96,1.24,,Rainbow Foil,Majestic,HNT016,Instant,Assassin,,,Trap,,0,3,,,
613102,Anaphylactic Shock,Anaphylactic Shock,https://tcgplayer-cdn.tcgplayer.com/product/613102_200w.jpg,62,23815,https://cpt.tcgcsv.com/3gW6,2025-01-31T05:10:13.37,1,0.41,0.7,10.0,0.58,,Normal,Majestic,HNT016,Instant,Assassin,,,Trap,,0,3,,,
614050,Stains of the Redback (Yellow),Stains of the Redback Yellow,https://tcgplayer-cdn.tcgplayer.com/product/614050_200w.jpg,62,23815,https://cpt.tcgcsv.com/0FW6,2025-01-31T05:10:13.37,1,0.05,0.25,1.45,0.16,,Normal,Rare,HNT024,Attack Reaction,Assassin,,,,,1,2,3,,
614050,Stains of the Redback (Yellow),Stains of the Redback Yellow,https://tcgplayer-cdn.tcgplayer.com/product/614050_200w.jpg,62,23815,https://cpt.tcgcsv.com/0FW6,2025-01-31T05:10:13.37,1,0.09,0.37,1.53,0.35,,Rainbow Foil,Rare,HNT024,Attack Reaction,Assassin,,,,,1,2,3,,
614051,Back Stab (Red),Back Stab Red,https://tcgplayer-cdn.tcgplayer.com/product/614051_200w.jpg,62,23815,https://cpt.tcgcsv.com/2FW6,2025-01-31T05:10:13.37,1,0.05,0.15,3.27,0.14,,Normal,Common,HNT029,Action,Assassin,,,Attack,,0,1,3,3,"<em>""Perfect strands of red drawn out by a perfectly angled blade. It's an art form few can appreciate."" - Arakni, Huntsman</em>"
614052,Mark of the Funnel Web (Red),Mark of the Funnel Web Red,https://tcgplayer-cdn.tcgplayer.com/product/614052_200w.jpg,62,23815,https://cpt.tcgcsv.com/3FW6,2025-01-31T05:10:13.37,1,0.05,0.2,1.45,0.11,,Normal,Common,HNT035,Action,Assassin,,,Attack,,0,1,3,3,
614052,Mark of the Funnel Web (Red),Mark of the Funnel Web Red,https://tcgplayer-cdn.tcgplayer.com/product/614052_200w.jpg,62,23815,https://cpt.tcgcsv.com/3FW6,2025-01-31T05:10:13.37,1,0.15,0.25,5.0,0.25,,Rainbow Foil,Common,HNT035,Action,Assassin,,,Attack,,0,1,3,3,
614053,Mark of the Funnel Web (Yellow),Mark of the Funnel Web Yellow,https://tcgplayer-cdn.tcgplayer.com/product/614053_200w.jpg,62,23815,https://cpt.tcgcsv.com/5FW6,2025-01-31T05:10:13.37,1,0.04,0.2,1.0,0.08,,Normal,Common,HNT036,Action,Assassin,,,Attack,,0,2,3,2,
614053,Mark of the Funnel Web (Yellow),Mark of the Funnel Web Yellow,https://tcgplayer-cdn.tcgplayer.com/product/614053_200w.jpg,62,23815,https://cpt.tcgcsv.com/5FW6,2025-01-31T05:10:13.37,1,0.05,0.25,5.0,0.24,,Rainbow Foil,Common,HNT036,Action,Assassin,,,Attack,,0,2,3,2,
614054,Mark of the Funnel Web (Blue),Mark of the Funnel Web Blue,https://tcgplayer-cdn.tcgplayer.com/product/614054_200w.jpg,62,23815,https://cpt.tcgcsv.com/6FW6,2025-01-31T05:10:13.37,1,0.05,0.33,5.0,0.39,,Rainbow Foil,Common,HNT037,Action,Assassin,,,Attack,,0,3,3,1,
614054,Mark of the Funnel Web (Blue),Mark of the Funnel Web Blue,https://tcgplayer-cdn.tcgplayer.com/product/614054_200w.jpg,62,23815,https://cpt.tcgcsv.com/6FW6,2025-01-31T05:10:13.37,1,0.04,0.16,1.43,0.09,,Normal,Common,HNT037,Action,Assassin,,,Attack,,0,3,3,1,
614056,Two Sides to the Blade,Two Sides to the Blade,https://tcgplayer-cdn.tcgplayer.com/product/614056_200w.jpg,62,23815,https://cpt.tcgcsv.com/8FW6,2025-01-31T05:10:13.37,1,0.11,0.32,1.61,0.31,,Rainbow Foil,Common,HNT051,Attack Reaction,Assassin,,,,,1,1,3,,
614056,Two Sides to the Blade,Two Sides to the Blade,https://tcgplayer-cdn.tcgplayer.com/product/614056_200w.jpg,62,23815,https://cpt.tcgcsv.com/8FW6,2025-01-31T05:10:13.37,1,0.03,0.2,1.43,0.1,,Normal,Common,HNT051,Attack Reaction,Assassin,,,,,1,1,3,,
614057,Prowess of Agility,Prowess of Agility,https://tcgplayer-cdn.tcgplayer.com/product/614057_200w.jpg,62,23815,https://cpt.tcgcsv.com/9FW6,2025-01-31T05:10:13.37,1,0.55,1.0,5.81,0.81,,Normal,Majestic,HNT073,Action,Ninja,,,Aura,,0,3,3,,
614057,Prowess of Agility,Prowess of Agility,https://tcgplayer-cdn.tcgplayer.com/product/614057_200w.jpg,62,23815,https://cpt.tcgcsv.com/9FW6,2025-01-31T05:10:13.37,1,1.89,2.5,11.48,2.45,,Rainbow Foil,Majestic,HNT073,Action,Ninja,,,Aura,,0,3,3,,
614059,Fire and Brimstone,Fire and Brimstone,https://tcgplayer-cdn.tcgplayer.com/product/614059_200w.jpg,62,23815,https://cpt.tcgcsv.com/cFW6,2025-01-31T05:10:13.37,1,0.05,0.25,1.53,0.18,,Normal,Rare,HNT105,Action;Attack Reaction,Warrior,,,,Draconic,2,1,3,,
614059,Fire and Brimstone,Fire and Brimstone,https://tcgplayer-cdn.tcgplayer.com/product/614059_200w.jpg,62,23815,https://cpt.tcgcsv.com/cFW6,2025-01-31T05:10:13.37,1,0.39,0.51,5.0,0.46,,Rainbow Foil,Rare,HNT105,Action;Attack Reaction,Warrior,,,,Draconic,2,1,3,,
614060,Dragonscaler Flight Path,Dragonscaler Flight Path,https://tcgplayer-cdn.tcgplayer.com/product/614060_200w.jpg,62,23815,https://cpt.tcgcsv.com/dFW6,2025-01-31T05:10:13.37,1,52.49,59.64,135.99,58.96,,Rainbow Foil,Legendary,HNT143,Equipment,,,,Legs,Draconic,,,1,,
614060,Dragonscaler Flight Path,Dragonscaler Flight Path,https://tcgplayer-cdn.tcgplayer.com/product/614060_200w.jpg,62,23815,https://cpt.tcgcsv.com/dFW6,2025-01-31T05:10:13.37,1,69.9,77.84,168.9,72.87,,Cold Foil,Legendary,HNT143,Equipment,,,,Legs,Draconic,,,1,,
614101,Oath of Loyalty,Oath of Loyalty,https://tcgplayer-cdn.tcgplayer.com/product/614101_200w.jpg,62,23815,https://cpt.tcgcsv.com/2GW6,2025-01-31T05:10:13.37,1,9.67,16.76,24.5,10.75,,Normal,Majestic,HNT149,Action,,,,Attack,Draconic,0,1,3,4,
